date,American Airlines,isPartial
2011-01-01,75,False
2011-01-02,96,False
2011-01-03,100,False
2011-01-04,93,False
2011-01-05,94,False
2011-01-06,96,False
2011-01-07,91,False
2011-01-08,88,False
2011-01-09,90,False
2011-01-10,96,False
2011-01-11,97,False
2011-01-12,97,False
2011-01-13,88,False
2011-01-14,81,False
2011-01-15,77,False
2011-01-16,79,False
2011-01-17,84,False
2011-01-18,90,False
2011-01-19,84,False
2011-01-20,86,False
2011-01-21,88,False
2011-01-22,79,False
2011-01-23,79,False
2011-01-24,87,False
2011-01-25,82,False
2011-01-26,85,False
2011-01-27,86,False
2011-01-28,85,False
2011-01-29,76,False
2011-01-30,77,False
2011-01-31,86,False
2011-02-01,100,False
2011-02-02,96,False
2011-02-03,89,False
2011-02-04,91,False
2011-02-05,78,False
2011-02-06,73,False
2011-02-07,79,False
2011-02-08,85,False
2011-02-09,83,False
2011-02-10,80,False
2011-02-11,81,False
2011-02-12,72,False
2011-02-13,72,False
2011-02-14,78,False
2011-02-15,76,False
2011-02-16,81,False
2011-02-17,82,False
2011-02-18,79,False
2011-02-19,72,False
2011-02-20,73,False
2011-02-21,83,False
2011-02-22,84,False
2011-02-23,85,False
2011-02-24,81,False
2011-02-25,82,False
2011-02-26,75,False
2011-02-27,78,False
2011-02-28,83,False
2011-03-01,87,False
2011-03-02,86,False
2011-03-03,89,False
2011-03-04,89,False
2011-03-05,80,False
2011-03-06,86,False
2011-03-07,83,False
2011-03-08,86,False
2011-03-09,85,False
2011-03-10,91,False
2011-03-11,86,False
2011-03-12,69,False
2011-03-13,65,False
2011-03-14,76,False
2011-03-15,78,False
2011-03-16,81,False
2011-03-17,79,False
2011-03-18,79,False
2011-03-19,71,False
2011-03-20,76,False
2011-03-21,84,False
2011-03-22,84,False
2011-03-23,81,False
2011-03-24,85,False
2011-03-25,83,False
2011-03-26,75,False
2011-03-27,79,False
2011-03-28,82,False
2011-03-29,84,False
2011-03-30,81,False
2011-03-31,83,False
2011-04-01,79,False
2011-04-02,72,False
2011-04-03,80,False
2011-04-04,83,False
2011-04-05,82,False
2011-04-06,80,False
2011-04-07,81,False
2011-04-08,81,False
2011-04-09,69,False
2011-04-10,76,False
2011-04-11,80,False
2011-04-12,77,False
2011-04-13,81,False
2011-04-14,80,False
2011-04-15,80,False
2011-04-16,69,False
2011-04-17,76,False
2011-04-18,78,False
2011-04-19,80,False
2011-04-20,80,False
2011-04-21,76,False
2011-04-22,73,False
2011-04-23,71,False
2011-04-24,71,False
2011-04-25,92,False
2011-04-26,80,False
2011-04-27,79,False
2011-04-28,79,False
2011-04-29,73,False
2011-04-30,63,False
2011-05-01,73,False
2011-05-02,75,False
2011-05-03,78,False
2011-05-04,77,False
2011-05-05,77,False
2011-05-06,73,False
2011-05-07,61,False
2011-05-08,66,False
2011-05-09,75,False
2011-05-10,72,False
2011-05-11,78,False
2011-05-12,78,False
2011-05-13,76,False
2011-05-14,69,False
2011-05-15,72,False
2011-05-16,78,False
2011-05-17,77,False
2011-05-18,80,False
2011-05-19,77,False
2011-05-20,78,False
2011-05-21,66,False
2011-05-22,68,False
2011-05-23,81,False
2011-05-24,86,False
