date,American Airlines,isPartial
2015-09-17,92,False
2015-09-18,76,False
2015-09-19,60,False
2015-09-20,64,False
2015-09-21,72,False
2015-09-22,72,False
2015-09-23,70,False
2015-09-24,69,False
2015-09-25,67,False
2015-09-26,56,False
2015-09-27,71,False
2015-09-28,76,False
2015-09-29,73,False
2015-09-30,73,False
2015-10-01,69,False
2015-10-02,68,False
2015-10-03,59,False
2015-10-04,63,False
2015-10-05,83,False
2015-10-06,87,False
2015-10-07,78,False
2015-10-08,73,False
2015-10-09,72,False
2015-10-10,60,False
2015-10-11,64,False
2015-10-12,79,False
2015-10-13,82,False
2015-10-14,75,False
2015-10-15,77,False
2015-10-16,83,False
2015-10-17,72,False
2015-10-18,75,False
2015-10-19,85,False
2015-10-20,81,False
2015-10-21,82,False
2015-10-22,74,False
2015-10-23,91,False
2015-10-24,68,False
2015-10-25,68,False
2015-10-26,80,False
2015-10-27,80,False
2015-10-28,84,False
2015-10-29,81,False
2015-10-30,76,False
2015-10-31,62,False
2015-11-01,70,False
2015-11-02,87,False
2015-11-03,79,False
2015-11-04,81,False
2015-11-05,82,False
2015-11-06,87,False
2015-11-07,67,False
2015-11-08,70,False
2015-11-09,79,False
2015-11-10,82,False
2015-11-11,80,False
2015-11-12,77,False
2015-11-13,73,False
2015-11-14,64,False
2015-11-15,71,False
2015-11-16,81,False
2015-11-17,78,False
2015-11-18,77,False
2015-11-19,78,False
2015-11-20,81,False
2015-11-21,74,False
2015-11-22,71,False
2015-11-23,76,False
2015-11-24,82,False
2015-11-25,72,False
2015-11-26,50,False
2015-11-27,59,False
2015-11-28,65,False
2015-11-29,74,False
2015-11-30,87,False
2015-12-01,81,False
2015-12-02,81,False
2015-12-03,73,False
2015-12-04,73,False
2015-12-05,63,False
2015-12-06,65,False
2015-12-07,71,False
2015-12-08,72,False
2015-12-09,73,False
2015-12-10,71,False
2015-12-11,72,False
2015-12-12,63,False
2015-12-13,62,False
2015-12-14,77,False
2015-12-15,79,False
2015-12-16,79,False
2015-12-17,86,False
2015-12-18,84,False
2015-12-19,85,False
2015-12-20,77,False
2015-12-21,85,False
2015-12-22,93,False
2015-12-23,96,False
2015-12-24,86,False
2015-12-25,68,False
2015-12-26,81,False
