date,American Airlines,isPartial
2017-05-29,65,False
2017-05-30,77,False
2017-05-31,74,False
2017-06-01,71,False
2017-06-02,74,False
2017-06-03,70,False
2017-06-04,70,False
2017-06-05,76,False
2017-06-06,87,False
2017-06-07,82,False
2017-06-08,78,False
2017-06-09,73,False
2017-06-10,65,False
2017-06-11,68,False
2017-06-12,74,False
2017-06-13,76,False
2017-06-14,82,False
2017-06-15,81,False
2017-06-16,83,False
2017-06-17,69,False
2017-06-18,70,False
2017-06-19,88,False
2017-06-20,89,False
2017-06-21,79,False
2017-06-22,79,False
2017-06-23,82,False
2017-06-24,74,False
2017-06-25,71,False
2017-06-26,81,False
2017-06-27,77,False
2017-06-28,76,False
2017-06-29,75,False
2017-06-30,77,False
2017-07-01,78,False
2017-07-02,65,False
2017-07-03,65,False
2017-07-04,62,False
2017-07-05,75,False
2017-07-06,83,False
2017-07-07,80,False
2017-07-08,68,False
2017-07-09,72,False
2017-07-10,79,False
2017-07-11,79,False
2017-07-12,80,False
2017-07-13,84,False
2017-07-14,85,False
2017-07-15,72,False
2017-07-16,74,False
2017-07-17,84,False
2017-07-18,87,False
2017-07-19,78,False
2017-07-20,78,False
2017-07-21,79,False
2017-07-22,75,False
2017-07-23,71,False
2017-07-24,84,False
2017-07-25,78,False
2017-07-26,77,False
2017-07-27,78,False
2017-07-28,75,False
2017-07-29,69,False
2017-07-30,65,False
2017-07-31,76,False
2017-08-01,77,False
2017-08-02,79,False
2017-08-03,81,False
2017-08-04,87,False
2017-08-05,70,False
2017-08-06,68,False
2017-08-07,80,False
2017-08-08,79,False
2017-08-09,75,False
2017-08-10,75,False
2017-08-11,70,False
2017-08-12,65,False
2017-08-13,67,False
2017-08-14,75,False
2017-08-15,78,False
2017-08-16,68,False
2017-08-17,67,False
2017-08-18,74,False
2017-08-19,64,False
2017-08-20,64,False
2017-08-21,64,False
2017-08-22,67,False
2017-08-23,69,False
2017-08-24,74,False
2017-08-25,69,False
2017-08-26,61,False
2017-08-27,62,False
2017-08-28,71,False
2017-08-29,75,False
2017-08-30,72,False
2017-08-31,71,False
2017-09-01,74,False
2017-09-02,58,False
2017-09-03,52,False
2017-09-04,63,False
2017-09-05,87,False
2017-09-06,94,False
2017-09-07,91,False
2017-09-08,80,False
2017-09-09,58,False
2017-09-10,57,False
2017-09-11,77,False
2017-09-12,74,False
2017-09-13,72,False
2017-09-14,72,False
2017-09-15,65,False
2017-09-16,58,False
2017-09-17,56,False
2017-09-18,72,False
2017-09-19,70,False
2017-09-20,67,False
2017-09-21,66,False
2017-09-22,68,False
2017-09-23,54,False
2017-09-24,57,False
2017-09-25,71,False
2017-09-26,69,False
2017-09-27,70,False
2017-09-28,69,False
2017-09-29,65,False
2017-09-30,60,False
2017-10-01,61,False
2017-10-02,67,False
2017-10-03,68,False
2017-10-04,68,False
2017-10-05,69,False
2017-10-06,70,False
2017-10-07,61,False
2017-10-08,61,False
2017-10-09,75,False
2017-10-10,72,False
2017-10-11,74,False
2017-10-12,69,False
2017-10-13,69,False
2017-10-14,60,False
2017-10-15,64,False
2017-10-16,73,False
2017-10-17,73,False
2017-10-18,65,False
2017-10-19,68,False
2017-10-20,62,False
2017-10-21,53,False
2017-10-22,59,False
2017-10-23,69,False
2017-10-24,69,False
2017-10-25,73,False
2017-10-26,73,False
2017-10-27,62,False
2017-10-28,54,False
2017-10-29,61,False
2017-10-30,68,False
2017-10-31,58,False
2017-11-01,59,False
2017-11-02,67,False
2017-11-03,63,False
2017-11-04,56,False
2017-11-05,59,False
2017-11-06,66,False
2017-11-07,64,False
2017-11-08,66,False
2017-11-09,63,False
2017-11-10,64,False
2017-11-11,52,False
2017-11-12,55,False
2017-11-13,66,False
2017-11-14,65,False
2017-11-15,65,False
2017-11-16,64,False
2017-11-17,63,False
2017-11-18,58,False
2017-11-19,55,False
2017-11-20,62,False
2017-11-21,63,False
2017-11-22,63,False
2017-11-23,46,False
2017-11-24,50,False
2017-11-25,54,False
2017-11-26,64,False
2017-11-27,73,False
2017-11-28,67,False
