date,American Airlines,isPartial
2014-12-01,74,False
2014-12-02,75,False
2014-12-03,69,False
2014-12-04,67,False
2014-12-05,69,False
2014-12-06,59,False
2014-12-07,59,False
2014-12-08,74,False
2014-12-09,75,False
2014-12-10,66,False
2014-12-11,69,False
2014-12-12,71,False
2014-12-13,61,False
2014-12-14,58,False
2014-12-15,72,False
2014-12-16,70,False
2014-12-17,72,False
2014-12-18,77,False
2014-12-19,75,False
2014-12-20,67,False
2014-12-21,65,False
2014-12-22,69,False
2014-12-23,75,False
2014-12-24,77,False
2014-12-25,58,False
2014-12-26,71,False
2014-12-27,68,False
2014-12-28,72,False
2014-12-29,77,False
2014-12-30,84,False
2014-12-31,77,False
2015-01-01,66,False
2015-01-02,76,False
2015-01-03,79,False
2015-01-04,84,False
2015-01-05,90,False
2015-01-06,96,False
2015-01-07,87,False
2015-01-08,86,False
2015-01-09,80,False
2015-01-10,74,False
2015-01-11,76,False
2015-01-12,85,False
2015-01-13,87,False
2015-01-14,84,False
2015-01-15,80,False
2015-01-16,80,False
2015-01-17,67,False
2015-01-18,68,False
2015-01-19,73,False
2015-01-20,79,False
2015-01-21,75,False
2015-01-22,76,False
2015-01-23,76,False
2015-01-24,71,False
2015-01-25,71,False
2015-01-26,89,False
2015-01-27,79,False
2015-01-28,81,False
2015-01-29,70,False
2015-01-30,71,False
2015-01-31,68,False
2015-02-01,78,False
2015-02-02,86,False
2015-02-03,77,False
2015-02-04,77,False
2015-02-05,73,False
2015-02-06,75,False
2015-02-07,64,False
2015-02-08,73,False
2015-02-09,73,False
2015-02-10,80,False
2015-02-11,78,False
2015-02-12,77,False
2015-02-13,74,False
2015-02-14,64,False
2015-02-15,75,False
2015-02-16,88,False
2015-02-17,94,False
2015-02-18,79,False
2015-02-19,79,False
2015-02-20,83,False
2015-02-21,77,False
2015-02-22,86,False
2015-02-23,92,False
2015-02-24,89,False
2015-02-25,86,False
2015-02-26,84,False
2015-02-27,88,False
2015-02-28,86,False
2015-03-01,94,False
2015-03-02,89,False
2015-03-03,87,False
2015-03-04,98,False
2015-03-05,97,False
2015-03-06,92,False
2015-03-07,75,False
2015-03-08,74,False
2015-03-09,81,False
2015-03-10,82,False
2015-03-11,78,False
2015-03-12,80,False
2015-03-13,79,False
2015-03-14,74,False
2015-03-15,74,False
2015-03-16,78,False
2015-03-17,77,False
2015-03-18,78,False
2015-03-19,75,False
2015-03-20,77,False
2015-03-21,73,False
2015-03-22,76,False
2015-03-23,84,False
2015-03-24,83,False
2015-03-25,70,False
2015-03-26,75,False
2015-03-27,72,False
2015-03-28,70,False
2015-03-29,70,False
2015-03-30,76,False
2015-03-31,78,False
2015-04-01,78,False
2015-04-02,81,False
2015-04-03,75,False
2015-04-04,54,False
2015-04-05,68,False
2015-04-06,85,False
2015-04-07,81,False
2015-04-08,84,False
2015-04-09,84,False
2015-04-10,77,False
2015-04-11,64,False
2015-04-12,70,False
2015-04-13,84,False
2015-04-14,75,False
2015-04-15,78,False
2015-04-16,74,False
2015-04-17,75,False
2015-04-18,64,False
2015-04-19,63,False
2015-04-20,82,False
2015-04-21,80,False
2015-04-22,81,False
2015-04-23,74,False
2015-04-24,80,False
2015-04-25,67,False
2015-04-26,65,False
2015-04-27,77,False
2015-04-28,75,False
2015-04-29,79,False
2015-04-30,79,False
2015-05-01,78,False
2015-05-02,64,False
2015-05-03,64,False
2015-05-04,77,False
2015-05-05,76,False
2015-05-06,74,False
2015-05-07,78,False
2015-05-08,77,False
2015-05-09,68,False
2015-05-10,82,False
2015-05-11,94,False
2015-05-12,87,False
2015-05-13,83,False
2015-05-14,83,False
2015-05-15,79,False
2015-05-16,70,False
2015-05-17,73,False
2015-05-18,90,False
2015-05-19,100,False
2015-05-20,86,False
2015-05-21,81,False
2015-05-22,82,False
2015-05-23,62,False
2015-05-24,65,False
2015-05-25,69,False
2015-05-26,88,False
2015-05-27,90,False
2015-05-28,85,False
2015-05-29,81,False
2015-05-30,72,False
2015-05-31,75,False
2015-06-01,86,False
2015-06-02,91,False
2015-06-03,85,False
2015-06-04,92,False
2015-06-05,88,False
2015-06-06,70,False
2015-06-07,79,False
2015-06-08,88,False
2015-06-09,88,False
2015-06-10,91,False
2015-06-11,91,False
