date,American Airlines,isPartial
2018-04-10,70,False
2018-04-11,66,False
2018-04-12,66,False
2018-04-13,65,False
2018-04-14,62,False
2018-04-15,71,False
2018-04-16,78,False
2018-04-17,74,False
2018-04-18,69,False
2018-04-19,73,False
2018-04-20,66,False
2018-04-21,58,False
2018-04-22,64,False
2018-04-23,73,False
2018-04-24,73,False
2018-04-25,69,False
2018-04-26,66,False
2018-04-27,70,False
2018-04-28,57,False
2018-04-29,62,False
2018-04-30,69,False
2018-05-01,73,False
2018-05-02,69,False
2018-05-03,73,False
2018-05-04,68,False
2018-05-05,61,False
2018-05-06,61,False
2018-05-07,66,False
2018-05-08,65,False
2018-05-09,71,False
2018-05-10,72,False
2018-05-11,72,False
2018-05-12,57,False
2018-05-13,60,False
2018-05-14,77,False
2018-05-15,84,False
2018-05-16,80,False
2018-05-17,78,False
2018-05-18,75,False
2018-05-19,59,False
2018-05-20,70,False
2018-05-21,78,False
2018-05-22,75,False
2018-05-23,68,False
2018-05-24,76,False
2018-05-25,70,False
2018-05-26,66,False
2018-05-27,61,False
2018-05-28,61,False
2018-05-29,69,False
2018-05-30,71,False
2018-05-31,73,False
2018-06-01,74,False
2018-06-02,64,False
2018-06-03,68,False
2018-06-04,81,False
2018-06-05,79,False
2018-06-06,71,False
2018-06-07,75,False
2018-06-08,77,False
2018-06-09,63,False
2018-06-10,74,False
2018-06-11,78,False
2018-06-12,72,False
2018-06-13,74,False
2018-06-14,72,False
2018-06-15,78,False
2018-06-16,66,False
2018-06-17,65,False
2018-06-18,78,False
2018-06-19,81,False
2018-06-20,83,False
2018-06-21,78,False
2018-06-22,70,False
2018-06-23,63,False
