date,American Airlines,isPartial
2011-09-18,40,False
2011-09-19,41,False
2011-09-20,40,False
2011-09-21,40,False
2011-09-22,40,False
2011-09-23,38,False
2011-09-24,36,False
2011-09-25,38,False
2011-09-26,40,False
2011-09-27,41,False
2011-09-28,38,False
2011-09-29,40,False
2011-09-30,38,False
2011-10-01,36,False
2011-10-02,37,False
2011-10-03,46,False
2011-10-04,48,False
2011-10-05,42,False
2011-10-06,39,False
2011-10-07,38,False
2011-10-08,36,False
2011-10-09,36,False
2011-10-10,41,False
2011-10-11,40,False
2011-10-12,38,False
2011-10-13,37,False
2011-10-14,36,False
2011-10-15,35,False
2011-10-16,37,False
2011-10-17,43,False
2011-10-18,39,False
2011-10-19,42,False
2011-10-20,37,False
2011-10-21,39,False
2011-10-22,33,False
2011-10-23,35,False
2011-10-24,38,False
2011-10-25,37,False
2011-10-26,37,False
2011-10-27,37,False
2011-10-28,35,False
2011-10-29,33,False
2011-10-30,35,False
2011-10-31,39,False
2011-11-01,37,False
2011-11-02,38,False
2011-11-03,41,False
2011-11-04,37,False
2011-11-05,34,False
2011-11-06,36,False
2011-11-07,40,False
2011-11-08,39,False
2011-11-09,40,False
2011-11-10,37,False
2011-11-11,36,False
2011-11-12,35,False
2011-11-13,38,False
2011-11-14,37,False
2011-11-15,40,False
2011-11-16,39,False
2011-11-17,38,False
2011-11-18,37,False
2011-11-19,36,False
2011-11-20,37,False
2011-11-21,36,False
2011-11-22,38,False
2011-11-23,37,False
2011-11-24,29,False
2011-11-25,29,False
2011-11-26,34,False
2011-11-27,36,False
2011-11-28,39,False
2011-11-29,100,False
2011-11-30,73,False
2011-12-01,48,False
2011-12-02,43,False
2011-12-03,36,False
2011-12-04,34,False
2011-12-05,41,False
2011-12-06,44,False
2011-12-07,42,False
2011-12-08,49,False
2011-12-09,43,False
2011-12-10,35,False
2011-12-11,39,False
2011-12-12,41,False
2011-12-13,42,False
2011-12-14,39,False
2011-12-15,39,False
2011-12-16,42,False
2011-12-17,37,False
2011-12-18,36,False
2011-12-19,38,False
2011-12-20,36,False
2011-12-21,39,False
2011-12-22,39,False
2011-12-23,37,False
2011-12-24,28,False
2011-12-25,28,False
2011-12-26,38,False
2011-12-27,43,False
2011-12-28,41,False
2011-12-29,41,False
2011-12-30,40,False
2011-12-31,37,False
2012-01-01,37,False
2012-01-02,45,False
2012-01-03,49,False
2012-01-04,46,False
2012-01-05,45,False
2012-01-06,42,False
2012-01-07,40,False
2012-01-08,40,False
2012-01-09,43,False
