date,American Airlines,isPartial
2013-06-29,68,False
2013-06-30,63,False
2013-07-01,71,False
2013-07-02,69,False
2013-07-03,73,False
2013-07-04,59,False
2013-07-05,57,False
2013-07-06,64,False
2013-07-07,76,False
2013-07-08,75,False
2013-07-09,74,False
2013-07-10,71,False
2013-07-11,70,False
2013-07-12,73,False
2013-07-13,62,False
2013-07-14,66,False
2013-07-15,67,False
2013-07-16,73,False
2013-07-17,71,False
2013-07-18,69,False
2013-07-19,65,False
2013-07-20,61,False
2013-07-21,65,False
2013-07-22,69,False
2013-07-23,72,False
2013-07-24,67,False
2013-07-25,63,False
2013-07-26,60,False
2013-07-27,63,False
2013-07-28,64,False
2013-07-29,70,False
2013-07-30,69,False
2013-07-31,68,False
2013-08-01,75,False
2013-08-02,67,False
2013-08-03,62,False
2013-08-04,64,False
2013-08-05,69,False
2013-08-06,73,False
2013-08-07,73,False
2013-08-08,71,False
2013-08-09,69,False
2013-08-10,65,False
2013-08-11,61,False
2013-08-12,68,False
2013-08-13,77,False
2013-08-14,75,False
2013-08-15,71,False
2013-08-16,66,False
2013-08-17,60,False
2013-08-18,58,False
2013-08-19,62,False
2013-08-20,64,False
2013-08-21,65,False
2013-08-22,67,False
2013-08-23,64,False
2013-08-24,50,False
2013-08-25,55,False
2013-08-26,62,False
2013-08-27,56,False
2013-08-28,62,False
2013-08-29,66,False
2013-08-30,57,False
2013-08-31,50,False
2013-09-01,51,False
2013-09-02,55,False
2013-09-03,61,False
2013-09-04,63,False
2013-09-05,63,False
2013-09-06,57,False
2013-09-07,51,False
2013-09-08,57,False
2013-09-09,63,False
2013-09-10,60,False
2013-09-11,63,False
2013-09-12,64,False
2013-09-13,66,False
2013-09-14,53,False
2013-09-15,57,False
2013-09-16,63,False
2013-09-17,64,False
2013-09-18,64,False
2013-09-19,68,False
2013-09-20,63,False
2013-09-21,55,False
2013-09-22,52,False
2013-09-23,61,False
2013-09-24,60,False
2013-09-25,61,False
2013-09-26,63,False
2013-09-27,58,False
2013-09-28,49,False
2013-09-29,54,False
2013-09-30,61,False
2013-10-01,65,False
2013-10-02,61,False
2013-10-03,62,False
2013-10-04,59,False
2013-10-05,49,False
2013-10-06,57,False
2013-10-07,65,False
2013-10-08,65,False
2013-10-09,64,False
2013-10-10,59,False
2013-10-11,62,False
2013-10-12,55,False
2013-10-13,56,False
2013-10-14,68,False
2013-10-15,63,False
2013-10-16,64,False
2013-10-17,62,False
2013-10-18,58,False
2013-10-19,50,False
2013-10-20,52,False
2013-10-21,58,False
2013-10-22,60,False
2013-10-23,59,False
2013-10-24,58,False
2013-10-25,58,False
2013-10-26,48,False
2013-10-27,54,False
2013-10-28,61,False
2013-10-29,60,False
2013-10-30,59,False
2013-10-31,56,False
2013-11-01,59,False
2013-11-02,54,False
2013-11-03,53,False
2013-11-04,64,False
2013-11-05,61,False
2013-11-06,62,False
2013-11-07,61,False
2013-11-08,59,False
2013-11-09,52,False
2013-11-10,55,False
2013-11-11,60,False
2013-11-12,66,False
2013-11-13,63,False
2013-11-14,59,False
2013-11-15,66,False
2013-11-16,49,False
2013-11-17,60,False
2013-11-18,60,False
2013-11-19,60,False
2013-11-20,59,False
2013-11-21,57,False
2013-11-22,60,False
2013-11-23,56,False
2013-11-24,58,False
2013-11-25,65,False
2013-11-26,70,False
2013-11-27,66,False
2013-11-28,46,False
2013-11-29,52,False
2013-11-30,53,False
2013-12-01,56,False
2013-12-02,65,False
2013-12-03,62,False
2013-12-04,57,False
2013-12-05,65,False
2013-12-06,70,False
2013-12-07,66,False
2013-12-08,73,False
2013-12-09,90,False
2013-12-10,74,False
2013-12-11,62,False
2013-12-12,60,False
2013-12-13,61,False
2013-12-14,63,False
2013-12-15,59,False
2013-12-16,60,False
2013-12-17,59,False
2013-12-18,63,False
2013-12-19,61,False
2013-12-20,68,False
2013-12-21,70,False
2013-12-22,66,False
2013-12-23,63,False
2013-12-24,58,False
2013-12-25,47,False
2013-12-26,64,False
2013-12-27,67,False
2013-12-28,59,False
2013-12-29,62,False
2013-12-30,66,False
2013-12-31,66,False
2014-01-01,61,False
2014-01-02,87,False
2014-01-03,91,False
2014-01-04,82,False
2014-01-05,97,False
2014-01-06,100,False
2014-01-07,96,False
2014-01-08,85,False
2014-01-09,76,False
2014-01-10,72,False
2014-01-11,64,False
2014-01-12,62,False
2014-01-13,68,False
2014-01-14,71,False
2014-01-15,72,False
2014-01-16,64,False
2014-01-17,64,False
2014-01-18,60,False
2014-01-19,60,False
2014-01-20,66,False
2014-01-21,71,False
2014-01-22,69,False
2014-01-23,66,False
2014-01-24,67,False
2014-01-25,61,False
2014-01-26,57,False
2014-01-27,67,False
2014-01-28,68,False
2014-01-29,67,False
2014-01-30,65,False
2014-01-31,60,False
2014-02-01,60,False
2014-02-02,61,False
2014-02-03,66,False
2014-02-04,72,False
2014-02-05,72,False
2014-02-06,66,False
2014-02-07,60,False
2014-02-08,56,False
2014-02-09,65,False
2014-02-10,70,False
2014-02-11,77,False
2014-02-12,78,False
2014-02-13,84,False
2014-02-14,72,False
2014-02-15,59,False
2014-02-16,60,False
2014-02-17,70,False
2014-02-18,73,False
2014-02-19,67,False
2014-02-20,66,False
2014-02-21,69,False
2014-02-22,59,False
2014-02-23,58,False
2014-02-24,66,False
2014-02-25,65,False
2014-02-26,71,False
2014-02-27,66,False
2014-02-28,69,False
2014-03-01,61,False
2014-03-02,77,False
2014-03-03,77,False
2014-03-04,67,False
2014-03-05,67,False
2014-03-06,65,False
2014-03-07,70,False
2014-03-08,69,False
2014-03-09,71,False
2014-03-10,72,False
2014-03-11,70,False
2014-03-12,70,False
2014-03-13,71,False
2014-03-14,71,False
2014-03-15,61,False
2014-03-16,66,False
