date,American Airlines,isPartial
2013-02-19,52,False
2013-02-20,55,False
2013-02-21,56,False
2013-02-22,58,False
2013-02-23,50,False
2013-02-24,51,False
2013-02-25,54,False
2013-02-26,58,False
2013-02-27,58,False
2013-02-28,53,False
2013-03-01,52,False
2013-03-02,49,False
2013-03-03,49,False
2013-03-04,57,False
2013-03-05,60,False
2013-03-06,62,False
2013-03-07,59,False
2013-03-08,63,False
2013-03-09,51,False
2013-03-10,53,False
2013-03-11,55,False
2013-03-12,54,False
2013-03-13,52,False
2013-03-14,50,False
2013-03-15,51,False
2013-03-16,46,False
2013-03-17,50,False
2013-03-18,52,False
2013-03-19,58,False
2013-03-20,54,False
2013-03-21,51,False
2013-03-22,53,False
2013-03-23,49,False
2013-03-24,54,False
2013-03-25,55,False
2013-03-26,52,False
2013-03-27,48,False
2013-03-28,48,False
2013-03-29,45,False
2013-03-30,40,False
2013-03-31,45,False
2013-04-01,54,False
2013-04-02,53,False
2013-04-03,53,False
2013-04-04,48,False
2013-04-05,49,False
2013-04-06,44,False
2013-04-07,47,False
2013-04-08,50,False
2013-04-09,56,False
2013-04-10,59,False
2013-04-11,59,False
2013-04-12,59,False
2013-04-13,50,False
2013-04-14,52,False
2013-04-15,52,False
2013-04-16,100,False
2013-04-17,77,False
2013-04-18,65,False
2013-04-19,55,False
2013-04-20,46,False
2013-04-21,49,False
2013-04-22,52,False
2013-04-23,52,False
2013-04-24,53,False
2013-04-25,51,False
2013-04-26,48,False
2013-04-27,41,False
2013-04-28,46,False
2013-04-29,52,False
2013-04-30,52,False
2013-05-01,56,False
2013-05-02,52,False
2013-05-03,54,False
2013-05-04,42,False
2013-05-05,44,False
2013-05-06,53,False
2013-05-07,52,False
2013-05-08,52,False
2013-05-09,52,False
2013-05-10,52,False
2013-05-11,44,False
2013-05-12,42,False
2013-05-13,52,False
2013-05-14,53,False
2013-05-15,51,False
2013-05-16,51,False
2013-05-17,51,False
2013-05-18,44,False
2013-05-19,50,False
2013-05-20,57,False
2013-05-21,57,False
2013-05-22,56,False
2013-05-23,57,False
2013-05-24,53,False
2013-05-25,47,False
2013-05-26,43,False
2013-05-27,45,False
2013-05-28,52,False
2013-05-29,51,False
2013-05-30,50,False
2013-05-31,48,False
2013-06-01,45,False
2013-06-02,50,False
2013-06-03,54,False
2013-06-04,56,False
2013-06-05,55,False
2013-06-06,54,False
2013-06-07,54,False
2013-06-08,47,False
2013-06-09,50,False
2013-06-10,56,False
2013-06-11,54,False
2013-06-12,56,False
2013-06-13,67,False
2013-06-14,56,False
2013-06-15,48,False
2013-06-16,48,False
2013-06-17,61,False
2013-06-18,60,False
2013-06-19,57,False
2013-06-20,54,False
2013-06-21,55,False
2013-06-22,50,False
2013-06-23,53,False
2013-06-24,56,False
2013-06-25,58,False
2013-06-26,59,False
2013-06-27,55,False
2013-06-28,54,False
2013-06-29,52,False
2013-06-30,51,False
2013-07-01,55,False
2013-07-02,57,False
2013-07-03,56,False
2013-07-04,46,False
2013-07-05,43,False
2013-07-06,50,False
2013-07-07,58,False
2013-07-08,58,False
2013-07-09,59,False
2013-07-10,56,False
2013-07-11,57,False
2013-07-12,57,False
2013-07-13,51,False
2013-07-14,52,False
2013-07-15,56,False
2013-07-16,57,False
2013-07-17,57,False
2013-07-18,54,False
2013-07-19,51,False
2013-07-20,49,False
2013-07-21,51,False
2013-07-22,55,False
2013-07-23,53,False
2013-07-24,53,False
2013-07-25,53,False
2013-07-26,51,False
2013-07-27,47,False
2013-07-28,51,False
2013-07-29,55,False
2013-07-30,55,False
2013-07-31,55,False
2013-08-01,56,False
2013-08-02,52,False
2013-08-03,50,False
2013-08-04,49,False
2013-08-05,55,False
2013-08-06,57,False
2013-08-07,56,False
2013-08-08,56,False
2013-08-09,53,False
2013-08-10,50,False
2013-08-11,50,False
2013-08-12,55,False
2013-08-13,62,False
2013-08-14,60,False
2013-08-15,56,False
2013-08-16,49,False
2013-08-17,45,False
2013-08-18,49,False
2013-08-19,51,False
2013-08-20,52,False
2013-08-21,50,False
2013-08-22,53,False
2013-08-23,47,False
2013-08-24,43,False
2013-08-25,45,False
2013-08-26,49,False
2013-08-27,47,False
2013-08-28,48,False
2013-08-29,48,False
2013-08-30,47,False
2013-08-31,43,False
2013-09-01,39,False
2013-09-02,45,False
2013-09-03,49,False
2013-09-04,48,False
2013-09-05,48,False
2013-09-06,48,False
2013-09-07,42,False
2013-09-08,45,False
2013-09-09,48,False
2013-09-10,47,False
2013-09-11,49,False
2013-09-12,49,False
2013-09-13,50,False
2013-09-14,41,False
2013-09-15,45,False
2013-09-16,51,False
2013-09-17,48,False
2013-09-18,47,False
2013-09-19,48,False
2013-09-20,50,False
2013-09-21,42,False
2013-09-22,44,False
2013-09-23,48,False
2013-09-24,48,False
2013-09-25,48,False
2013-09-26,49,False
2013-09-27,45,False
2013-09-28,39,False
2013-09-29,45,False
2013-09-30,47,False
2013-10-01,50,False
2013-10-02,47,False
2013-10-03,49,False
2013-10-04,45,False
