date,American Airlines,isPartial
2014-07-01,69,False
2014-07-02,71,False
2014-07-03,71,False
2014-07-04,55,False
2014-07-05,51,False
2014-07-06,61,False
2014-07-07,69,False
2014-07-08,70,False
2014-07-09,71,False
2014-07-10,72,False
2014-07-11,66,False
2014-07-12,59,False
2014-07-13,58,False
2014-07-14,73,False
2014-07-15,75,False
2014-07-16,73,False
2014-07-17,75,False
2014-07-18,69,False
2014-07-19,57,False
2014-07-20,70,False
2014-07-21,70,False
2014-07-22,71,False
2014-07-23,70,False
2014-07-24,72,False
2014-07-25,66,False
2014-07-26,64,False
2014-07-27,64,False
2014-07-28,65,False
2014-07-29,68,False
2014-07-30,69,False
2014-07-31,70,False
2014-08-01,68,False
2014-08-02,62,False
2014-08-03,59,False
2014-08-04,69,False
2014-08-05,69,False
2014-08-06,70,False
2014-08-07,63,False
2014-08-08,64,False
2014-08-09,59,False
2014-08-10,63,False
2014-08-11,68,False
2014-08-12,67,False
2014-08-13,70,False
2014-08-14,62,False
2014-08-15,63,False
2014-08-16,57,False
2014-08-17,66,False
2014-08-18,72,False
2014-08-19,64,False
2014-08-20,61,False
2014-08-21,65,False
2014-08-22,63,False
2014-08-23,56,False
2014-08-24,57,False
2014-08-25,65,False
2014-08-26,67,False
2014-08-27,66,False
2014-08-28,64,False
2014-08-29,63,False
2014-08-30,51,False
2014-08-31,52,False
2014-09-01,52,False
2014-09-02,59,False
2014-09-03,63,False
2014-09-04,62,False
2014-09-05,62,False
2014-09-06,53,False
2014-09-07,54,False
2014-09-08,61,False
2014-09-09,59,False
2014-09-10,64,False
2014-09-11,64,False
2014-09-12,64,False
2014-09-13,50,False
2014-09-14,58,False
2014-09-15,63,False
2014-09-16,64,False
2014-09-17,62,False
2014-09-18,64,False
2014-09-19,61,False
2014-09-20,53,False
2014-09-21,53,False
2014-09-22,63,False
2014-09-23,64,False
2014-09-24,62,False
2014-09-25,58,False
2014-09-26,62,False
2014-09-27,58,False
2014-09-28,60,False
2014-09-29,69,False
2014-09-30,64,False
2014-10-01,65,False
2014-10-02,70,False
2014-10-03,74,False
2014-10-04,51,False
2014-10-05,55,False
2014-10-06,67,False
2014-10-07,63,False
2014-10-08,63,False
2014-10-09,60,False
2014-10-10,60,False
2014-10-11,52,False
2014-10-12,53,False
2014-10-13,64,False
2014-10-14,71,False
2014-10-15,66,False
2014-10-16,62,False
2014-10-17,59,False
2014-10-18,46,False
2014-10-19,52,False
2014-10-20,60,False
2014-10-21,63,False
2014-10-22,56,False
2014-10-23,60,False
2014-10-24,55,False
2014-10-25,48,False
2014-10-26,55,False
2014-10-27,56,False
2014-10-28,59,False
2014-10-29,60,False
2014-10-30,56,False
2014-10-31,54,False
2014-11-01,46,False
2014-11-02,60,False
2014-11-03,62,False
2014-11-04,63,False
2014-11-05,57,False
2014-11-06,61,False
2014-11-07,55,False
2014-11-08,48,False
2014-11-09,52,False
2014-11-10,67,False
2014-11-11,62,False
2014-11-12,58,False
2014-11-13,60,False
2014-11-14,56,False
2014-11-15,49,False
2014-11-16,49,False
2014-11-17,62,False
2014-11-18,60,False
2014-11-19,53,False
2014-11-20,62,False
2014-11-21,57,False
2014-11-22,49,False
2014-11-23,48,False
2014-11-24,58,False
2014-11-25,59,False
2014-11-26,61,False
2014-11-27,42,False
2014-11-28,48,False
2014-11-29,51,False
2014-11-30,56,False
2014-12-01,65,False
