date,American Airlines,isPartial
2016-09-11,57,False
2016-09-12,63,False
2016-09-13,57,False
2016-09-14,57,False
2016-09-15,54,False
2016-09-16,55,False
2016-09-17,48,False
2016-09-18,50,False
2016-09-19,57,False
2016-09-20,56,False
2016-09-21,56,False
2016-09-22,56,False
2016-09-23,57,False
2016-09-24,50,False
2016-09-25,53,False
2016-09-26,59,False
2016-09-27,54,False
2016-09-28,55,False
2016-09-29,55,False
2016-09-30,55,False
2016-10-01,48,False
2016-10-02,48,False
2016-10-03,59,False
2016-10-04,62,False
2016-10-05,68,False
2016-10-06,71,False
2016-10-07,67,False
2016-10-08,48,False
2016-10-09,51,False
2016-10-10,53,False
2016-10-11,56,False
2016-10-12,58,False
2016-10-13,55,False
2016-10-14,55,False
2016-10-15,48,False
2016-10-16,49,False
2016-10-17,54,False
2016-10-18,53,False
2016-10-19,53,False
2016-10-20,51,False
2016-10-21,52,False
2016-10-22,45,False
2016-10-23,50,False
2016-10-24,57,False
2016-10-25,53,False
2016-10-26,53,False
2016-10-27,55,False
2016-10-28,61,False
2016-10-29,65,False
2016-10-30,57,False
2016-10-31,56,False
2016-11-01,57,False
2016-11-02,53,False
2016-11-03,53,False
2016-11-04,52,False
2016-11-05,46,False
2016-11-06,47,False
2016-11-07,53,False
2016-11-08,49,False
2016-11-09,42,False
2016-11-10,52,False
2016-11-11,54,False
2016-11-12,44,False
2016-11-13,46,False
2016-11-14,52,False
2016-11-15,54,False
2016-11-16,53,False
2016-11-17,51,False
2016-11-18,54,False
2016-11-19,44,False
2016-11-20,46,False
2016-11-21,55,False
2016-11-22,56,False
2016-11-23,54,False
2016-11-24,37,False
2016-11-25,41,False
2016-11-26,46,False
2016-11-27,50,False
2016-11-28,60,False
2016-11-29,57,False
2016-11-30,55,False
2016-12-01,51,False
2016-12-02,48,False
2016-12-03,42,False
2016-12-04,47,False
2016-12-05,51,False
2016-12-06,50,False
2016-12-07,46,False
2016-12-08,50,False
2016-12-09,47,False
2016-12-10,45,False
2016-12-11,50,False
2016-12-12,50,False
2016-12-13,49,False
2016-12-14,51,False
2016-12-15,54,False
2016-12-16,59,False
2016-12-17,70,False
2016-12-18,67,False
2016-12-19,62,False
2016-12-20,58,False
2016-12-21,59,False
2016-12-22,57,False
2016-12-23,57,False
2016-12-24,50,False
2016-12-25,42,False
2016-12-26,54,False
2016-12-27,61,False
2016-12-28,60,False
2016-12-29,58,False
2016-12-30,53,False
2016-12-31,48,False
2017-01-01,48,False
2017-01-02,63,False
2017-01-03,67,False
2017-01-04,66,False
2017-01-05,67,False
2017-01-06,66,False
2017-01-07,67,False
2017-01-08,71,False
2017-01-09,63,False
2017-01-10,68,False
2017-01-11,60,False
2017-01-12,64,False
2017-01-13,60,False
