date,American Airlines,isPartial
2016-04-07,60,False
2016-04-08,62,False
2016-04-09,57,False
2016-04-10,65,False
2016-04-11,67,False
2016-04-12,63,False
2016-04-13,66,False
2016-04-14,67,False
2016-04-15,63,False
2016-04-16,59,False
2016-04-17,72,False
2016-04-18,73,False
2016-04-19,67,False
2016-04-20,66,False
2016-04-21,68,False
2016-04-22,65,False
2016-04-23,55,False
2016-04-24,58,False
2016-04-25,64,False
2016-04-26,65,False
2016-04-27,67,False
2016-04-28,70,False
2016-04-29,68,False
2016-04-30,61,False
2016-05-01,65,False
2016-05-02,72,False
2016-05-03,72,False
2016-05-04,71,False
