date,Dollar Tree,isPartial
2016-05-04,26,False
2016-05-05,27,False
2016-05-06,30,False
2016-05-07,35,False
2016-05-08,47,False
2016-05-09,27,False
2016-05-10,25,False
2016-05-11,23,False
2016-05-12,25,False
2016-05-13,25,False
2016-05-14,31,False
2016-05-15,35,False
2016-05-16,28,False
2016-05-17,26,False
2016-05-18,28,False
2016-05-19,25,False
2016-05-20,27,False
2016-05-21,33,False
2016-05-22,35,False
2016-05-23,26,False
2016-05-24,28,False
2016-05-25,27,False
2016-05-26,28,False
2016-05-27,29,False
2016-05-28,31,False
2016-05-29,34,False
2016-05-30,32,False
2016-05-31,24,False
2016-06-01,28,False
2016-06-02,27,False
2016-06-03,29,False
2016-06-04,34,False
2016-06-05,39,False
2016-06-06,27,False
2016-06-07,27,False
2016-06-08,26,False
2016-06-09,28,False
2016-06-10,29,False
2016-06-11,35,False
2016-06-12,34,False
2016-06-13,25,False
2016-06-14,26,False
2016-06-15,25,False
2016-06-16,26,False
2016-06-17,30,False
2016-06-18,37,False
2016-06-19,43,False
2016-06-20,26,False
2016-06-21,26,False
2016-06-22,26,False
2016-06-23,25,False
2016-06-24,27,False
2016-06-25,31,False
2016-06-26,35,False
2016-06-27,26,False
2016-06-28,26,False
2016-06-29,27,False
2016-06-30,27,False
2016-07-01,26,False
2016-07-02,31,False
2016-07-03,41,False
2016-07-04,39,False
2016-07-05,24,False
2016-07-06,27,False
2016-07-07,27,False
2016-07-08,26,False
2016-07-09,34,False
2016-07-10,34,False
2016-07-11,30,False
2016-07-12,26,False
2016-07-13,27,False
2016-07-14,25,False
2016-07-15,28,False
2016-07-16,36,False
2016-07-17,37,False
2016-07-18,28,False
2016-07-19,26,False
2016-07-20,25,False
2016-07-21,28,False
2016-07-22,28,False
2016-07-23,36,False
2016-07-24,36,False
2016-07-25,28,False
2016-07-26,25,False
2016-07-27,26,False
2016-07-28,27,False
2016-07-29,30,False
2016-07-30,32,False
2016-07-31,38,False
2016-08-01,29,False
2016-08-02,28,False
2016-08-03,27,False
2016-08-04,28,False
2016-08-05,28,False
2016-08-06,31,False
2016-08-07,36,False
2016-08-08,26,False
2016-08-09,25,False
2016-08-10,27,False
2016-08-11,25,False
2016-08-12,26,False
2016-08-13,30,False
2016-08-14,36,False
2016-08-15,27,False
2016-08-16,26,False
2016-08-17,26,False
2016-08-18,25,False
2016-08-19,25,False
2016-08-20,32,False
2016-08-21,37,False
2016-08-22,24,False
2016-08-23,22,False
2016-08-24,24,False
2016-08-25,27,False
2016-08-26,30,False
2016-08-27,35,False
2016-08-28,39,False
2016-08-29,29,False
2016-08-30,25,False
2016-08-31,25,False
2016-09-01,25,False
2016-09-02,26,False
2016-09-03,35,False
2016-09-04,34,False
2016-09-05,35,False
2016-09-06,24,False
2016-09-07,26,False
2016-09-08,25,False
2016-09-09,28,False
2016-09-10,33,False
2016-09-11,34,False
2016-09-12,29,False
2016-09-13,24,False
2016-09-14,25,False
2016-09-15,26,False
2016-09-16,27,False
2016-09-17,31,False
2016-09-18,38,False
2016-09-19,27,False
2016-09-20,24,False
2016-09-21,26,False
2016-09-22,25,False
2016-09-23,29,False
2016-09-24,35,False
2016-09-25,38,False
2016-09-26,28,False
2016-09-27,24,False
2016-09-28,27,False
2016-09-29,25,False
2016-09-30,28,False
2016-10-01,35,False
2016-10-02,38,False
2016-10-03,29,False
2016-10-04,27,False
2016-10-05,27,False
2016-10-06,26,False
2016-10-07,28,False
2016-10-08,34,False
2016-10-09,37,False
2016-10-10,29,False
2016-10-11,25,False
2016-10-12,25,False
2016-10-13,24,False
2016-10-14,27,False
2016-10-15,34,False
2016-10-16,42,False
2016-10-17,28,False
2016-10-18,26,False
2016-10-19,26,False
2016-10-20,25,False
2016-10-21,28,False
2016-10-22,33,False
2016-10-23,36,False
2016-10-24,28,False
2016-10-25,30,False
2016-10-26,32,False
2016-10-27,31,False
2016-10-28,34,False
2016-10-29,39,False
2016-10-30,44,False
2016-10-31,35,False
2016-11-01,23,False
2016-11-02,23,False
2016-11-03,26,False
2016-11-04,28,False
2016-11-05,31,False
2016-11-06,37,False
2016-11-07,29,False
2016-11-08,29,False
2016-11-09,21,False
2016-11-10,26,False
2016-11-11,29,False
2016-11-12,35,False
2016-11-13,40,False
2016-11-14,30,False
2016-11-15,27,False
2016-11-16,28,False
2016-11-17,30,False
2016-11-18,31,False
2016-11-19,35,False
2016-11-20,41,False
2016-11-21,33,False
2016-11-22,30,False
2016-11-23,34,False
2016-11-24,50,False
2016-11-25,29,False
2016-11-26,37,False
2016-11-27,40,False
2016-11-28,36,False
2016-11-29,32,False
2016-11-30,33,False
2016-12-01,33,False
2016-12-02,35,False
2016-12-03,42,False
2016-12-04,48,False
2016-12-05,35,False
2016-12-06,36,False
2016-12-07,33,False
2016-12-08,36,False
2016-12-09,35,False
2016-12-10,40,False
2016-12-11,46,False
