date,Dollar Tree,isPartial
2011-05-11,44,False
2011-05-12,43,False
2011-05-13,49,False
2011-05-14,44,False
2011-05-15,46,False
2011-05-16,46,False
2011-05-17,40,False
2011-05-18,44,False
2011-05-19,48,False
2011-05-20,44,False
2011-05-21,45,False
2011-05-22,50,False
2011-05-23,44,False
2011-05-24,43,False
2011-05-25,47,False
2011-05-26,41,False
2011-05-27,44,False
2011-05-28,42,False
2011-05-29,48,False
2011-05-30,46,False
2011-05-31,38,False
2011-06-01,47,False
2011-06-02,50,False
2011-06-03,49,False
2011-06-04,46,False
2011-06-05,47,False
2011-06-06,42,False
2011-06-07,38,False
2011-06-08,45,False
2011-06-09,43,False
2011-06-10,46,False
2011-06-11,43,False
2011-06-12,56,False
2011-06-13,39,False
2011-06-14,45,False
2011-06-15,44,False
2011-06-16,41,False
2011-06-17,50,False
2011-06-18,57,False
2011-06-19,51,False
2011-06-20,41,False
2011-06-21,38,False
2011-06-22,44,False
2011-06-23,43,False
2011-06-24,47,False
2011-06-25,55,False
2011-06-26,49,False
2011-06-27,45,False
2011-06-28,42,False
2011-06-29,49,False
2011-06-30,50,False
2011-07-01,43,False
2011-07-02,44,False
2011-07-03,53,False
2011-07-04,45,False
2011-07-05,37,False
2011-07-06,41,False
2011-07-07,51,False
2011-07-08,45,False
2011-07-09,52,False
2011-07-10,61,False
2011-07-11,43,False
2011-07-12,48,False
2011-07-13,47,False
2011-07-14,47,False
2011-07-15,51,False
2011-07-16,53,False
2011-07-17,61,False
2011-07-18,49,False
2011-07-19,53,False
2011-07-20,38,False
2011-07-21,47,False
2011-07-22,41,False
2011-07-23,51,False
2011-07-24,67,False
2011-07-25,43,False
2011-07-26,48,False
2011-07-27,54,False
2011-07-28,42,False
2011-07-29,52,False
2011-07-30,46,False
2011-07-31,56,False
2011-08-01,42,False
2011-08-02,56,False
2011-08-03,39,False
2011-08-04,46,False
2011-08-05,51,False
2011-08-06,54,False
2011-08-07,52,False
2011-08-08,45,False
2011-08-09,55,False
2011-08-10,55,False
2011-08-11,48,False
2011-08-12,43,False
2011-08-13,55,False
2011-08-14,62,False
2011-08-15,55,False
2011-08-16,52,False
2011-08-17,52,False
2011-08-18,52,False
2011-08-19,53,False
2011-08-20,51,False
2011-08-21,52,False
2011-08-22,48,False
2011-08-23,42,False
2011-08-24,46,False
2011-08-25,45,False
2011-08-26,46,False
2011-08-27,48,False
2011-08-28,47,False
2011-08-29,42,False
2011-08-30,43,False
2011-08-31,49,False
2011-09-01,40,False
2011-09-02,42,False
2011-09-03,44,False
2011-09-04,50,False
2011-09-05,52,False
2011-09-06,41,False
2011-09-07,45,False
2011-09-08,42,False
2011-09-09,47,False
2011-09-10,54,False
2011-09-11,55,False
2011-09-12,38,False
2011-09-13,41,False
2011-09-14,52,False
2011-09-15,43,False
2011-09-16,48,False
