date,Dollar Tree,isPartial
2013-06-29,39,False
2013-06-30,44,False
2013-07-01,35,False
2013-07-02,37,False
2013-07-03,34,False
2013-07-04,41,False
2013-07-05,31,False
2013-07-06,33,False
2013-07-07,43,False
2013-07-08,35,False
2013-07-09,29,False
2013-07-10,34,False
2013-07-11,35,False
2013-07-12,37,False
2013-07-13,41,False
2013-07-14,43,False
2013-07-15,34,False
2013-07-16,35,False
2013-07-17,35,False
2013-07-18,40,False
2013-07-19,41,False
2013-07-20,40,False
2013-07-21,43,False
2013-07-22,34,False
2013-07-23,35,False
2013-07-24,33,False
2013-07-25,34,False
2013-07-26,33,False
2013-07-27,39,False
2013-07-28,42,False
2013-07-29,34,False
2013-07-30,37,False
2013-07-31,34,False
2013-08-01,33,False
2013-08-02,39,False
2013-08-03,43,False
2013-08-04,44,False
2013-08-05,35,False
2013-08-06,36,False
2013-08-07,37,False
2013-08-08,36,False
2013-08-09,37,False
2013-08-10,47,False
2013-08-11,45,False
2013-08-12,36,False
2013-08-13,35,False
2013-08-14,34,False
2013-08-15,39,False
2013-08-16,34,False
2013-08-17,40,False
2013-08-18,47,False
2013-08-19,35,False
2013-08-20,33,False
2013-08-21,31,False
2013-08-22,36,False
2013-08-23,35,False
2013-08-24,41,False
2013-08-25,47,False
2013-08-26,32,False
2013-08-27,36,False
2013-08-28,33,False
2013-08-29,29,False
2013-08-30,32,False
2013-08-31,40,False
2013-09-01,40,False
2013-09-02,39,False
2013-09-03,33,False
2013-09-04,31,False
2013-09-05,34,False
2013-09-06,38,False
2013-09-07,40,False
2013-09-08,49,False
2013-09-09,34,False
2013-09-10,33,False
2013-09-11,32,False
2013-09-12,33,False
2013-09-13,35,False
2013-09-14,38,False
2013-09-15,44,False
2013-09-16,34,False
2013-09-17,34,False
2013-09-18,33,False
2013-09-19,32,False
2013-09-20,37,False
2013-09-21,37,False
2013-09-22,39,False
2013-09-23,37,False
2013-09-24,35,False
2013-09-25,33,False
2013-09-26,30,False
2013-09-27,35,False
2013-09-28,38,False
2013-09-29,42,False
2013-09-30,35,False
2013-10-01,33,False
2013-10-02,36,False
2013-10-03,36,False
2013-10-04,36,False
2013-10-05,37,False
2013-10-06,47,False
2013-10-07,37,False
2013-10-08,34,False
2013-10-09,38,False
