date,Dollar Tree,isPartial
2012-01-26,56,False
2012-01-27,65,False
2012-01-28,70,False
2012-01-29,75,False
2012-01-30,68,False
2012-01-31,65,False
2012-02-01,66,False
2012-02-02,62,False
2012-02-03,64,False
2012-02-04,71,False
2012-02-05,70,False
2012-02-06,58,False
2012-02-07,62,False
2012-02-08,60,False
2012-02-09,63,False
2012-02-10,70,False
2012-02-11,69,False
2012-02-12,76,False
2012-02-13,76,False
2012-02-14,85,False
2012-02-15,62,False
2012-02-16,66,False
2012-02-17,65,False
2012-02-18,64,False
2012-02-19,70,False
2012-02-20,60,False
2012-02-21,58,False
2012-02-22,59,False
2012-02-23,56,False
2012-02-24,58,False
2012-02-25,65,False
2012-02-26,67,False
2012-02-27,61,False
2012-02-28,57,False
2012-02-29,60,False
2012-03-01,54,False
2012-03-02,60,False
2012-03-03,60,False
2012-03-04,62,False
2012-03-05,56,False
2012-03-06,62,False
2012-03-07,58,False
2012-03-08,55,False
2012-03-09,61,False
2012-03-10,65,False
2012-03-11,68,False
2012-03-12,60,False
2012-03-13,63,False
2012-03-14,65,False
2012-03-15,63,False
2012-03-16,64,False
2012-03-17,72,False
2012-03-18,69,False
2012-03-19,59,False
2012-03-20,59,False
2012-03-21,59,False
2012-03-22,58,False
2012-03-23,63,False
2012-03-24,74,False
2012-03-25,74,False
2012-03-26,59,False
2012-03-27,64,False
2012-03-28,61,False
2012-03-29,58,False
2012-03-30,59,False
2012-03-31,69,False
2012-04-01,78,False
2012-04-02,54,False
2012-04-03,60,False
2012-04-04,67,False
2012-04-05,70,False
2012-04-06,75,False
2012-04-07,86,False
2012-04-08,85,False
2012-04-09,59,False
2012-04-10,57,False
2012-04-11,57,False
2012-04-12,58,False
2012-04-13,58,False
2012-04-14,64,False
2012-04-15,63,False
2012-04-16,65,False
2012-04-17,58,False
2012-04-18,60,False
2012-04-19,66,False
2012-04-20,60,False
2012-04-21,63,False
2012-04-22,77,False
2012-04-23,68,False
2012-04-24,62,False
2012-04-25,62,False
2012-04-26,62,False
2012-04-27,64,False
2012-04-28,72,False
2012-04-29,78,False
2012-04-30,73,False
2012-05-01,72,False
2012-05-02,61,False
2012-05-03,69,False
2012-05-04,58,False
2012-05-05,76,False
2012-05-06,75,False
2012-05-07,66,False
2012-05-08,77,False
2012-05-09,69,False
2012-05-10,70,False
2012-05-11,73,False
2012-05-12,86,False
2012-05-13,80,False
2012-05-14,64,False
2012-05-15,67,False
2012-05-16,75,False
2012-05-17,75,False
2012-05-18,74,False
2012-05-19,71,False
2012-05-20,79,False
2012-05-21,70,False
2012-05-22,72,False
2012-05-23,77,False
2012-05-24,74,False
2012-05-25,74,False
2012-05-26,79,False
2012-05-27,77,False
2012-05-28,68,False
2012-05-29,59,False
2012-05-30,66,False
2012-05-31,70,False
2012-06-01,70,False
2012-06-02,83,False
2012-06-03,82,False
2012-06-04,71,False
2012-06-05,68,False
2012-06-06,72,False
2012-06-07,75,False
2012-06-08,80,False
2012-06-09,86,False
2012-06-10,78,False
2012-06-11,73,False
2012-06-12,84,False
2012-06-13,68,False
2012-06-14,75,False
2012-06-15,79,False
2012-06-16,75,False
2012-06-17,82,False
2012-06-18,70,False
2012-06-19,67,False
2012-06-20,68,False
2012-06-21,74,False
2012-06-22,80,False
2012-06-23,85,False
2012-06-24,84,False
2012-06-25,65,False
2012-06-26,75,False
2012-06-27,76,False
