date,Dollar Tree,isPartial
2014-03-16,55,False
2014-03-17,49,False
2014-03-18,43,False
2014-03-19,44,False
2014-03-20,48,False
2014-03-21,46,False
2014-03-22,53,False
2014-03-23,53,False
2014-03-24,41,False
2014-03-25,46,False
2014-03-26,46,False
2014-03-27,46,False
2014-03-28,46,False
2014-03-29,58,False
2014-03-30,58,False
2014-03-31,46,False
2014-04-01,44,False
2014-04-02,43,False
2014-04-03,43,False
2014-04-04,52,False
2014-04-05,52,False
2014-04-06,56,False
2014-04-07,48,False
2014-04-08,45,False
2014-04-09,51,False
2014-04-10,54,False
2014-04-11,51,False
2014-04-12,62,False
2014-04-13,64,False
2014-04-14,51,False
2014-04-15,48,False
2014-04-16,55,False
2014-04-17,55,False
2014-04-18,67,False
2014-04-19,73,False
2014-04-20,91,False
2014-04-21,48,False
2014-04-22,48,False
2014-04-23,49,False
2014-04-24,48,False
2014-04-25,51,False
2014-04-26,62,False
2014-04-27,59,False
2014-04-28,48,False
2014-04-29,53,False
2014-04-30,49,False
2014-05-01,52,False
2014-05-02,53,False
2014-05-03,65,False
2014-05-04,70,False
2014-05-05,59,False
2014-05-06,55,False
2014-05-07,57,False
2014-05-08,50,False
2014-05-09,54,False
2014-05-10,71,False
2014-05-11,72,False
2014-05-12,52,False
2014-05-13,51,False
2014-05-14,50,False
2014-05-15,48,False
2014-05-16,56,False
2014-05-17,62,False
2014-05-18,67,False
2014-05-19,56,False
2014-05-20,49,False
2014-05-21,50,False
2014-05-22,50,False
2014-05-23,55,False
2014-05-24,50,False
2014-05-25,62,False
2014-05-26,51,False
2014-05-27,47,False
2014-05-28,48,False
2014-05-29,52,False
2014-05-30,53,False
2014-05-31,70,False
2014-06-01,65,False
2014-06-02,60,False
2014-06-03,54,False
2014-06-04,53,False
2014-06-05,53,False
2014-06-06,53,False
2014-06-07,63,False
2014-06-08,66,False
2014-06-09,54,False
2014-06-10,57,False
2014-06-11,52,False
2014-06-12,54,False
2014-06-13,58,False
2014-06-14,71,False
2014-06-15,71,False
2014-06-16,49,False
2014-06-17,55,False
2014-06-18,48,False
2014-06-19,54,False
2014-06-20,57,False
2014-06-21,61,False
2014-06-22,61,False
2014-06-23,51,False
2014-06-24,54,False
2014-06-25,50,False
2014-06-26,50,False
2014-06-27,59,False
2014-06-28,68,False
2014-06-29,61,False
2014-06-30,48,False
2014-07-01,51,False
2014-07-02,57,False
2014-07-03,59,False
2014-07-04,63,False
2014-07-05,52,False
2014-07-06,65,False
2014-07-07,52,False
2014-07-08,51,False
2014-07-09,49,False
2014-07-10,50,False
2014-07-11,52,False
2014-07-12,56,False
2014-07-13,63,False
2014-07-14,54,False
2014-07-15,49,False
2014-07-16,55,False
2014-07-17,52,False
2014-07-18,55,False
2014-07-19,57,False
2014-07-20,64,False
2014-07-21,57,False
2014-07-22,54,False
2014-07-23,50,False
2014-07-24,59,False
2014-07-25,61,False
2014-07-26,66,False
2014-07-27,70,False
2014-07-28,100,False
2014-07-29,77,False
2014-07-30,59,False
2014-07-31,65,False
2014-08-01,64,False
2014-08-02,70,False
2014-08-03,81,False
2014-08-04,58,False
2014-08-05,57,False
2014-08-06,61,False
2014-08-07,52,False
2014-08-08,61,False
2014-08-09,71,False
2014-08-10,70,False
2014-08-11,60,False
2014-08-12,55,False
2014-08-13,59,False
2014-08-14,61,False
2014-08-15,65,False
2014-08-16,70,False
2014-08-17,71,False
2014-08-18,64,False
2014-08-19,57,False
2014-08-20,57,False
2014-08-21,61,False
2014-08-22,64,False
2014-08-23,68,False
2014-08-24,70,False
2014-08-25,56,False
2014-08-26,49,False
2014-08-27,56,False
2014-08-28,54,False
2014-08-29,55,False
2014-08-30,63,False
2014-08-31,63,False
2014-09-01,63,False
2014-09-02,51,False
2014-09-03,50,False
2014-09-04,55,False
2014-09-05,53,False
2014-09-06,64,False
2014-09-07,67,False
2014-09-08,54,False
2014-09-09,49,False
2014-09-10,49,False
2014-09-11,51,False
2014-09-12,57,False
2014-09-13,63,False
2014-09-14,70,False
2014-09-15,59,False
2014-09-16,49,False
2014-09-17,55,False
2014-09-18,51,False
2014-09-19,56,False
2014-09-20,59,False
2014-09-21,72,False
2014-09-22,52,False
2014-09-23,59,False
2014-09-24,53,False
2014-09-25,53,False
2014-09-26,57,False
2014-09-27,67,False
2014-09-28,77,False
2014-09-29,59,False
2014-09-30,48,False
2014-10-01,52,False
2014-10-02,61,False
2014-10-03,62,False
2014-10-04,71,False
2014-10-05,70,False
2014-10-06,61,False
2014-10-07,59,False
2014-10-08,56,False
2014-10-09,53,False
2014-10-10,53,False
2014-10-11,60,False
2014-10-12,69,False
2014-10-13,57,False
2014-10-14,55,False
2014-10-15,56,False
2014-10-16,59,False
2014-10-17,64,False
2014-10-18,70,False
2014-10-19,74,False
2014-10-20,60,False
2014-10-21,58,False
2014-10-22,56,False
2014-10-23,61,False
2014-10-24,65,False
2014-10-25,71,False
2014-10-26,70,False
2014-10-27,64,False
2014-10-28,62,False
2014-10-29,63,False
2014-10-30,71,False
2014-10-31,74,False
2014-11-01,59,False
2014-11-02,64,False
2014-11-03,53,False
2014-11-04,58,False
2014-11-05,55,False
2014-11-06,54,False
2014-11-07,62,False
2014-11-08,63,False
2014-11-09,71,False
2014-11-10,64,False
2014-11-11,64,False
2014-11-12,56,False
2014-11-13,58,False
2014-11-14,65,False
2014-11-15,68,False
2014-11-16,76,False
2014-11-17,62,False
2014-11-18,62,False
2014-11-19,60,False
2014-11-20,63,False
2014-11-21,65,False
2014-11-22,74,False
2014-11-23,84,False
2014-11-24,66,False
2014-11-25,58,False
2014-11-26,67,False
2014-11-27,71,False
2014-11-28,57,False
2014-11-29,74,False
2014-11-30,89,False
2014-12-01,72,False
