date,Dollar Tree,isPartial
2015-06-06,47,False
2015-06-07,52,False
2015-06-08,41,False
2015-06-09,37,False
2015-06-10,37,False
2015-06-11,40,False
2015-06-12,44,False
2015-06-13,48,False
2015-06-14,50,False
2015-06-15,38,False
2015-06-16,38,False
2015-06-17,40,False
2015-06-18,40,False
2015-06-19,45,False
2015-06-20,50,False
2015-06-21,56,False
2015-06-22,40,False
2015-06-23,36,False
2015-06-24,40,False
2015-06-25,43,False
2015-06-26,43,False
2015-06-27,48,False
2015-06-28,52,False
2015-06-29,41,False
2015-06-30,39,False
2015-07-01,40,False
2015-07-02,43,False
2015-07-03,45,False
2015-07-04,61,False
2015-07-05,47,False
2015-07-06,38,False
2015-07-07,40,False
2015-07-08,40,False
2015-07-09,39,False
2015-07-10,45,False
2015-07-11,52,False
2015-07-12,50,False
2015-07-13,42,False
2015-07-14,38,False
2015-07-15,40,False
2015-07-16,41,False
2015-07-17,44,False
2015-07-18,47,False
2015-07-19,53,False
2015-07-20,38,False
2015-07-21,41,False
2015-07-22,40,False
2015-07-23,44,False
2015-07-24,45,False
2015-07-25,49,False
2015-07-26,54,False
2015-07-27,45,False
2015-07-28,41,False
2015-07-29,42,False
2015-07-30,41,False
2015-07-31,45,False
2015-08-01,50,False
2015-08-02,57,False
2015-08-03,43,False
2015-08-04,44,False
2015-08-05,42,False
2015-08-06,44,False
2015-08-07,42,False
2015-08-08,51,False
2015-08-09,54,False
2015-08-10,47,False
2015-08-11,42,False
2015-08-12,44,False
2015-08-13,42,False
2015-08-14,45,False
2015-08-15,54,False
2015-08-16,55,False
2015-08-17,43,False
2015-08-18,41,False
