date,Dollar Tree,isPartial
2017-06-23,52,False
2017-06-24,57,False
2017-06-25,66,False
2017-06-26,48,False
2017-06-27,50,False
2017-06-28,44,False
2017-06-29,47,False
2017-06-30,46,False
2017-07-01,55,False
2017-07-02,61,False
2017-07-03,54,False
2017-07-04,67,False
2017-07-05,38,False
2017-07-06,43,False
2017-07-07,50,False
2017-07-08,56,False
2017-07-09,67,False
2017-07-10,46,False
2017-07-11,47,False
2017-07-12,43,False
2017-07-13,45,False
2017-07-14,52,False
2017-07-15,59,False
2017-07-16,67,False
2017-07-17,48,False
2017-07-18,45,False
2017-07-19,45,False
2017-07-20,47,False
2017-07-21,46,False
2017-07-22,56,False
2017-07-23,65,False
2017-07-24,46,False
2017-07-25,44,False
2017-07-26,44,False
2017-07-27,42,False
2017-07-28,43,False
2017-07-29,56,False
2017-07-30,68,False
2017-07-31,50,False
2017-08-01,47,False
2017-08-02,46,False
2017-08-03,48,False
2017-08-04,48,False
2017-08-05,62,False
2017-08-06,57,False
2017-08-07,51,False
2017-08-08,45,False
2017-08-09,45,False
2017-08-10,47,False
2017-08-11,50,False
2017-08-12,58,False
2017-08-13,59,False
2017-08-14,48,False
2017-08-15,52,False
2017-08-16,46,False
2017-08-17,48,False
2017-08-18,46,False
2017-08-19,63,False
2017-08-20,65,False
2017-08-21,48,False
2017-08-22,44,False
2017-08-23,42,False
2017-08-24,41,False
2017-08-25,47,False
2017-08-26,56,False
2017-08-27,63,False
2017-08-28,46,False
2017-08-29,41,False
2017-08-30,42,False
2017-08-31,45,False
2017-09-01,44,False
2017-09-02,56,False
2017-09-03,67,False
2017-09-04,65,False
2017-09-05,43,False
2017-09-06,46,False
2017-09-07,42,False
2017-09-08,48,False
2017-09-09,57,False
2017-09-10,59,False
2017-09-11,46,False
2017-09-12,42,False
2017-09-13,44,False
2017-09-14,41,False
2017-09-15,47,False
2017-09-16,61,False
2017-09-17,64,False
2017-09-18,50,False
2017-09-19,60,False
2017-09-20,75,False
2017-09-21,65,False
2017-09-22,54,False
2017-09-23,58,False
2017-09-24,70,False
2017-09-25,46,False
2017-09-26,43,False
2017-09-27,46,False
2017-09-28,43,False
2017-09-29,43,False
2017-09-30,58,False
2017-10-01,68,False
2017-10-02,47,False
2017-10-03,44,False
2017-10-04,46,False
2017-10-05,45,False
2017-10-06,47,False
