date,Dollar Tree,isPartial
2012-06-04,38,False
2012-06-05,39,False
2012-06-06,41,False
2012-06-07,41,False
2012-06-08,36,False
2012-06-09,45,False
2012-06-10,43,False
2012-06-11,40,False
2012-06-12,52,False
2012-06-13,37,False
2012-06-14,37,False
2012-06-15,42,False
2012-06-16,42,False
2012-06-17,48,False
2012-06-18,42,False
2012-06-19,39,False
2012-06-20,39,False
2012-06-21,41,False
2012-06-22,37,False
2012-06-23,42,False
2012-06-24,49,False
2012-06-25,40,False
2012-06-26,33,False
2012-06-27,42,False
2012-06-28,42,False
2012-06-29,38,False
2012-06-30,44,False
2012-07-01,45,False
2012-07-02,44,False
2012-07-03,36,False
2012-07-04,45,False
2012-07-05,37,False
2012-07-06,38,False
2012-07-07,44,False
2012-07-08,42,False
2012-07-09,44,False
2012-07-10,41,False
2012-07-11,39,False
2012-07-12,38,False
2012-07-13,46,False
2012-07-14,40,False
2012-07-15,47,False
2012-07-16,37,False
2012-07-17,38,False
2012-07-18,42,False
2012-07-19,47,False
2012-07-20,39,False
2012-07-21,48,False
2012-07-22,45,False
2012-07-23,43,False
2012-07-24,43,False
2012-07-25,39,False
2012-07-26,39,False
2012-07-27,46,False
2012-07-28,36,False
2012-07-29,50,False
2012-07-30,35,False
2012-07-31,40,False
2012-08-01,43,False
2012-08-02,45,False
2012-08-03,45,False
2012-08-04,47,False
2012-08-05,47,False
2012-08-06,45,False
2012-08-07,44,False
2012-08-08,42,False
2012-08-09,41,False
2012-08-10,40,False
2012-08-11,48,False
2012-08-12,48,False
2012-08-13,44,False
2012-08-14,47,False
2012-08-15,44,False
2012-08-16,46,False
2012-08-17,47,False
2012-08-18,54,False
2012-08-19,52,False
2012-08-20,44,False
2012-08-21,43,False
2012-08-22,47,False
2012-08-23,46,False
2012-08-24,44,False
2012-08-25,52,False
2012-08-26,55,False
2012-08-27,52,False
2012-08-28,40,False
2012-08-29,41,False
2012-08-30,45,False
2012-08-31,35,False
2012-09-01,48,False
2012-09-02,50,False
2012-09-03,41,False
2012-09-04,39,False
2012-09-05,41,False
2012-09-06,40,False
2012-09-07,46,False
2012-09-08,48,False
2012-09-09,53,False
2012-09-10,43,False
2012-09-11,46,False
2012-09-12,44,False
2012-09-13,42,False
2012-09-14,46,False
2012-09-15,44,False
2012-09-16,49,False
2012-09-17,41,False
2012-09-18,40,False
2012-09-19,44,False
2012-09-20,45,False
2012-09-21,43,False
2012-09-22,51,False
2012-09-23,51,False
2012-09-24,39,False
2012-09-25,38,False
2012-09-26,40,False
2012-09-27,44,False
2012-09-28,44,False
2012-09-29,49,False
2012-09-30,58,False
2012-10-01,46,False
2012-10-02,43,False
2012-10-03,40,False
2012-10-04,46,False
2012-10-05,46,False
2012-10-06,47,False
2012-10-07,54,False
2012-10-08,45,False
2012-10-09,48,False
2012-10-10,46,False
2012-10-11,39,False
2012-10-12,47,False
2012-10-13,48,False
2012-10-14,56,False
2012-10-15,46,False
2012-10-16,46,False
2012-10-17,42,False
2012-10-18,43,False
2012-10-19,49,False
2012-10-20,52,False
2012-10-21,54,False
2012-10-22,50,False
2012-10-23,46,False
2012-10-24,47,False
2012-10-25,51,False
2012-10-26,55,False
2012-10-27,56,False
2012-10-28,56,False
2012-10-29,50,False
2012-10-30,47,False
2012-10-31,50,False
2012-11-01,35,False
2012-11-02,49,False
2012-11-03,48,False
2012-11-04,50,False
2012-11-05,45,False
2012-11-06,41,False
2012-11-07,41,False
2012-11-08,46,False
2012-11-09,37,False
2012-11-10,46,False
2012-11-11,46,False
2012-11-12,46,False
2012-11-13,51,False
2012-11-14,44,False
2012-11-15,49,False
2012-11-16,50,False
2012-11-17,51,False
2012-11-18,56,False
2012-11-19,49,False
2012-11-20,47,False
2012-11-21,48,False
2012-11-22,45,False
2012-11-23,40,False
2012-11-24,51,False
2012-11-25,57,False
2012-11-26,49,False
2012-11-27,56,False
2012-11-28,53,False
2012-11-29,54,False
2012-11-30,52,False
2012-12-01,63,False
2012-12-02,62,False
2012-12-03,58,False
2012-12-04,52,False
2012-12-05,52,False
2012-12-06,59,False
2012-12-07,54,False
2012-12-08,67,False
2012-12-09,73,False
2012-12-10,57,False
2012-12-11,44,False
2012-12-12,60,False
2012-12-13,59,False
2012-12-14,51,False
2012-12-15,61,False
2012-12-16,72,False
2012-12-17,58,False
2012-12-18,61,False
2012-12-19,61,False
2012-12-20,61,False
2012-12-21,57,False
2012-12-22,66,False
2012-12-23,76,False
2012-12-24,100,False
2012-12-25,49,False
2012-12-26,32,False
2012-12-27,33,False
2012-12-28,37,False
2012-12-29,43,False
2012-12-30,44,False
2012-12-31,57,False
2013-01-01,43,False
2013-01-02,40,False
2013-01-03,40,False
2013-01-04,35,False
2013-01-05,41,False
2013-01-06,48,False
2013-01-07,38,False
2013-01-08,33,False
2013-01-09,42,False
2013-01-10,38,False
2013-01-11,41,False
2013-01-12,43,False
2013-01-13,39,False
2013-01-14,38,False
2013-01-15,34,False
2013-01-16,35,False
2013-01-17,37,False
2013-01-18,36,False
2013-01-19,45,False
2013-01-20,44,False
2013-01-21,38,False
2013-01-22,38,False
2013-01-23,40,False
2013-01-24,41,False
2013-01-25,42,False
2013-01-26,47,False
2013-01-27,43,False
2013-01-28,39,False
2013-01-29,40,False
2013-01-30,37,False
2013-01-31,38,False
2013-02-01,40,False
2013-02-02,43,False
2013-02-03,52,False
2013-02-04,36,False
2013-02-05,42,False
2013-02-06,43,False
2013-02-07,39,False
2013-02-08,46,False
2013-02-09,45,False
2013-02-10,53,False
2013-02-11,46,False
2013-02-12,47,False
2013-02-13,53,False
2013-02-14,63,False
2013-02-15,40,False
2013-02-16,45,False
2013-02-17,41,False
2013-02-18,36,False
2013-02-19,38,False
