date,Dollar Tree,isPartial
2011-01-01,70,False
2011-01-02,54,False
2011-01-03,61,False
2011-01-04,43,False
2011-01-05,53,False
2011-01-06,56,False
2011-01-07,55,False
2011-01-08,54,False
2011-01-09,66,False
2011-01-10,48,False
2011-01-11,43,False
2011-01-12,50,False
2011-01-13,43,False
2011-01-14,60,False
2011-01-15,52,False
2011-01-16,57,False
2011-01-17,44,False
2011-01-18,45,False
2011-01-19,51,False
2011-01-20,54,False
2011-01-21,42,False
2011-01-22,56,False
2011-01-23,55,False
2011-01-24,56,False
2011-01-25,46,False
2011-01-26,50,False
2011-01-27,53,False
2011-01-28,57,False
2011-01-29,66,False
2011-01-30,67,False
2011-01-31,61,False
2011-02-01,56,False
2011-02-02,58,False
2011-02-03,49,False
2011-02-04,57,False
2011-02-05,64,False
2011-02-06,50,False
2011-02-07,47,False
2011-02-08,50,False
2011-02-09,59,False
2011-02-10,56,False
2011-02-11,54,False
2011-02-12,68,False
2011-02-13,90,False
2011-02-14,64,False
2011-02-15,50,False
2011-02-16,57,False
2011-02-17,50,False
2011-02-18,58,False
2011-02-19,61,False
2011-02-20,49,False
2011-02-21,58,False
2011-02-22,53,False
2011-02-23,61,False
2011-02-24,51,False
2011-02-25,47,False
2011-02-26,57,False
2011-02-27,61,False
2011-02-28,53,False
2011-03-01,50,False
2011-03-02,52,False
2011-03-03,55,False
2011-03-04,54,False
2011-03-05,63,False
2011-03-06,55,False
2011-03-07,48,False
2011-03-08,52,False
2011-03-09,62,False
2011-03-10,53,False
2011-03-11,52,False
2011-03-12,57,False
2011-03-13,45,False
2011-03-14,55,False
2011-03-15,41,False
2011-03-16,61,False
2011-03-17,63,False
2011-03-18,51,False
2011-03-19,56,False
2011-03-20,58,False
2011-03-21,60,False
2011-03-22,65,False
2011-03-23,49,False
2011-03-24,63,False
2011-03-25,53,False
2011-03-26,67,False
2011-03-27,56,False
2011-03-28,59,False
2011-03-29,56,False
2011-03-30,48,False
2011-03-31,59,False
2011-04-01,62,False
2011-04-02,53,False
2011-04-03,57,False
2011-04-04,54,False
2011-04-05,63,False
2011-04-06,61,False
2011-04-07,60,False
2011-04-08,58,False
2011-04-09,60,False
2011-04-10,60,False
2011-04-11,57,False
2011-04-12,42,False
2011-04-13,59,False
2011-04-14,69,False
2011-04-15,63,False
2011-04-16,75,False
2011-04-17,88,False
2011-04-18,56,False
2011-04-19,82,False
2011-04-20,68,False
2011-04-21,60,False
2011-04-22,70,False
2011-04-23,85,False
2011-04-24,83,False
2011-04-25,63,False
2011-04-26,72,False
2011-04-27,65,False
2011-04-28,61,False
2011-04-29,69,False
2011-04-30,64,False
2011-05-01,83,False
2011-05-02,64,False
2011-05-03,65,False
2011-05-04,69,False
2011-05-05,77,False
2011-05-06,61,False
2011-05-07,67,False
2011-05-08,77,False
2011-05-09,71,False
2011-05-10,63,False
2011-05-11,72,False
2011-05-12,64,False
2011-05-13,66,False
2011-05-14,62,False
2011-05-15,68,False
2011-05-16,69,False
2011-05-17,69,False
2011-05-18,74,False
2011-05-19,74,False
2011-05-20,66,False
2011-05-21,64,False
2011-05-22,85,False
2011-05-23,73,False
2011-05-24,65,False
2011-05-25,76,False
2011-05-26,67,False
2011-05-27,67,False
2011-05-28,61,False
2011-05-29,79,False
2011-05-30,62,False
2011-05-31,70,False
2011-06-01,73,False
2011-06-02,59,False
2011-06-03,82,False
2011-06-04,82,False
2011-06-05,76,False
2011-06-06,68,False
2011-06-07,67,False
2011-06-08,73,False
2011-06-09,63,False
2011-06-10,68,False
2011-06-11,83,False
2011-06-12,97,False
2011-06-13,74,False
2011-06-14,78,False
2011-06-15,57,False
2011-06-16,77,False
2011-06-17,73,False
2011-06-18,71,False
2011-06-19,82,False
2011-06-20,62,False
2011-06-21,77,False
2011-06-22,67,False
2011-06-23,67,False
2011-06-24,74,False
2011-06-25,60,False
2011-06-26,79,False
2011-06-27,65,False
2011-06-28,71,False
2011-06-29,83,False
2011-06-30,76,False
2011-07-01,65,False
2011-07-02,75,False
2011-07-03,83,False
2011-07-04,90,False
2011-07-05,73,False
2011-07-06,57,False
2011-07-07,67,False
2011-07-08,73,False
2011-07-09,70,False
2011-07-10,78,False
2011-07-11,64,False
2011-07-12,64,False
2011-07-13,79,False
2011-07-14,71,False
2011-07-15,67,False
2011-07-16,86,False
2011-07-17,88,False
2011-07-18,64,False
2011-07-19,64,False
2011-07-20,77,False
2011-07-21,72,False
2011-07-22,75,False
2011-07-23,80,False
2011-07-24,91,False
2011-07-25,81,False
2011-07-26,73,False
2011-07-27,58,False
2011-07-28,78,False
2011-07-29,94,False
2011-07-30,99,False
2011-07-31,85,False
2011-08-01,75,False
2011-08-02,70,False
2011-08-03,68,False
2011-08-04,86,False
2011-08-05,79,False
2011-08-06,75,False
2011-08-07,83,False
2011-08-08,75,False
2011-08-09,69,False
2011-08-10,75,False
2011-08-11,72,False
2011-08-12,84,False
2011-08-13,83,False
2011-08-14,100,False
2011-08-15,82,False
2011-08-16,80,False
2011-08-17,75,False
2011-08-18,76,False
2011-08-19,70,False
2011-08-20,96,False
2011-08-21,92,False
2011-08-22,76,False
2011-08-23,78,False
2011-08-24,64,False
2011-08-25,68,False
2011-08-26,83,False
2011-08-27,92,False
2011-08-28,74,False
2011-08-29,73,False
2011-08-30,64,False
2011-08-31,81,False
2011-09-01,60,False
2011-09-02,75,False
2011-09-03,79,False
2011-09-04,78,False
2011-09-05,70,False
2011-09-06,73,False
2011-09-07,71,False
2011-09-08,77,False
2011-09-09,69,False
2011-09-10,92,False
2011-09-11,85,False
2011-09-12,64,False
2011-09-13,65,False
2011-09-14,68,False
2011-09-15,75,False
2011-09-16,68,False
2011-09-17,93,False
2011-09-18,81,False
