date,Dollar Tree,isPartial
2012-10-12,46,False
2012-10-13,47,False
2012-10-14,53,False
2012-10-15,45,False
2012-10-16,50,False
2012-10-17,39,False
2012-10-18,42,False
2012-10-19,54,False
2012-10-20,50,False
2012-10-21,53,False
2012-10-22,50,False
2012-10-23,44,False
2012-10-24,47,False
2012-10-25,52,False
2012-10-26,48,False
2012-10-27,60,False
2012-10-28,54,False
2012-10-29,49,False
2012-10-30,49,False
2012-10-31,48,False
2012-11-01,40,False
2012-11-02,46,False
2012-11-03,46,False
2012-11-04,56,False
2012-11-05,49,False
2012-11-06,46,False
2012-11-07,38,False
2012-11-08,43,False
2012-11-09,41,False
2012-11-10,48,False
2012-11-11,48,False
2012-11-12,50,False
2012-11-13,54,False
2012-11-14,47,False
2012-11-15,52,False
2012-11-16,49,False
2012-11-17,49,False
2012-11-18,53,False
2012-11-19,51,False
2012-11-20,50,False
2012-11-21,49,False
2012-11-22,47,False
2012-11-23,38,False
2012-11-24,54,False
2012-11-25,55,False
2012-11-26,51,False
2012-11-27,58,False
2012-11-28,55,False
2012-11-29,55,False
2012-11-30,51,False
2012-12-01,57,False
2012-12-02,59,False
2012-12-03,56,False
2012-12-04,52,False
2012-12-05,52,False
2012-12-06,55,False
2012-12-07,53,False
2012-12-08,64,False
2012-12-09,71,False
2012-12-10,53,False
2012-12-11,49,False
2012-12-12,56,False
2012-12-13,57,False
2012-12-14,53,False
2012-12-15,60,False
2012-12-16,70,False
2012-12-17,52,False
2012-12-18,61,False
2012-12-19,60,False
2012-12-20,61,False
2012-12-21,55,False
2012-12-22,60,False
2012-12-23,76,False
2012-12-24,100,False
2012-12-25,49,False
2012-12-26,32,False
2012-12-27,34,False
2012-12-28,36,False
2012-12-29,43,False
2012-12-30,43,False
2012-12-31,53,False
2013-01-01,41,False
2013-01-02,35,False
2013-01-03,37,False
2013-01-04,37,False
2013-01-05,44,False
2013-01-06,48,False
2013-01-07,39,False
2013-01-08,40,False
2013-01-09,37,False
2013-01-10,38,False
2013-01-11,39,False
2013-01-12,42,False
2013-01-13,39,False
2013-01-14,34,False
2013-01-15,33,False
2013-01-16,36,False
2013-01-17,36,False
2013-01-18,36,False
2013-01-19,44,False
2013-01-20,45,False
2013-01-21,39,False
2013-01-22,38,False
2013-01-23,37,False
2013-01-24,40,False
2013-01-25,40,False
2013-01-26,48,False
2013-01-27,45,False
2013-01-28,41,False
2013-01-29,43,False
2013-01-30,34,False
2013-01-31,38,False
2013-02-01,36,False
2013-02-02,43,False
2013-02-03,48,False
2013-02-04,39,False
2013-02-05,40,False
2013-02-06,45,False
2013-02-07,40,False
2013-02-08,39,False
2013-02-09,49,False
2013-02-10,54,False
2013-02-11,47,False
2013-02-12,51,False
2013-02-13,51,False
2013-02-14,60,False
2013-02-15,42,False
2013-02-16,44,False
2013-02-17,41,False
2013-02-18,37,False
