date,Dollar Tree,isPartial
2013-11-06,40,False
2013-11-07,40,False
2013-11-08,41,False
2013-11-09,46,False
2013-11-10,49,False
2013-11-11,42,False
2013-11-12,39,False
2013-11-13,39,False
2013-11-14,41,False
2013-11-15,42,False
2013-11-16,48,False
2013-11-17,55,False
2013-11-18,42,False
2013-11-19,42,False
2013-11-20,41,False
2013-11-21,42,False
2013-11-22,38,False
2013-11-23,47,False
2013-11-24,57,False
2013-11-25,43,False
2013-11-26,42,False
2013-11-27,42,False
2013-11-28,45,False
2013-11-29,35,False
2013-11-30,46,False
2013-12-01,54,False
2013-12-02,47,False
2013-12-03,50,False
2013-12-04,44,False
2013-12-05,51,False
2013-12-06,47,False
2013-12-07,54,False
2013-12-08,59,False
2013-12-09,50,False
2013-12-10,49,False
2013-12-11,48,False
2013-12-12,45,False
2013-12-13,50,False
2013-12-14,58,False
2013-12-15,58,False
2013-12-16,51,False
2013-12-17,55,False
2013-12-18,54,False
2013-12-19,59,False
2013-12-20,58,False
2013-12-21,59,False
2013-12-22,62,False
2013-12-23,62,False
2013-12-24,100,False
2013-12-25,50,False
2013-12-26,30,False
2013-12-27,31,False
2013-12-28,33,False
2013-12-29,39,False
2013-12-30,35,False
2013-12-31,48,False
2014-01-01,40,False
2014-01-02,32,False
2014-01-03,29,False
2014-01-04,37,False
2014-01-05,36,False
2014-01-06,37,False
2014-01-07,31,False
2014-01-08,30,False
2014-01-09,31,False
2014-01-10,32,False
2014-01-11,35,False
2014-01-12,44,False
2014-01-13,37,False
2014-01-14,32,False
2014-01-15,35,False
2014-01-16,33,False
2014-01-17,33,False
2014-01-18,37,False
2014-01-19,38,False
2014-01-20,39,False
2014-01-21,35,False
2014-01-22,31,False
2014-01-23,33,False
2014-01-24,33,False
2014-01-25,38,False
2014-01-26,39,False
2014-01-27,33,False
2014-01-28,36,False
2014-01-29,38,False
2014-01-30,35,False
2014-01-31,37,False
2014-02-01,41,False
2014-02-02,39,False
2014-02-03,34,False
2014-02-04,34,False
2014-02-05,32,False
2014-02-06,33,False
2014-02-07,37,False
2014-02-08,45,False
2014-02-09,41,False
2014-02-10,39,False
2014-02-11,42,False
2014-02-12,41,False
2014-02-13,47,False
2014-02-14,53,False
2014-02-15,37,False
2014-02-16,37,False
2014-02-17,33,False
2014-02-18,31,False
2014-02-19,31,False
2014-02-20,36,False
2014-02-21,29,False
