date,Dollar Tree,isPartial
2010-08-24,37,False
2010-08-25,35,False
2010-08-26,32,False
2010-08-27,36,False
2010-08-28,43,False
2010-08-29,53,False
2010-08-30,40,False
2010-08-31,37,False
2010-09-01,39,False
2010-09-02,40,False
2010-09-03,43,False
2010-09-04,39,False
2010-09-05,41,False
2010-09-06,40,False
2010-09-07,25,False
2010-09-08,36,False
2010-09-09,46,False
2010-09-10,46,False
2010-09-11,39,False
2010-09-12,43,False
2010-09-13,32,False
2010-09-14,35,False
2010-09-15,44,False
2010-09-16,39,False
2010-09-17,45,False
2010-09-18,44,False
2010-09-19,52,False
2010-09-20,53,False
2010-09-21,46,False
2010-09-22,49,False
2010-09-23,41,False
2010-09-24,37,False
2010-09-25,45,False
2010-09-26,42,False
2010-09-27,39,False
2010-09-28,47,False
2010-09-29,44,False
2010-09-30,41,False
2010-10-01,41,False
2010-10-02,41,False
2010-10-03,57,False
2010-10-04,48,False
2010-10-05,46,False
2010-10-06,50,False
2010-10-07,45,False
2010-10-08,39,False
2010-10-09,50,False
2010-10-10,54,False
2010-10-11,52,False
2010-10-12,42,False
2010-10-13,43,False
2010-10-14,48,False
2010-10-15,49,False
2010-10-16,57,False
2010-10-17,53,False
2010-10-18,45,False
2010-10-19,42,False
2010-10-20,51,False
2010-10-21,50,False
2010-10-22,52,False
2010-10-23,51,False
2010-10-24,52,False
2010-10-25,50,False
2010-10-26,50,False
2010-10-27,46,False
2010-10-28,65,False
2010-10-29,52,False
2010-10-30,60,False
2010-10-31,54,False
2010-11-01,39,False
2010-11-02,36,False
2010-11-03,50,False
2010-11-04,46,False
2010-11-05,44,False
2010-11-06,54,False
2010-11-07,47,False
2010-11-08,46,False
2010-11-09,44,False
2010-11-10,46,False
2010-11-11,42,False
2010-11-12,51,False
2010-11-13,45,False
2010-11-14,55,False
2010-11-15,48,False
2010-11-16,50,False
2010-11-17,50,False
2010-11-18,48,False
2010-11-19,45,False
2010-11-20,48,False
2010-11-21,53,False
2010-11-22,50,False
2010-11-23,44,False
2010-11-24,39,False
2010-11-25,42,False
2010-11-26,33,False
2010-11-27,55,False
2010-11-28,59,False
2010-11-29,51,False
2010-11-30,58,False
2010-12-01,49,False
2010-12-02,56,False
2010-12-03,79,False
2010-12-04,65,False
2010-12-05,63,False
2010-12-06,69,False
2010-12-07,68,False
2010-12-08,62,False
2010-12-09,58,False
2010-12-10,61,False
2010-12-11,64,False
2010-12-12,66,False
2010-12-13,52,False
2010-12-14,55,False
2010-12-15,63,False
2010-12-16,68,False
2010-12-17,74,False
2010-12-18,74,False
2010-12-19,72,False
2010-12-20,50,False
2010-12-21,70,False
2010-12-22,70,False
2010-12-23,66,False
2010-12-24,100,False
2010-12-25,37,False
2010-12-26,39,False
2010-12-27,38,False
2010-12-28,31,False
2010-12-29,36,False
2010-12-30,45,False
2010-12-31,49,False
2011-01-01,56,False
2011-01-02,46,False
2011-01-03,42,False
2011-01-04,39,False
2011-01-05,40,False
2011-01-06,42,False
2011-01-07,45,False
2011-01-08,42,False
2011-01-09,46,False
2011-01-10,34,False
2011-01-11,37,False
2011-01-12,42,False
2011-01-13,34,False
2011-01-14,34,False
2011-01-15,39,False
2011-01-16,50,False
2011-01-17,39,False
2011-01-18,41,False
2011-01-19,43,False
2011-01-20,40,False
2011-01-21,38,False
2011-01-22,42,False
2011-01-23,44,False
2011-01-24,44,False
2011-01-25,41,False
2011-01-26,42,False
2011-01-27,40,False
2011-01-28,41,False
2011-01-29,42,False
2011-01-30,43,False
2011-01-31,44,False
2011-02-01,36,False
2011-02-02,36,False
2011-02-03,38,False
2011-02-04,43,False
2011-02-05,48,False
2011-02-06,43,False
2011-02-07,36,False
2011-02-08,43,False
2011-02-09,41,False
2011-02-10,40,False
2011-02-11,43,False
2011-02-12,50,False
2011-02-13,74,False
2011-02-14,51,False
2011-02-15,37,False
2011-02-16,43,False
2011-02-17,41,False
2011-02-18,35,False
