date,Dollar Tree,isPartial
2017-10-06,27,False
2017-10-07,34,False
2017-10-08,41,False
2017-10-09,32,False
2017-10-10,27,False
2017-10-11,29,False
2017-10-12,27,False
2017-10-13,30,False
2017-10-14,36,False
2017-10-15,40,False
2017-10-16,30,False
2017-10-17,26,False
2017-10-18,27,False
2017-10-19,28,False
2017-10-20,30,False
2017-10-21,36,False
2017-10-22,38,False
2017-10-23,27,False
2017-10-24,26,False
2017-10-25,28,False
2017-10-26,30,False
2017-10-27,31,False
2017-10-28,38,False
2017-10-29,42,False
2017-10-30,31,False
2017-10-31,31,False
2017-11-01,25,False
2017-11-02,23,False
2017-11-03,25,False
2017-11-04,32,False
2017-11-05,38,False
2017-11-06,27,False
2017-11-07,25,False
2017-11-08,28,False
2017-11-09,25,False
2017-11-10,29,False
2017-11-11,34,False
2017-11-12,38,False
2017-11-13,29,False
2017-11-14,29,False
2017-11-15,28,False
2017-11-16,28,False
2017-11-17,29,False
2017-11-18,36,False
2017-11-19,41,False
2017-11-20,32,False
2017-11-21,30,False
2017-11-22,32,False
2017-11-23,51,False
2017-11-24,26,False
2017-11-25,35,False
2017-11-26,41,False
2017-11-27,31,False
2017-11-28,30,False
2017-11-29,31,False
2017-11-30,30,False
2017-12-01,35,False
2017-12-02,39,False
2017-12-03,46,False
2017-12-04,35,False
2017-12-05,32,False
2017-12-06,33,False
2017-12-07,31,False
2017-12-08,35,False
2017-12-09,41,False
2017-12-10,43,False
2017-12-11,32,False
2017-12-12,33,False
2017-12-13,30,False
2017-12-14,32,False
2017-12-15,36,False
2017-12-16,40,False
2017-12-17,51,False
2017-12-18,37,False
2017-12-19,40,False
2017-12-20,39,False
2017-12-21,40,False
2017-12-22,46,False
2017-12-23,56,False
2017-12-24,100,False
2017-12-25,67,False
2017-12-26,21,False
2017-12-27,23,False
2017-12-28,21,False
2017-12-29,25,False
2017-12-30,26,False
2017-12-31,41,False
2018-01-01,38,False
2018-01-02,24,False
2018-01-03,19,False
2018-01-04,22,False
