date,Microsoft,isPartial
2017-05-29,77,False
2017-05-30,84,False
2017-05-31,83,False
2017-06-01,83,False
2017-06-02,77,False
2017-06-03,56,False
2017-06-04,57,False
2017-06-05,82,False
2017-06-06,86,False
2017-06-07,86,False
2017-06-08,80,False
2017-06-09,76,False
2017-06-10,58,False
2017-06-11,72,False
2017-06-12,87,False
2017-06-13,83,False
2017-06-14,85,False
2017-06-15,81,False
2017-06-16,78,False
2017-06-17,57,False
2017-06-18,56,False
2017-06-19,80,False
2017-06-20,82,False
2017-06-21,79,False
2017-06-22,79,False
2017-06-23,73,False
2017-06-24,53,False
2017-06-25,55,False
2017-06-26,74,False
2017-06-27,84,False
2017-06-28,81,False
2017-06-29,78,False
2017-06-30,73,False
2017-07-01,52,False
2017-07-02,53,False
2017-07-03,74,False
2017-07-04,74,False
2017-07-05,79,False
2017-07-06,81,False
2017-07-07,77,False
2017-07-08,56,False
2017-07-09,55,False
2017-07-10,82,False
2017-07-11,84,False
2017-07-12,81,False
2017-07-13,85,False
2017-07-14,74,False
2017-07-15,55,False
2017-07-16,56,False
2017-07-17,78,False
2017-07-18,83,False
2017-07-19,81,False
2017-07-20,79,False
2017-07-21,73,False
2017-07-22,54,False
2017-07-23,55,False
2017-07-24,82,False
2017-07-25,85,False
2017-07-26,86,False
2017-07-27,81,False
2017-07-28,77,False
2017-07-29,56,False
2017-07-30,57,False
2017-07-31,79,False
2017-08-01,84,False
2017-08-02,81,False
2017-08-03,80,False
2017-08-04,75,False
2017-08-05,56,False
2017-08-06,57,False
2017-08-07,80,False
2017-08-08,83,False
2017-08-09,83,False
2017-08-10,80,False
2017-08-11,78,False
2017-08-12,57,False
2017-08-13,56,False
2017-08-14,79,False
2017-08-15,82,False
2017-08-16,82,False
2017-08-17,81,False
2017-08-18,75,False
2017-08-19,56,False
2017-08-20,61,False
2017-08-21,84,False
2017-08-22,88,False
2017-08-23,88,False
2017-08-24,85,False
2017-08-25,77,False
2017-08-26,57,False
2017-08-27,56,False
2017-08-28,85,False
2017-08-29,88,False
2017-08-30,88,False
2017-08-31,87,False
2017-09-01,80,False
2017-09-02,62,False
2017-09-03,61,False
2017-09-04,78,False
2017-09-05,90,False
2017-09-06,91,False
2017-09-07,94,False
2017-09-08,85,False
2017-09-09,60,False
2017-09-10,64,False
2017-09-11,89,False
2017-09-12,93,False
2017-09-13,96,False
2017-09-14,94,False
2017-09-15,82,False
2017-09-16,61,False
2017-09-17,66,False
2017-09-18,96,False
2017-09-19,97,False
2017-09-20,94,False
2017-09-21,91,False
2017-09-22,86,False
2017-09-23,64,False
2017-09-24,64,False
2017-09-25,90,False
2017-09-26,96,False
2017-09-27,95,False
2017-09-28,93,False
2017-09-29,83,False
2017-09-30,66,False
2017-10-01,67,False
2017-10-02,88,False
2017-10-03,94,False
2017-10-04,94,False
2017-10-05,90,False
2017-10-06,81,False
2017-10-07,61,False
2017-10-08,66,False
2017-10-09,88,False
2017-10-10,88,False
2017-10-11,93,False
2017-10-12,90,False
2017-10-13,81,False
2017-10-14,61,False
2017-10-15,65,False
2017-10-16,91,False
2017-10-17,92,False
2017-10-18,91,False
2017-10-19,90,False
2017-10-20,85,False
2017-10-21,61,False
2017-10-22,64,False
2017-10-23,89,False
2017-10-24,92,False
2017-10-25,91,False
2017-10-26,88,False
2017-10-27,85,False
2017-10-28,61,False
2017-10-29,65,False
2017-10-30,87,False
2017-10-31,89,False
2017-11-01,87,False
2017-11-02,89,False
2017-11-03,81,False
2017-11-04,62,False
2017-11-05,62,False
2017-11-06,90,False
2017-11-07,94,False
2017-11-08,94,False
2017-11-09,90,False
2017-11-10,84,False
2017-11-11,63,False
2017-11-12,65,False
2017-11-13,89,False
2017-11-14,94,False
2017-11-15,94,False
2017-11-16,95,False
2017-11-17,88,False
2017-11-18,64,False
2017-11-19,66,False
2017-11-20,96,False
2017-11-21,91,False
2017-11-22,88,False
2017-11-23,86,False
2017-11-24,87,False
2017-11-25,69,False
2017-11-26,71,False
2017-11-27,100,False
2017-11-28,99,False
2017-11-29,95,False
2017-11-30,91,False
2017-12-01,80,False
2017-12-02,64,False
2017-12-03,66,False
2017-12-04,92,False
2017-12-05,91,False
2017-12-06,91,False
2017-12-07,92,False
2017-12-08,84,False
2017-12-09,65,False
2017-12-10,63,False
2017-12-11,88,False
2017-12-12,93,False
2017-12-13,89,False
2017-12-14,92,False
2017-12-15,83,False
2017-12-16,62,False
2017-12-17,64,False
2017-12-18,80,False
2017-12-19,85,False
2017-12-20,80,False
2017-12-21,78,False
2017-12-22,70,False
2017-12-23,52,False
2017-12-24,54,False
2017-12-25,65,False
2017-12-26,75,False
2017-12-27,76,False
2017-12-28,74,False
2017-12-29,69,False
2017-12-30,56,False
2017-12-31,51,False
2018-01-01,54,False
2018-01-02,79,False
2018-01-03,83,False
2018-01-04,92,False
2018-01-05,81,False
2018-01-06,60,False
2018-01-07,63,False
2018-01-08,86,False
2018-01-09,92,False
2018-01-10,93,False
2018-01-11,91,False
2018-01-12,84,False
2018-01-13,63,False
2018-01-14,64,False
2018-01-15,83,False
2018-01-16,92,False
2018-01-17,92,False
2018-01-18,89,False
2018-01-19,85,False
2018-01-20,62,False
2018-01-21,64,False
2018-01-22,92,False
2018-01-23,90,False
2018-01-24,92,False
2018-01-25,88,False
2018-01-26,82,False
2018-01-27,63,False
2018-01-28,63,False
2018-01-29,87,False
2018-01-30,95,False
2018-01-31,93,False
2018-02-01,91,False
2018-02-02,84,False
2018-02-03,62,False
2018-02-04,63,False
2018-02-05,85,False
2018-02-06,94,False
2018-02-07,87,False
2018-02-08,87,False
2018-02-09,79,False
2018-02-10,60,False
2018-02-11,61,False
2018-02-12,85,False
2018-02-13,87,False
