date,Microsoft,isPartial
2014-07-18,74,False
2014-07-19,59,False
2014-07-20,60,False
2014-07-21,75,False
2014-07-22,78,False
2014-07-23,79,False
2014-07-24,78,False
2014-07-25,71,False
2014-07-26,59,False
2014-07-27,57,False
2014-07-28,75,False
2014-07-29,75,False
2014-07-30,78,False
2014-07-31,75,False
2014-08-01,70,False
2014-08-02,56,False
2014-08-03,61,False
2014-08-04,77,False
2014-08-05,78,False
2014-08-06,79,False
2014-08-07,81,False
2014-08-08,74,False
2014-08-09,59,False
2014-08-10,60,False
2014-08-11,77,False
2014-08-12,80,False
2014-08-13,81,False
2014-08-14,78,False
2014-08-15,72,False
2014-08-16,65,False
2014-08-17,64,False
2014-08-18,86,False
2014-08-19,87,False
2014-08-20,88,False
2014-08-21,84,False
2014-08-22,77,False
2014-08-23,66,False
2014-08-24,69,False
2014-08-25,83,False
2014-08-26,86,False
2014-08-27,88,False
2014-08-28,89,False
2014-08-29,79,False
2014-08-30,65,False
2014-08-31,68,False
2014-09-01,80,False
2014-09-02,87,False
2014-09-03,89,False
2014-09-04,89,False
2014-09-05,81,False
2014-09-06,69,False
2014-09-07,71,False
2014-09-08,89,False
2014-09-09,92,False
2014-09-10,94,False
2014-09-11,93,False
2014-09-12,87,False
2014-09-13,70,False
2014-09-14,76,False
2014-09-15,94,False
2014-09-16,99,False
2014-09-17,92,False
2014-09-18,90,False
2014-09-19,88,False
2014-09-20,72,False
2014-09-21,75,False
2014-09-22,92,False
2014-09-23,92,False
2014-09-24,91,False
2014-09-25,92,False
2014-09-26,82,False
2014-09-27,68,False
2014-09-28,75,False
2014-09-29,90,False
2014-09-30,96,False
2014-10-01,93,False
2014-10-02,89,False
2014-10-03,84,False
2014-10-04,66,False
2014-10-05,68,False
2014-10-06,85,False
2014-10-07,88,False
2014-10-08,85,False
2014-10-09,86,False
2014-10-10,83,False
2014-10-11,67,False
2014-10-12,72,False
2014-10-13,83,False
2014-10-14,87,False
2014-10-15,87,False
2014-10-16,88,False
2014-10-17,81,False
2014-10-18,67,False
2014-10-19,70,False
2014-10-20,86,False
2014-10-21,88,False
2014-10-22,89,False
2014-10-23,86,False
2014-10-24,79,False
2014-10-25,68,False
2014-10-26,70,False
2014-10-27,86,False
2014-10-28,87,False
2014-10-29,89,False
2014-10-30,92,False
2014-10-31,82,False
2014-11-01,71,False
2014-11-02,73,False
2014-11-03,89,False
2014-11-04,92,False
2014-11-05,87,False
2014-11-06,91,False
2014-11-07,88,False
2014-11-08,70,False
2014-11-09,73,False
2014-11-10,88,False
2014-11-11,94,False
2014-11-12,94,False
2014-11-13,91,False
2014-11-14,87,False
2014-11-15,73,False
2014-11-16,77,False
2014-11-17,88,False
2014-11-18,97,False
2014-11-19,93,False
2014-11-20,91,False
2014-11-21,83,False
2014-11-22,70,False
2014-11-23,73,False
2014-11-24,86,False
2014-11-25,87,False
2014-11-26,87,False
2014-11-27,87,False
2014-11-28,88,False
2014-11-29,79,False
2014-11-30,77,False
2014-12-01,93,False
