date,Microsoft,isPartial
2012-10-12,69,False
2012-10-13,60,False
2012-10-14,61,False
2012-10-15,73,False
2012-10-16,82,False
2012-10-17,82,False
2012-10-18,78,False
2012-10-19,71,False
2012-10-20,62,False
2012-10-21,67,False
2012-10-22,81,False
2012-10-23,81,False
2012-10-24,81,False
2012-10-25,90,False
2012-10-26,100,False
2012-10-27,87,False
2012-10-28,84,False
2012-10-29,91,False
2012-10-30,89,False
2012-10-31,83,False
2012-11-01,80,False
2012-11-02,78,False
2012-11-03,70,False
2012-11-04,74,False
2012-11-05,82,False
2012-11-06,80,False
2012-11-07,80,False
2012-11-08,82,False
2012-11-09,76,False
2012-11-10,67,False
2012-11-11,70,False
2012-11-12,77,False
2012-11-13,82,False
2012-11-14,81,False
2012-11-15,80,False
2012-11-16,73,False
2012-11-17,66,False
2012-11-18,71,False
2012-11-19,81,False
2012-11-20,80,False
2012-11-21,76,False
2012-11-22,72,False
2012-11-23,73,False
2012-11-24,69,False
2012-11-25,71,False
2012-11-26,81,False
2012-11-27,79,False
2012-11-28,81,False
2012-11-29,79,False
2012-11-30,73,False
2012-12-01,63,False
2012-12-02,69,False
2012-12-03,75,False
2012-12-04,75,False
2012-12-05,76,False
2012-12-06,76,False
2012-12-07,71,False
2012-12-08,61,False
2012-12-09,63,False
2012-12-10,72,False
2012-12-11,73,False
2012-12-12,74,False
2012-12-13,71,False
2012-12-14,65,False
2012-12-15,59,False
2012-12-16,60,False
2012-12-17,68,False
2012-12-18,69,False
2012-12-19,70,False
2012-12-20,65,False
2012-12-21,61,False
2012-12-22,56,False
2012-12-23,59,False
2012-12-24,57,False
2012-12-25,66,False
2012-12-26,67,False
2012-12-27,67,False
2012-12-28,64,False
2012-12-29,58,False
2012-12-30,56,False
2012-12-31,56,False
2013-01-01,53,False
2013-01-02,70,False
2013-01-03,71,False
2013-01-04,70,False
2013-01-05,60,False
2013-01-06,62,False
2013-01-07,71,False
2013-01-08,72,False
2013-01-09,75,False
2013-01-10,76,False
2013-01-11,70,False
2013-01-12,62,False
2013-01-13,64,False
2013-01-14,73,False
2013-01-15,76,False
2013-01-16,73,False
2013-01-17,75,False
