date,Microsoft,isPartial
2011-05-11,100,False
2011-05-12,90,False
2011-05-13,85,False
2011-05-14,75,False
2011-05-15,77,False
2011-05-16,84,False
2011-05-17,88,False
2011-05-18,91,False
2011-05-19,88,False
2011-05-20,81,False
2011-05-21,70,False
2011-05-22,73,False
2011-05-23,84,False
2011-05-24,87,False
2011-05-25,89,False
2011-05-26,86,False
2011-05-27,79,False
2011-05-28,72,False
2011-05-29,73,False
2011-05-30,77,False
2011-05-31,85,False
2011-06-01,86,False
2011-06-02,86,False
2011-06-03,78,False
2011-06-04,68,False
2011-06-05,70,False
2011-06-06,91,False
2011-06-07,93,False
2011-06-08,88,False
2011-06-09,81,False
2011-06-10,79,False
2011-06-11,71,False
2011-06-12,71,False
2011-06-13,80,False
2011-06-14,85,False
2011-06-15,84,False
2011-06-16,84,False
2011-06-17,79,False
2011-06-18,69,False
2011-06-19,70,False
2011-06-20,81,False
2011-06-21,82,False
2011-06-22,83,False
2011-06-23,84,False
2011-06-24,77,False
2011-06-25,64,False
2011-06-26,66,False
2011-06-27,76,False
2011-06-28,82,False
2011-06-29,88,False
2011-06-30,83,False
2011-07-01,72,False
2011-07-02,65,False
2011-07-03,66,False
2011-07-04,73,False
2011-07-05,77,False
2011-07-06,83,False
2011-07-07,79,False
2011-07-08,74,False
2011-07-09,64,False
2011-07-10,64,False
2011-07-11,78,False
2011-07-12,77,False
2011-07-13,79,False
2011-07-14,79,False
2011-07-15,74,False
2011-07-16,65,False
2011-07-17,62,False
2011-07-18,78,False
2011-07-19,78,False
2011-07-20,77,False
2011-07-21,79,False
2011-07-22,72,False
2011-07-23,63,False
2011-07-24,66,False
2011-07-25,77,False
2011-07-26,77,False
2011-07-27,79,False
2011-07-28,78,False
2011-07-29,74,False
2011-07-30,63,False
2011-07-31,64,False
2011-08-01,76,False
2011-08-02,78,False
2011-08-03,80,False
2011-08-04,80,False
2011-08-05,75,False
2011-08-06,64,False
2011-08-07,64,False
2011-08-08,76,False
2011-08-09,79,False
2011-08-10,80,False
2011-08-11,79,False
2011-08-12,74,False
2011-08-13,65,False
2011-08-14,66,False
2011-08-15,80,False
2011-08-16,81,False
2011-08-17,83,False
2011-08-18,81,False
2011-08-19,75,False
2011-08-20,66,False
2011-08-21,70,False
2011-08-22,79,False
2011-08-23,82,False
2011-08-24,84,False
2011-08-25,79,False
2011-08-26,75,False
2011-08-27,66,False
2011-08-28,66,False
2011-08-29,76,False
2011-08-30,80,False
2011-08-31,83,False
2011-09-01,81,False
2011-09-02,73,False
2011-09-03,64,False
2011-09-04,67,False
2011-09-05,76,False
2011-09-06,84,False
2011-09-07,86,False
2011-09-08,84,False
2011-09-09,83,False
2011-09-10,64,False
2011-09-11,71,False
2011-09-12,83,False
2011-09-13,89,False
2011-09-14,92,False
2011-09-15,90,False
2011-09-16,85,False
2011-09-17,69,False
2011-09-18,75,False
2011-09-19,84,False
2011-09-20,89,False
2011-09-21,84,False
2011-09-22,88,False
