date,Microsoft,isPartial
2013-11-06,92,False
2013-11-07,93,False
2013-11-08,86,False
2013-11-09,75,False
2013-11-10,74,False
2013-11-11,91,False
2013-11-12,97,False
2013-11-13,96,False
2013-11-14,93,False
2013-11-15,88,False
2013-11-16,77,False
2013-11-17,78,False
2013-11-18,94,False
2013-11-19,93,False
2013-11-20,94,False
2013-11-21,97,False
2013-11-22,90,False
2013-11-23,77,False
2013-11-24,79,False
2013-11-25,91,False
2013-11-26,93,False
2013-11-27,89,False
2013-11-28,93,False
2013-11-29,97,False
2013-11-30,81,False
2013-12-01,79,False
2013-12-02,94,False
2013-12-03,96,False
2013-12-04,92,False
2013-12-05,91,False
2013-12-06,85,False
2013-12-07,74,False
2013-12-08,76,False
2013-12-09,93,False
2013-12-10,90,False
2013-12-11,91,False
2013-12-12,88,False
2013-12-13,83,False
2013-12-14,73,False
2013-12-15,75,False
2013-12-16,84,False
2013-12-17,89,False
2013-12-18,86,False
2013-12-19,82,False
2013-12-20,79,False
2013-12-21,69,False
2013-12-22,69,False
2013-12-23,74,False
2013-12-24,71,False
2013-12-25,84,False
2013-12-26,81,False
2013-12-27,78,False
2013-12-28,70,False
2013-12-29,69,False
2013-12-30,75,False
2013-12-31,68,False
2014-01-01,62,False
2014-01-02,80,False
2014-01-03,80,False
2014-01-04,70,False
2014-01-05,70,False
2014-01-06,86,False
2014-01-07,87,False
2014-01-08,88,False
2014-01-09,88,False
2014-01-10,82,False
2014-01-11,69,False
2014-01-12,73,False
2014-01-13,84,False
2014-01-14,90,False
2014-01-15,88,False
2014-01-16,88,False
2014-01-17,83,False
2014-01-18,72,False
2014-01-19,71,False
2014-01-20,84,False
2014-01-21,90,False
2014-01-22,90,False
2014-01-23,87,False
2014-01-24,84,False
2014-01-25,72,False
2014-01-26,73,False
2014-01-27,85,False
2014-01-28,88,False
2014-01-29,87,False
2014-01-30,86,False
2014-01-31,84,False
2014-02-01,72,False
2014-02-02,72,False
2014-02-03,86,False
2014-02-04,98,False
2014-02-05,96,False
2014-02-06,86,False
2014-02-07,82,False
2014-02-08,71,False
2014-02-09,72,False
2014-02-10,85,False
2014-02-11,88,False
2014-02-12,87,False
2014-02-13,87,False
2014-02-14,77,False
2014-02-15,68,False
