date,Microsoft,isPartial
2015-04-10,62,False
2015-04-11,49,False
2015-04-12,52,False
2015-04-13,66,False
2015-04-14,69,False
2015-04-15,69,False
2015-04-16,66,False
2015-04-17,67,False
2015-04-18,52,False
2015-04-19,54,False
2015-04-20,68,False
2015-04-21,67,False
2015-04-22,69,False
2015-04-23,68,False
2015-04-24,63,False
2015-04-25,53,False
2015-04-26,54,False
2015-04-27,66,False
2015-04-28,67,False
2015-04-29,73,False
2015-04-30,75,False
2015-05-01,69,False
2015-05-02,60,False
2015-05-03,57,False
2015-05-04,69,False
2015-05-05,72,False
2015-05-06,69,False
2015-05-07,69,False
2015-05-08,66,False
2015-05-09,53,False
2015-05-10,53,False
2015-05-11,69,False
2015-05-12,69,False
2015-05-13,68,False
2015-05-14,67,False
2015-05-15,62,False
2015-05-16,52,False
2015-05-17,54,False
2015-05-18,65,False
2015-05-19,70,False
2015-05-20,69,False
2015-05-21,68,False
2015-05-22,62,False
2015-05-23,50,False
2015-05-24,51,False
2015-05-25,59,False
2015-05-26,67,False
2015-05-27,66,False
2015-05-28,64,False
2015-05-29,61,False
2015-05-30,50,False
2015-05-31,51,False
2015-06-01,69,False
2015-06-02,71,False
2015-06-03,70,False
2015-06-04,69,False
2015-06-05,62,False
2015-06-06,50,False
2015-06-07,52,False
2015-06-08,65,False
2015-06-09,69,False
2015-06-10,67,False
2015-06-11,65,False
2015-06-12,62,False
2015-06-13,51,False
2015-06-14,50,False
2015-06-15,77,False
2015-06-16,71,False
2015-06-17,69,False
2015-06-18,66,False
2015-06-19,62,False
2015-06-20,52,False
2015-06-21,52,False
2015-06-22,66,False
2015-06-23,66,False
2015-06-24,66,False
2015-06-25,66,False
2015-06-26,59,False
2015-06-27,50,False
2015-06-28,51,False
2015-06-29,64,False
2015-06-30,66,False
2015-07-01,65,False
2015-07-02,62,False
2015-07-03,55,False
2015-07-04,45,False
2015-07-05,46,False
2015-07-06,60,False
2015-07-07,64,False
2015-07-08,67,False
2015-07-09,65,False
2015-07-10,61,False
2015-07-11,49,False
2015-07-12,48,False
2015-07-13,61,False
2015-07-14,61,False
2015-07-15,64,False
2015-07-16,63,False
2015-07-17,60,False
2015-07-18,51,False
2015-07-19,49,False
2015-07-20,64,False
2015-07-21,65,False
2015-07-22,65,False
2015-07-23,63,False
2015-07-24,61,False
2015-07-25,51,False
2015-07-26,50,False
2015-07-27,63,False
2015-07-28,69,False
2015-07-29,94,False
2015-07-30,94,False
2015-07-31,83,False
2015-08-01,73,False
2015-08-02,65,False
2015-08-03,78,False
2015-08-04,78,False
2015-08-05,75,False
2015-08-06,74,False
2015-08-07,71,False
2015-08-08,62,False
2015-08-09,61,False
2015-08-10,72,False
2015-08-11,77,False
2015-08-12,75,False
2015-08-13,73,False
2015-08-14,67,False
2015-08-15,59,False
2015-08-16,62,False
2015-08-17,71,False
2015-08-18,73,False
2015-08-19,78,False
2015-08-20,73,False
2015-08-21,69,False
2015-08-22,59,False
2015-08-23,59,False
2015-08-24,73,False
2015-08-25,76,False
2015-08-26,73,False
2015-08-27,72,False
2015-08-28,69,False
2015-08-29,56,False
2015-08-30,59,False
2015-08-31,71,False
2015-09-01,74,False
2015-09-02,75,False
2015-09-03,74,False
2015-09-04,68,False
2015-09-05,58,False
2015-09-06,57,False
2015-09-07,68,False
2015-09-08,73,False
2015-09-09,77,False
2015-09-10,77,False
2015-09-11,69,False
2015-09-12,58,False
2015-09-13,58,False
2015-09-14,71,False
2015-09-15,74,False
2015-09-16,74,False
2015-09-17,70,False
2015-09-18,68,False
2015-09-19,57,False
2015-09-20,59,False
2015-09-21,74,False
2015-09-22,74,False
2015-09-23,71,False
2015-09-24,72,False
2015-09-25,67,False
2015-09-26,54,False
2015-09-27,59,False
2015-09-28,68,False
2015-09-29,72,False
2015-09-30,71,False
2015-10-01,72,False
2015-10-02,66,False
2015-10-03,56,False
2015-10-04,58,False
2015-10-05,73,False
2015-10-06,100,False
2015-10-07,95,False
2015-10-08,81,False
2015-10-09,74,False
2015-10-10,61,False
2015-10-11,62,False
2015-10-12,75,False
2015-10-13,73,False
2015-10-14,73,False
2015-10-15,72,False
2015-10-16,70,False
2015-10-17,58,False
2015-10-18,60,False
2015-10-19,72,False
2015-10-20,71,False
2015-10-21,74,False
2015-10-22,69,False
2015-10-23,69,False
2015-10-24,58,False
2015-10-25,57,False
2015-10-26,73,False
2015-10-27,71,False
2015-10-28,71,False
2015-10-29,71,False
2015-10-30,64,False
2015-10-31,54,False
2015-11-01,58,False
2015-11-02,73,False
2015-11-03,70,False
2015-11-04,70,False
2015-11-05,71,False
2015-11-06,68,False
2015-11-07,55,False
2015-11-08,58,False
2015-11-09,68,False
2015-11-10,70,False
2015-11-11,70,False
2015-11-12,73,False
2015-11-13,67,False
2015-11-14,56,False
2015-11-15,58,False
2015-11-16,68,False
2015-11-17,71,False
2015-11-18,69,False
2015-11-19,69,False
2015-11-20,66,False
2015-11-21,57,False
2015-11-22,57,False
2015-11-23,68,False
2015-11-24,68,False
2015-11-25,68,False
2015-11-26,71,False
2015-11-27,71,False
2015-11-28,59,False
2015-11-29,61,False
2015-11-30,75,False
2015-12-01,74,False
2015-12-02,70,False
2015-12-03,72,False
2015-12-04,67,False
2015-12-05,58,False
2015-12-06,55,False
2015-12-07,70,False
2015-12-08,71,False
2015-12-09,70,False
2015-12-10,72,False
2015-12-11,66,False
2015-12-12,56,False
2015-12-13,56,False
2015-12-14,68,False
2015-12-15,70,False
2015-12-16,68,False
2015-12-17,66,False
2015-12-18,63,False
2015-12-19,54,False
2015-12-20,54,False
2015-12-21,65,False
2015-12-22,63,False
2015-12-23,57,False
2015-12-24,56,False
2015-12-25,63,False
2015-12-26,59,False
