date,Microsoft,isPartial
2017-01-19,83,False
2017-01-20,78,False
2017-01-21,61,False
2017-01-22,63,False
2017-01-23,81,False
2017-01-24,87,False
2017-01-25,82,False
2017-01-26,78,False
2017-01-27,77,False
2017-01-28,60,False
2017-01-29,61,False
2017-01-30,82,False
2017-01-31,84,False
2017-02-01,83,False
2017-02-02,86,False
2017-02-03,78,False
2017-02-04,62,False
2017-02-05,60,False
2017-02-06,79,False
2017-02-07,82,False
2017-02-08,87,False
2017-02-09,84,False
2017-02-10,76,False
2017-02-11,58,False
2017-02-12,60,False
2017-02-13,82,False
2017-02-14,78,False
2017-02-15,83,False
2017-02-16,81,False
2017-02-17,76,False
2017-02-18,61,False
2017-02-19,58,False
2017-02-20,77,False
2017-02-21,82,False
2017-02-22,82,False
2017-02-23,82,False
2017-02-24,75,False
2017-02-25,60,False
2017-02-26,60,False
2017-02-27,82,False
2017-02-28,84,False
2017-03-01,85,False
2017-03-02,82,False
2017-03-03,76,False
2017-03-04,61,False
2017-03-05,62,False
2017-03-06,85,False
2017-03-07,92,False
2017-03-08,84,False
2017-03-09,80,False
2017-03-10,77,False
2017-03-11,59,False
2017-03-12,59,False
2017-03-13,79,False
2017-03-14,86,False
2017-03-15,83,False
2017-03-16,83,False
2017-03-17,76,False
2017-03-18,58,False
2017-03-19,58,False
2017-03-20,81,False
2017-03-21,94,False
2017-03-22,89,False
2017-03-23,85,False
2017-03-24,72,False
2017-03-25,58,False
2017-03-26,58,False
2017-03-27,81,False
2017-03-28,82,False
2017-03-29,82,False
2017-03-30,81,False
2017-03-31,76,False
2017-04-01,57,False
2017-04-02,58,False
2017-04-03,79,False
2017-04-04,79,False
2017-04-05,80,False
2017-04-06,81,False
2017-04-07,72,False
2017-04-08,55,False
2017-04-09,54,False
2017-04-10,77,False
2017-04-11,80,False
2017-04-12,79,False
2017-04-13,75,False
2017-04-14,64,False
2017-04-15,53,False
2017-04-16,53,False
2017-04-17,74,False
2017-04-18,78,False
2017-04-19,78,False
2017-04-20,82,False
2017-04-21,75,False
2017-04-22,57,False
2017-04-23,55,False
2017-04-24,79,False
2017-04-25,79,False
2017-04-26,79,False
2017-04-27,78,False
2017-04-28,72,False
2017-04-29,56,False
2017-04-30,55,False
2017-05-01,72,False
2017-05-02,87,False
2017-05-03,89,False
2017-05-04,83,False
2017-05-05,76,False
2017-05-06,56,False
2017-05-07,56,False
2017-05-08,77,False
2017-05-09,82,False
2017-05-10,81,False
2017-05-11,83,False
2017-05-12,79,False
2017-05-13,67,False
2017-05-14,65,False
2017-05-15,100,False
2017-05-16,89,False
2017-05-17,80,False
2017-05-18,77,False
2017-05-19,70,False
2017-05-20,52,False
2017-05-21,53,False
2017-05-22,75,False
2017-05-23,77,False
2017-05-24,77,False
2017-05-25,73,False
2017-05-26,65,False
2017-05-27,50,False
2017-05-28,50,False
2017-05-29,67,False
2017-05-30,74,False
2017-05-31,74,False
2017-06-01,72,False
2017-06-02,68,False
2017-06-03,50,False
2017-06-04,52,False
2017-06-05,70,False
2017-06-06,74,False
2017-06-07,75,False
2017-06-08,70,False
2017-06-09,68,False
2017-06-10,51,False
2017-06-11,63,False
2017-06-12,76,False
2017-06-13,75,False
2017-06-14,74,False
2017-06-15,72,False
2017-06-16,67,False
2017-06-17,52,False
2017-06-18,50,False
2017-06-19,72,False
2017-06-20,74,False
2017-06-21,70,False
2017-06-22,69,False
2017-06-23,65,False
2017-06-24,46,False
2017-06-25,49,False
2017-06-26,67,False
2017-06-27,73,False
2017-06-28,72,False
2017-06-29,69,False
2017-06-30,65,False
2017-07-01,48,False
2017-07-02,49,False
2017-07-03,66,False
2017-07-04,62,False
2017-07-05,69,False
2017-07-06,71,False
2017-07-07,66,False
2017-07-08,48,False
2017-07-09,50,False
2017-07-10,71,False
2017-07-11,75,False
2017-07-12,74,False
2017-07-13,73,False
2017-07-14,67,False
2017-07-15,49,False
2017-07-16,49,False
2017-07-17,69,False
2017-07-18,73,False
2017-07-19,73,False
2017-07-20,69,False
2017-07-21,65,False
2017-07-22,46,False
2017-07-23,48,False
2017-07-24,74,False
2017-07-25,75,False
2017-07-26,74,False
