date,Microsoft,isPartial
2011-12-24,60,False
2011-12-25,69,False
2011-12-26,70,False
2011-12-27,74,False
2011-12-28,74,False
2011-12-29,76,False
2011-12-30,69,False
2011-12-31,58,False
2012-01-01,58,False
2012-01-02,71,False
2012-01-03,80,False
2012-01-04,82,False
2012-01-05,83,False
2012-01-06,79,False
2012-01-07,68,False
2012-01-08,72,False
2012-01-09,83,False
2012-01-10,87,False
2012-01-11,85,False
2012-01-12,84,False
2012-01-13,79,False
2012-01-14,69,False
2012-01-15,71,False
2012-01-16,79,False
2012-01-17,83,False
2012-01-18,84,False
2012-01-19,81,False
2012-01-20,77,False
2012-01-21,69,False
2012-01-22,70,False
2012-01-23,79,False
2012-01-24,83,False
2012-01-25,81,False
2012-01-26,78,False
2012-01-27,76,False
2012-01-28,67,False
2012-01-29,70,False
2012-01-30,80,False
2012-01-31,78,False
2012-02-01,81,False
2012-02-02,79,False
2012-02-03,75,False
2012-02-04,65,False
2012-02-05,66,False
2012-02-06,76,False
2012-02-07,80,False
2012-02-08,81,False
2012-02-09,78,False
2012-02-10,75,False
2012-02-11,66,False
2012-02-12,65,False
2012-02-13,77,False
2012-02-14,77,False
2012-02-15,82,False
2012-02-16,81,False
2012-02-17,76,False
2012-02-18,66,False
2012-02-19,68,False
2012-02-20,76,False
2012-02-21,81,False
2012-02-22,82,False
2012-02-23,80,False
2012-02-24,77,False
2012-02-25,66,False
2012-02-26,68,False
2012-02-27,77,False
2012-02-28,81,False
2012-02-29,88,False
2012-03-01,89,False
2012-03-02,82,False
2012-03-03,75,False
2012-03-04,73,False
2012-03-05,85,False
2012-03-06,83,False
2012-03-07,79,False
2012-03-08,77,False
2012-03-09,76,False
2012-03-10,66,False
2012-03-11,67,False
2012-03-12,79,False
2012-03-13,82,False
2012-03-14,82,False
2012-03-15,79,False
2012-03-16,74,False
2012-03-17,64,False
2012-03-18,65,False
2012-03-19,76,False
2012-03-20,79,False
2012-03-21,79,False
2012-03-22,77,False
2012-03-23,71,False
2012-03-24,62,False
2012-03-25,65,False
2012-03-26,76,False
2012-03-27,77,False
2012-03-28,78,False
2012-03-29,77,False
2012-03-30,69,False
2012-03-31,60,False
2012-04-01,63,False
2012-04-02,71,False
2012-04-03,76,False
2012-04-04,76,False
2012-04-05,73,False
2012-04-06,66,False
2012-04-07,58,False
2012-04-08,63,False
2012-04-09,74,False
2012-04-10,75,False
2012-04-11,77,False
2012-04-12,75,False
2012-04-13,71,False
2012-04-14,60,False
2012-04-15,63,False
2012-04-16,75,False
2012-04-17,77,False
2012-04-18,79,False
2012-04-19,75,False
2012-04-20,72,False
2012-04-21,60,False
2012-04-22,63,False
2012-04-23,74,False
2012-04-24,78,False
2012-04-25,79,False
2012-04-26,77,False
2012-04-27,70,False
2012-04-28,60,False
2012-04-29,62,False
2012-04-30,71,False
2012-05-01,76,False
2012-05-02,76,False
2012-05-03,75,False
2012-05-04,70,False
2012-05-05,62,False
2012-05-06,62,False
2012-05-07,73,False
2012-05-08,76,False
2012-05-09,80,False
2012-05-10,80,False
2012-05-11,74,False
2012-05-12,62,False
2012-05-13,62,False
2012-05-14,76,False
2012-05-15,77,False
2012-05-16,75,False
2012-05-17,77,False
2012-05-18,69,False
2012-05-19,60,False
2012-05-20,63,False
2012-05-21,75,False
2012-05-22,77,False
2012-05-23,76,False
2012-05-24,74,False
2012-05-25,66,False
2012-05-26,56,False
2012-05-27,56,False
2012-05-28,66,False
2012-05-29,71,False
2012-05-30,73,False
2012-05-31,73,False
2012-06-01,68,False
2012-06-02,58,False
2012-06-03,62,False
2012-06-04,79,False
