date,Microsoft,isPartial
2011-02-28,78,False
2011-03-01,82,False
2011-03-02,82,False
2011-03-03,83,False
2011-03-04,75,False
2011-03-05,70,False
2011-03-06,68,False
2011-03-07,83,False
2011-03-08,80,False
2011-03-09,83,False
2011-03-10,84,False
2011-03-11,73,False
2011-03-12,67,False
2011-03-13,67,False
2011-03-14,74,False
2011-03-15,83,False
2011-03-16,84,False
2011-03-17,79,False
2011-03-18,74,False
2011-03-19,67,False
2011-03-20,70,False
2011-03-21,80,False
2011-03-22,83,False
2011-03-23,83,False
2011-03-24,82,False
2011-03-25,75,False
2011-03-26,65,False
2011-03-27,70,False
2011-03-28,78,False
2011-03-29,81,False
2011-03-30,80,False
2011-03-31,78,False
2011-04-01,76,False
2011-04-02,64,False
2011-04-03,68,False
2011-04-04,78,False
2011-04-05,83,False
2011-04-06,80,False
2011-04-07,80,False
2011-04-08,73,False
2011-04-09,64,False
2011-04-10,66,False
2011-04-11,77,False
2011-04-12,80,False
2011-04-13,82,False
2011-04-14,79,False
2011-04-15,76,False
2011-04-16,66,False
2011-04-17,65,False
2011-04-18,77,False
2011-04-19,79,False
2011-04-20,74,False
2011-04-21,76,False
2011-04-22,69,False
2011-04-23,63,False
2011-04-24,64,False
2011-04-25,72,False
2011-04-26,75,False
2011-04-27,79,False
2011-04-28,76,False
2011-04-29,69,False
2011-04-30,62,False
2011-05-01,65,False
2011-05-02,69,False
2011-05-03,77,False
2011-05-04,79,False
2011-05-05,78,False
2011-05-06,72,False
2011-05-07,62,False
2011-05-08,62,False
2011-05-09,74,False
2011-05-10,92,False
2011-05-11,88,False
