date,Microsoft,isPartial
2016-05-04,71,False
2016-05-05,70,False
2016-05-06,65,False
2016-05-07,54,False
2016-05-08,54,False
2016-05-09,73,False
2016-05-10,74,False
2016-05-11,75,False
2016-05-12,72,False
2016-05-13,69,False
2016-05-14,53,False
2016-05-15,55,False
2016-05-16,71,False
2016-05-17,75,False
2016-05-18,75,False
2016-05-19,74,False
2016-05-20,68,False
2016-05-21,54,False
2016-05-22,56,False
2016-05-23,71,False
2016-05-24,76,False
2016-05-25,75,False
2016-05-26,72,False
2016-05-27,66,False
2016-05-28,50,False
2016-05-29,52,False
2016-05-30,63,False
2016-05-31,70,False
2016-06-01,73,False
2016-06-02,71,False
2016-06-03,68,False
2016-06-04,52,False
2016-06-05,53,False
2016-06-06,68,False
2016-06-07,72,False
2016-06-08,70,False
2016-06-09,70,False
2016-06-10,65,False
2016-06-11,52,False
2016-06-12,52,False
2016-06-13,94,False
2016-06-14,85,False
2016-06-15,74,False
2016-06-16,72,False
2016-06-17,70,False
2016-06-18,52,False
2016-06-19,53,False
2016-06-20,69,False
2016-06-21,73,False
2016-06-22,70,False
2016-06-23,68,False
2016-06-24,61,False
2016-06-25,50,False
2016-06-26,51,False
2016-06-27,65,False
2016-06-28,70,False
2016-06-29,68,False
2016-06-30,68,False
2016-07-01,63,False
2016-07-02,49,False
2016-07-03,51,False
2016-07-04,60,False
2016-07-05,66,False
2016-07-06,64,False
2016-07-07,65,False
2016-07-08,63,False
2016-07-09,49,False
2016-07-10,48,False
2016-07-11,65,False
2016-07-12,69,False
2016-07-13,69,False
2016-07-14,65,False
2016-07-15,62,False
2016-07-16,50,False
2016-07-17,50,False
2016-07-18,69,False
2016-07-19,69,False
2016-07-20,68,False
2016-07-21,68,False
2016-07-22,62,False
2016-07-23,52,False
2016-07-24,50,False
2016-07-25,70,False
2016-07-26,70,False
2016-07-27,71,False
2016-07-28,72,False
2016-07-29,69,False
2016-07-30,55,False
2016-07-31,52,False
2016-08-01,69,False
2016-08-02,73,False
2016-08-03,72,False
2016-08-04,72,False
2016-08-05,64,False
2016-08-06,51,False
2016-08-07,52,False
2016-08-08,68,False
2016-08-09,71,False
2016-08-10,69,False
2016-08-11,70,False
2016-08-12,65,False
2016-08-13,52,False
2016-08-14,51,False
2016-08-15,66,False
2016-08-16,70,False
2016-08-17,70,False
2016-08-18,70,False
2016-08-19,64,False
2016-08-20,53,False
2016-08-21,55,False
2016-08-22,72,False
2016-08-23,76,False
2016-08-24,76,False
2016-08-25,72,False
2016-08-26,67,False
2016-08-27,52,False
2016-08-28,55,False
2016-08-29,72,False
2016-08-30,76,False
2016-08-31,73,False
2016-09-01,74,False
2016-09-02,68,False
2016-09-03,55,False
2016-09-04,54,False
2016-09-05,67,False
2016-09-06,75,False
2016-09-07,78,False
2016-09-08,78,False
2016-09-09,72,False
2016-09-10,54,False
2016-09-11,56,False
2016-09-12,74,False
2016-09-13,77,False
2016-09-14,78,False
2016-09-15,75,False
2016-09-16,69,False
2016-09-17,55,False
2016-09-18,60,False
2016-09-19,77,False
2016-09-20,80,False
2016-09-21,79,False
2016-09-22,76,False
2016-09-23,71,False
2016-09-24,55,False
2016-09-25,61,False
2016-09-26,78,False
2016-09-27,79,False
2016-09-28,80,False
2016-09-29,77,False
2016-09-30,71,False
2016-10-01,54,False
2016-10-02,56,False
2016-10-03,76,False
2016-10-04,78,False
2016-10-05,76,False
2016-10-06,76,False
2016-10-07,68,False
2016-10-08,54,False
2016-10-09,57,False
2016-10-10,72,False
2016-10-11,75,False
2016-10-12,77,False
2016-10-13,75,False
