date,Microsoft,isPartial
2013-02-19,84,False
2013-02-20,85,False
2013-02-21,87,False
2013-02-22,81,False
2013-02-23,69,False
2013-02-24,69,False
2013-02-25,81,False
2013-02-26,82,False
2013-02-27,82,False
2013-02-28,81,False
2013-03-01,73,False
2013-03-02,67,False
2013-03-03,67,False
2013-03-04,78,False
2013-03-05,80,False
2013-03-06,82,False
2013-03-07,82,False
2013-03-08,72,False
2013-03-09,66,False
2013-03-10,68,False
2013-03-11,78,False
2013-03-12,80,False
2013-03-13,81,False
2013-03-14,81,False
2013-03-15,77,False
2013-03-16,66,False
2013-03-17,68,False
2013-03-18,78,False
2013-03-19,83,False
2013-03-20,82,False
2013-03-21,77,False
2013-03-22,73,False
2013-03-23,63,False
2013-03-24,66,False
2013-03-25,75,False
2013-03-26,78,False
2013-03-27,76,False
2013-03-28,73,False
2013-03-29,66,False
2013-03-30,59,False
2013-03-31,60,False
2013-04-01,72,False
2013-04-02,76,False
2013-04-03,76,False
2013-04-04,75,False
2013-04-05,72,False
2013-04-06,62,False
2013-04-07,67,False
2013-04-08,75,False
2013-04-09,77,False
2013-04-10,76,False
2013-04-11,78,False
2013-04-12,74,False
2013-04-13,67,False
2013-04-14,61,False
2013-04-15,75,False
2013-04-16,76,False
2013-04-17,78,False
2013-04-18,77,False
2013-04-19,70,False
2013-04-20,57,False
2013-04-21,61,False
2013-04-22,72,False
2013-04-23,74,False
2013-04-24,74,False
2013-04-25,75,False
2013-04-26,65,False
2013-04-27,58,False
2013-04-28,60,False
2013-04-29,70,False
2013-04-30,71,False
2013-05-01,71,False
2013-05-02,70,False
2013-05-03,67,False
2013-05-04,57,False
2013-05-05,57,False
2013-05-06,68,False
2013-05-07,75,False
2013-05-08,72,False
2013-05-09,71,False
2013-05-10,68,False
2013-05-11,56,False
2013-05-12,57,False
2013-05-13,67,False
2013-05-14,73,False
2013-05-15,74,False
2013-05-16,72,False
2013-05-17,68,False
2013-05-18,57,False
2013-05-19,56,False
2013-05-20,73,False
2013-05-21,87,False
2013-05-22,76,False
2013-05-23,76,False
2013-05-24,65,False
2013-05-25,56,False
2013-05-26,55,False
2013-05-27,65,False
2013-05-28,72,False
2013-05-29,72,False
2013-05-30,71,False
2013-05-31,67,False
2013-06-01,53,False
2013-06-02,56,False
2013-06-03,67,False
2013-06-04,71,False
2013-06-05,70,False
2013-06-06,68,False
2013-06-07,63,False
2013-06-08,56,False
2013-06-09,57,False
2013-06-10,81,False
2013-06-11,82,False
2013-06-12,75,False
2013-06-13,74,False
2013-06-14,68,False
2013-06-15,57,False
2013-06-16,56,False
2013-06-17,68,False
2013-06-18,68,False
2013-06-19,71,False
2013-06-20,71,False
2013-06-21,64,False
2013-06-22,53,False
2013-06-23,53,False
2013-06-24,65,False
2013-06-25,68,False
2013-06-26,70,False
2013-06-27,69,False
2013-06-28,64,False
2013-06-29,54,False
2013-06-30,53,False
2013-07-01,68,False
2013-07-02,70,False
2013-07-03,68,False
2013-07-04,61,False
2013-07-05,59,False
2013-07-06,52,False
2013-07-07,53,False
2013-07-08,64,False
2013-07-09,67,False
2013-07-10,68,False
2013-07-11,70,False
2013-07-12,66,False
2013-07-13,54,False
2013-07-14,52,False
2013-07-15,69,False
2013-07-16,69,False
2013-07-17,70,False
2013-07-18,67,False
2013-07-19,66,False
2013-07-20,54,False
2013-07-21,52,False
2013-07-22,66,False
2013-07-23,67,False
2013-07-24,68,False
2013-07-25,67,False
2013-07-26,61,False
2013-07-27,52,False
2013-07-28,52,False
2013-07-29,65,False
2013-07-30,66,False
2013-07-31,68,False
2013-08-01,67,False
2013-08-02,63,False
2013-08-03,54,False
2013-08-04,52,False
2013-08-05,69,False
2013-08-06,68,False
2013-08-07,67,False
2013-08-08,65,False
2013-08-09,64,False
2013-08-10,51,False
2013-08-11,52,False
2013-08-12,67,False
2013-08-13,69,False
2013-08-14,71,False
2013-08-15,71,False
2013-08-16,65,False
2013-08-17,53,False
2013-08-18,57,False
2013-08-19,70,False
2013-08-20,73,False
2013-08-21,73,False
2013-08-22,73,False
2013-08-23,72,False
2013-08-24,60,False
2013-08-25,62,False
2013-08-26,73,False
2013-08-27,75,False
2013-08-28,76,False
2013-08-29,74,False
2013-08-30,69,False
2013-08-31,56,False
2013-09-01,59,False
2013-09-02,67,False
2013-09-03,100,False
2013-09-04,87,False
2013-09-05,82,False
2013-09-06,74,False
2013-09-07,62,False
2013-09-08,65,False
2013-09-09,75,False
2013-09-10,78,False
2013-09-11,83,False
2013-09-12,82,False
2013-09-13,81,False
2013-09-14,67,False
2013-09-15,68,False
2013-09-16,78,False
2013-09-17,80,False
2013-09-18,84,False
2013-09-19,79,False
2013-09-20,72,False
2013-09-21,63,False
2013-09-22,65,False
2013-09-23,86,False
2013-09-24,86,False
2013-09-25,80,False
2013-09-26,81,False
2013-09-27,75,False
2013-09-28,62,False
2013-09-29,64,False
2013-09-30,79,False
2013-10-01,76,False
2013-10-02,82,False
2013-10-03,78,False
2013-10-04,72,False
2013-10-05,60,False
2013-10-06,63,False
2013-10-07,76,False
2013-10-08,76,False
2013-10-09,80,False
2013-10-10,76,False
2013-10-11,71,False
2013-10-12,60,False
2013-10-13,62,False
2013-10-14,76,False
2013-10-15,74,False
2013-10-16,77,False
2013-10-17,84,False
2013-10-18,81,False
2013-10-19,66,False
2013-10-20,71,False
2013-10-21,84,False
2013-10-22,81,False
2013-10-23,85,False
2013-10-24,79,False
2013-10-25,76,False
2013-10-26,63,False
2013-10-27,64,False
2013-10-28,78,False
2013-10-29,78,False
2013-10-30,77,False
2013-10-31,73,False
2013-11-01,70,False
2013-11-02,62,False
2013-11-03,66,False
2013-11-04,78,False
2013-11-05,78,False
2013-11-06,77,False
