date,Microsoft,isPartial
2018-03-28,87,False
2018-03-29,85,False
2018-03-30,69,False
2018-03-31,53,False
2018-04-01,56,False
2018-04-02,78,False
2018-04-03,81,False
2018-04-04,86,False
2018-04-05,83,False
2018-04-06,81,False
2018-04-07,56,False
2018-04-08,59,False
2018-04-09,85,False
2018-04-10,83,False
2018-04-11,83,False
2018-04-12,84,False
2018-04-13,75,False
2018-04-14,53,False
2018-04-15,58,False
2018-04-16,84,False
2018-04-17,86,False
2018-04-18,86,False
2018-04-19,83,False
2018-04-20,76,False
2018-04-21,55,False
2018-04-22,55,False
2018-04-23,78,False
2018-04-24,83,False
2018-04-25,81,False
2018-04-26,82,False
2018-04-27,79,False
2018-04-28,56,False
2018-04-29,56,False
2018-04-30,77,False
2018-05-01,78,False
2018-05-02,81,False
2018-05-03,81,False
2018-05-04,75,False
2018-05-05,52,False
2018-05-06,55,False
2018-05-07,78,False
2018-05-08,85,False
2018-05-09,85,False
2018-05-10,82,False
2018-05-11,75,False
2018-05-12,54,False
2018-05-13,55,False
2018-05-14,79,False
2018-05-15,82,False
2018-05-16,81,False
2018-05-17,79,False
2018-05-18,76,False
2018-05-19,53,False
2018-05-20,58,False
2018-05-21,79,False
2018-05-22,86,False
2018-05-23,85,False
2018-05-24,80,False
2018-05-25,75,False
2018-05-26,52,False
2018-05-27,54,False
2018-05-28,71,False
2018-05-29,81,False
2018-05-30,83,False
2018-05-31,77,False
2018-06-01,75,False
2018-06-02,57,False
2018-06-03,57,False
2018-06-04,95,False
2018-06-05,90,False
2018-06-06,87,False
2018-06-07,85,False
2018-06-08,76,False
2018-06-09,56,False
2018-06-10,73,False
2018-06-11,88,False
2018-06-12,81,False
2018-06-13,83,False
2018-06-14,81,False
2018-06-15,69,False
2018-06-16,49,False
2018-06-17,47,False
2018-06-18,78,False
2018-06-19,79,False
2018-06-20,79,False
2018-06-21,77,False
2018-06-22,72,False
2018-06-23,49,False
