date,Microsoft,isPartial
2012-06-04,53,False
2012-06-05,52,False
2012-06-06,50,False
2012-06-07,50,False
2012-06-08,46,False
2012-06-09,40,False
2012-06-10,40,False
2012-06-11,48,False
2012-06-12,51,False
2012-06-13,51,False
2012-06-14,50,False
2012-06-15,48,False
2012-06-16,41,False
2012-06-17,41,False
2012-06-18,63,False
2012-06-19,100,False
2012-06-20,74,False
2012-06-21,62,False
2012-06-22,52,False
2012-06-23,46,False
2012-06-24,45,False
2012-06-25,52,False
2012-06-26,53,False
2012-06-27,51,False
2012-06-28,50,False
2012-06-29,48,False
2012-06-30,40,False
2012-07-01,40,False
2012-07-02,47,False
2012-07-03,49,False
2012-07-04,45,False
2012-07-05,48,False
2012-07-06,46,False
2012-07-07,41,False
2012-07-08,40,False
2012-07-09,48,False
2012-07-10,50,False
2012-07-11,52,False
2012-07-12,52,False
2012-07-13,47,False
2012-07-14,41,False
2012-07-15,40,False
2012-07-16,51,False
2012-07-17,52,False
2012-07-18,51,False
2012-07-19,51,False
2012-07-20,47,False
2012-07-21,40,False
2012-07-22,39,False
2012-07-23,50,False
2012-07-24,50,False
2012-07-25,50,False
2012-07-26,49,False
2012-07-27,45,False
2012-07-28,38,False
2012-07-29,40,False
2012-07-30,49,False
2012-07-31,51,False
2012-08-01,51,False
2012-08-02,50,False
2012-08-03,47,False
2012-08-04,40,False
2012-08-05,41,False
2012-08-06,47,False
2012-08-07,47,False
2012-08-08,49,False
2012-08-09,49,False
2012-08-10,46,False
2012-08-11,39,False
2012-08-12,39,False
2012-08-13,49,False
2012-08-14,52,False
2012-08-15,52,False
2012-08-16,52,False
2012-08-17,49,False
2012-08-18,41,False
2012-08-19,42,False
2012-08-20,51,False
2012-08-21,54,False
2012-08-22,55,False
2012-08-23,61,False
2012-08-24,62,False
2012-08-25,46,False
2012-08-26,46,False
2012-08-27,54,False
2012-08-28,59,False
2012-08-29,55,False
2012-08-30,55,False
2012-08-31,50,False
2012-09-01,46,False
2012-09-02,46,False
2012-09-03,51,False
2012-09-04,55,False
2012-09-05,57,False
2012-09-06,56,False
2012-09-07,52,False
2012-09-08,45,False
2012-09-09,46,False
2012-09-10,54,False
2012-09-11,58,False
2012-09-12,56,False
2012-09-13,57,False
2012-09-14,53,False
2012-09-15,44,False
2012-09-16,48,False
2012-09-17,57,False
2012-09-18,60,False
2012-09-19,60,False
2012-09-20,59,False
2012-09-21,55,False
2012-09-22,48,False
2012-09-23,47,False
2012-09-24,56,False
2012-09-25,58,False
2012-09-26,58,False
2012-09-27,56,False
2012-09-28,52,False
2012-09-29,44,False
2012-09-30,47,False
2012-10-01,56,False
2012-10-02,57,False
2012-10-03,57,False
2012-10-04,55,False
2012-10-05,52,False
2012-10-06,45,False
2012-10-07,45,False
2012-10-08,54,False
2012-10-09,56,False
2012-10-10,55,False
2012-10-11,56,False
2012-10-12,52,False
2012-10-13,47,False
2012-10-14,46,False
2012-10-15,56,False
2012-10-16,62,False
2012-10-17,62,False
2012-10-18,59,False
2012-10-19,55,False
2012-10-20,46,False
2012-10-21,51,False
2012-10-22,60,False
2012-10-23,61,False
2012-10-24,61,False
2012-10-25,67,False
2012-10-26,76,False
2012-10-27,65,False
2012-10-28,62,False
2012-10-29,67,False
2012-10-30,64,False
2012-10-31,62,False
2012-11-01,61,False
2012-11-02,59,False
2012-11-03,54,False
2012-11-04,56,False
2012-11-05,61,False
2012-11-06,61,False
2012-11-07,59,False
2012-11-08,63,False
2012-11-09,58,False
2012-11-10,51,False
2012-11-11,54,False
2012-11-12,59,False
2012-11-13,61,False
2012-11-14,61,False
2012-11-15,60,False
2012-11-16,55,False
2012-11-17,50,False
2012-11-18,52,False
2012-11-19,59,False
2012-11-20,62,False
2012-11-21,58,False
2012-11-22,55,False
2012-11-23,56,False
2012-11-24,51,False
2012-11-25,54,False
2012-11-26,60,False
2012-11-27,60,False
2012-11-28,59,False
2012-11-29,59,False
2012-11-30,55,False
2012-12-01,48,False
2012-12-02,51,False
2012-12-03,56,False
2012-12-04,56,False
2012-12-05,57,False
2012-12-06,56,False
2012-12-07,53,False
2012-12-08,46,False
2012-12-09,47,False
2012-12-10,55,False
2012-12-11,54,False
2012-12-12,56,False
2012-12-13,53,False
2012-12-14,50,False
2012-12-15,45,False
2012-12-16,45,False
2012-12-17,52,False
2012-12-18,52,False
2012-12-19,51,False
2012-12-20,49,False
2012-12-21,46,False
2012-12-22,42,False
2012-12-23,43,False
2012-12-24,43,False
2012-12-25,49,False
2012-12-26,49,False
2012-12-27,50,False
2012-12-28,48,False
2012-12-29,44,False
2012-12-30,44,False
2012-12-31,43,False
2013-01-01,40,False
2013-01-02,52,False
2013-01-03,53,False
2013-01-04,51,False
2013-01-05,46,False
2013-01-06,45,False
2013-01-07,52,False
2013-01-08,55,False
2013-01-09,57,False
2013-01-10,56,False
2013-01-11,53,False
2013-01-12,47,False
2013-01-13,49,False
2013-01-14,57,False
2013-01-15,57,False
2013-01-16,57,False
2013-01-17,54,False
2013-01-18,51,False
2013-01-19,44,False
2013-01-20,46,False
2013-01-21,54,False
2013-01-22,56,False
2013-01-23,58,False
2013-01-24,56,False
2013-01-25,53,False
2013-01-26,47,False
2013-01-27,47,False
2013-01-28,53,False
2013-01-29,60,False
2013-01-30,60,False
2013-01-31,58,False
2013-02-01,55,False
2013-02-02,47,False
2013-02-03,46,False
2013-02-04,53,False
2013-02-05,56,False
2013-02-06,57,False
2013-02-07,56,False
2013-02-08,52,False
2013-02-09,47,False
2013-02-10,48,False
2013-02-11,54,False
2013-02-12,56,False
2013-02-13,54,False
2013-02-14,53,False
2013-02-15,53,False
2013-02-16,46,False
2013-02-17,47,False
2013-02-18,53,False
2013-02-19,56,False
