date,Microsoft,isPartial
2015-02-20,75,False
2015-02-21,66,False
2015-02-22,68,False
2015-02-23,80,False
2015-02-24,80,False
2015-02-25,83,False
2015-02-26,82,False
2015-02-27,73,False
2015-02-28,65,False
2015-03-01,68,False
2015-03-02,83,False
2015-03-03,82,False
2015-03-04,84,False
2015-03-05,84,False
2015-03-06,75,False
2015-03-07,67,False
2015-03-08,66,False
2015-03-09,82,False
2015-03-10,81,False
2015-03-11,82,False
2015-03-12,82,False
2015-03-13,76,False
2015-03-14,67,False
2015-03-15,65,False
2015-03-16,81,False
2015-03-17,83,False
2015-03-18,85,False
2015-03-19,82,False
2015-03-20,75,False
2015-03-21,65,False
2015-03-22,63,False
2015-03-23,81,False
2015-03-24,81,False
2015-03-25,83,False
2015-03-26,77,False
2015-03-27,76,False
2015-03-28,63,False
2015-03-29,62,False
2015-03-30,77,False
2015-03-31,81,False
2015-04-01,80,False
2015-04-02,78,False
2015-04-03,69,False
2015-04-04,58,False
2015-04-05,58,False
2015-04-06,71,False
2015-04-07,77,False
2015-04-08,79,False
2015-04-09,77,False
2015-04-10,73,False
