date,Microsoft,isPartial
2016-09-11,57,False
2016-09-12,75,False
2016-09-13,77,False
2016-09-14,78,False
2016-09-15,77,False
2016-09-16,69,False
2016-09-17,56,False
2016-09-18,60,False
2016-09-19,77,False
2016-09-20,80,False
2016-09-21,80,False
2016-09-22,78,False
2016-09-23,74,False
2016-09-24,58,False
2016-09-25,60,False
2016-09-26,79,False
2016-09-27,80,False
2016-09-28,81,False
2016-09-29,78,False
2016-09-30,72,False
2016-10-01,54,False
2016-10-02,55,False
2016-10-03,77,False
2016-10-04,78,False
2016-10-05,79,False
2016-10-06,76,False
2016-10-07,69,False
2016-10-08,55,False
2016-10-09,58,False
2016-10-10,72,False
2016-10-11,74,False
2016-10-12,78,False
2016-10-13,77,False
2016-10-14,71,False
2016-10-15,56,False
2016-10-16,57,False
2016-10-17,76,False
2016-10-18,78,False
2016-10-19,77,False
2016-10-20,76,False
2016-10-21,74,False
2016-10-22,56,False
2016-10-23,56,False
2016-10-24,75,False
2016-10-25,79,False
2016-10-26,93,False
2016-10-27,100,False
2016-10-28,85,False
2016-10-29,60,False
2016-10-30,62,False
2016-10-31,79,False
2016-11-01,79,False
2016-11-02,83,False
2016-11-03,82,False
2016-11-04,75,False
2016-11-05,58,False
2016-11-06,60,False
2016-11-07,79,False
2016-11-08,77,False
2016-11-09,66,False
2016-11-10,76,False
2016-11-11,69,False
2016-11-12,58,False
2016-11-13,60,False
2016-11-14,78,False
2016-11-15,80,False
2016-11-16,79,False
2016-11-17,79,False
2016-11-18,74,False
2016-11-19,58,False
2016-11-20,60,False
2016-11-21,79,False
2016-11-22,82,False
2016-11-23,77,False
2016-11-24,73,False
2016-11-25,78,False
2016-11-26,62,False
2016-11-27,63,False
2016-11-28,83,False
2016-11-29,81,False
2016-11-30,78,False
2016-12-01,77,False
2016-12-02,72,False
2016-12-03,58,False
2016-12-04,59,False
2016-12-05,77,False
2016-12-06,77,False
2016-12-07,78,False
2016-12-08,76,False
2016-12-09,68,False
2016-12-10,53,False
2016-12-11,55,False
2016-12-12,73,False
2016-12-13,75,False
2016-12-14,75,False
2016-12-15,75,False
2016-12-16,68,False
2016-12-17,55,False
2016-12-18,55,False
2016-12-19,70,False
2016-12-20,71,False
2016-12-21,68,False
2016-12-22,65,False
2016-12-23,59,False
2016-12-24,49,False
2016-12-25,59,False
2016-12-26,63,False
2016-12-27,65,False
2016-12-28,67,False
2016-12-29,64,False
2016-12-30,59,False
2016-12-31,45,False
2017-01-01,45,False
2017-01-02,60,False
2017-01-03,71,False
2017-01-04,72,False
2017-01-05,72,False
2017-01-06,68,False
2017-01-07,54,False
2017-01-08,56,False
2017-01-09,72,False
2017-01-10,76,False
2017-01-11,75,False
2017-01-12,74,False
2017-01-13,68,False
2017-01-14,54,False
2017-01-15,55,False
2017-01-16,72,False
2017-01-17,76,False
2017-01-18,74,False
2017-01-19,75,False
2017-01-20,68,False
2017-01-21,54,False
2017-01-22,55,False
2017-01-23,74,False
2017-01-24,77,False
2017-01-25,75,False
2017-01-26,72,False
2017-01-27,69,False
2017-01-28,52,False
2017-01-29,54,False
2017-01-30,72,False
2017-01-31,76,False
2017-02-01,76,False
2017-02-02,76,False
2017-02-03,69,False
2017-02-04,55,False
2017-02-05,54,False
2017-02-06,72,False
2017-02-07,74,False
2017-02-08,76,False
2017-02-09,75,False
2017-02-10,70,False
2017-02-11,53,False
2017-02-12,54,False
2017-02-13,71,False
2017-02-14,71,False
2017-02-15,74,False
2017-02-16,72,False
2017-02-17,68,False
2017-02-18,53,False
2017-02-19,54,False
2017-02-20,69,False
2017-02-21,73,False
2017-02-22,71,False
2017-02-23,72,False
2017-02-24,69,False
2017-02-25,54,False
2017-02-26,56,False
