date,Incyte,isPartial
2013-06-12,0,False
2013-06-13,8,False
2013-06-14,13,False
2013-06-15,5,False
2013-06-16,5,False
2013-06-17,8,False
2013-06-18,8,False
2013-06-19,8,False
2013-06-20,4,False
2013-06-21,13,False
2013-06-22,5,False
2013-06-23,0,False
2013-06-24,16,False
2013-06-25,8,False
2013-06-26,8,False
2013-06-27,8,False
2013-06-28,4,False
2013-06-29,10,False
2013-06-30,5,False
2013-07-01,100,False
2013-07-02,57,False
2013-07-03,57,False
2013-07-04,21,False
2013-07-05,9,False
2013-07-06,20,False
2013-07-07,5,False
2013-07-08,8,False
2013-07-09,20,False
2013-07-10,4,False
2013-07-11,21,False
2013-07-12,13,False
2013-07-13,10,False
2013-07-14,5,False
2013-07-15,8,False
2013-07-16,12,False
2013-07-17,16,False
2013-07-18,21,False
2013-07-19,9,False
2013-07-20,10,False
2013-07-21,5,False
2013-07-22,12,False
2013-07-23,24,False
2013-07-24,4,False
2013-07-25,17,False
2013-07-26,17,False
2013-07-27,5,False
2013-07-28,15,False
2013-07-29,8,False
2013-07-30,8,False
2013-07-31,20,False
2013-08-01,17,False
2013-08-02,9,False
2013-08-03,0,False
2013-08-04,25,False
2013-08-05,12,False
2013-08-06,12,False
2013-08-07,8,False
2013-08-08,8,False
2013-08-09,0,False
2013-08-10,20,False
2013-08-11,10,False
2013-08-12,24,False
2013-08-13,20,False
2013-08-14,0,False
2013-08-15,4,False
2013-08-16,17,False
2013-08-17,20,False
2013-08-18,5,False
2013-08-19,24,False
2013-08-20,8,False
2013-08-21,48,False
2013-08-22,45,False
2013-08-23,21,False
2013-08-24,0,False
2013-08-25,9,False
2013-08-26,12,False
2013-08-27,8,False
2013-08-28,19,False
2013-08-29,16,False
2013-08-30,12,False
2013-08-31,14,False
2013-09-01,5,False
2013-09-02,8,False
2013-09-03,4,False
2013-09-04,4,False
2013-09-05,20,False
2013-09-06,8,False
2013-09-07,14,False
2013-09-08,4,False
2013-09-09,11,False
2013-09-10,7,False
2013-09-11,23,False
2013-09-12,8,False
2013-09-13,12,False
2013-09-14,0,False
2013-09-15,31,False
2013-09-16,8,False
2013-09-17,30,False
2013-09-18,4,False
2013-09-19,8,False
2013-09-20,12,False
2013-09-21,9,False
2013-09-22,4,False
2013-09-23,8,False
2013-09-24,23,False
2013-09-25,12,False
2013-09-26,8,False
2013-09-27,16,False
2013-09-28,14,False
2013-09-29,14,False
2013-09-30,15,False
2013-10-01,11,False
2013-10-02,8,False
2013-10-03,0,False
2013-10-04,12,False
2013-10-05,13,False
2013-10-06,0,False
2013-10-07,8,False
2013-10-08,15,False
2013-10-09,8,False
2013-10-10,15,False
2013-10-11,12,False
2013-10-12,5,False
2013-10-13,0,False
2013-10-14,12,False
2013-10-15,4,False
2013-10-16,12,False
2013-10-17,15,False
2013-10-18,16,False
2013-10-19,9,False
2013-10-20,4,False
2013-10-21,7,False
2013-10-22,18,False
2013-10-23,23,False
2013-10-24,8,False
2013-10-25,12,False
2013-10-26,18,False
2013-10-27,26,False
2013-10-28,11,False
2013-10-29,15,False
2013-10-30,15,False
2013-10-31,16,False
2013-11-01,24,False
2013-11-02,31,False
2013-11-03,13,False
2013-11-04,23,False
2013-11-05,7,False
2013-11-06,15,False
