date,Incyte,isPartial
2017-05-29,46,False
2017-05-30,48,False
2017-05-31,32,False
2017-06-01,50,False
2017-06-02,23,False
2017-06-03,25,False
2017-06-04,25,False
2017-06-05,98,False
2017-06-06,100,False
2017-06-07,53,False
2017-06-08,64,False
2017-06-09,22,False
2017-06-10,32,False
2017-06-11,6,False
2017-06-12,42,False
2017-06-13,37,False
2017-06-14,43,False
2017-06-15,50,False
2017-06-16,29,False
2017-06-17,39,False
2017-06-18,0,False
2017-06-19,70,False
2017-06-20,61,False
2017-06-21,68,False
2017-06-22,63,False
2017-06-23,43,False
2017-06-24,19,False
2017-06-25,13,False
2017-06-26,38,False
2017-06-27,50,False
2017-06-28,23,False
2017-06-29,45,False
2017-06-30,17,False
2017-07-01,6,False
2017-07-02,19,False
2017-07-03,17,False
2017-07-04,23,False
2017-07-05,28,False
2017-07-06,23,False
2017-07-07,6,False
2017-07-08,6,False
2017-07-09,13,False
2017-07-10,49,False
2017-07-11,39,False
2017-07-12,22,False
2017-07-13,56,False
2017-07-14,29,False
2017-07-15,13,False
2017-07-16,26,False
2017-07-17,49,False
2017-07-18,61,False
2017-07-19,11,False
2017-07-20,28,False
2017-07-21,23,False
2017-07-22,13,False
2017-07-23,19,False
2017-07-24,44,False
2017-07-25,49,False
2017-07-26,53,False
2017-07-27,22,False
2017-07-28,28,False
2017-07-29,13,False
2017-07-30,6,False
2017-07-31,33,False
2017-08-01,78,False
2017-08-02,15,False
2017-08-03,27,False
2017-08-04,33,False
2017-08-05,25,False
2017-08-06,12,False
2017-08-07,36,False
2017-08-08,26,False
2017-08-09,21,False
2017-08-10,32,False
2017-08-11,56,False
2017-08-12,19,False
2017-08-13,0,False
2017-08-14,49,False
2017-08-15,38,False
2017-08-16,32,False
2017-08-17,48,False
2017-08-18,39,False
2017-08-19,0,False
2017-08-20,6,False
2017-08-21,31,False
2017-08-22,26,False
2017-08-23,43,False
2017-08-24,43,False
2017-08-25,22,False
2017-08-26,0,False
2017-08-27,30,False
2017-08-28,27,False
2017-08-29,21,False
2017-08-30,74,False
2017-08-31,69,False
2017-09-01,56,False
2017-09-02,31,False
2017-09-03,12,False
2017-09-04,22,False
2017-09-05,20,False
2017-09-06,41,False
2017-09-07,42,False
2017-09-08,27,False
2017-09-09,24,False
2017-09-10,23,False
2017-09-11,57,False
2017-09-12,81,False
2017-09-13,36,False
2017-09-14,47,False
2017-09-15,43,False
2017-09-16,12,False
2017-09-17,6,False
2017-09-18,41,False
2017-09-19,36,False
2017-09-20,42,False
2017-09-21,26,False
2017-09-22,49,False
2017-09-23,12,False
2017-09-24,12,False
2017-09-25,67,False
2017-09-26,26,False
2017-09-27,46,False
2017-09-28,36,False
2017-09-29,70,False
2017-09-30,31,False
2017-10-01,6,False
2017-10-02,31,False
2017-10-03,26,False
2017-10-04,10,False
2017-10-05,47,False
2017-10-06,32,False
2017-10-07,30,False
2017-10-08,12,False
2017-10-09,36,False
2017-10-10,36,False
2017-10-11,52,False
2017-10-12,62,False
2017-10-13,27,False
2017-10-14,24,False
2017-10-15,24,False
2017-10-16,56,False
2017-10-17,46,False
2017-10-18,72,False
2017-10-19,47,False
2017-10-20,64,False
2017-10-21,6,False
2017-10-22,23,False
2017-10-23,51,False
2017-10-24,35,False
2017-10-25,56,False
2017-10-26,47,False
2017-10-27,37,False
2017-10-28,6,False
2017-10-29,23,False
2017-10-30,30,False
2017-10-31,52,False
2017-11-01,42,False
2017-11-02,21,False
2017-11-03,42,False
2017-11-04,17,False
2017-11-05,11,False
2017-11-06,50,False
2017-11-07,89,False
2017-11-08,35,False
2017-11-09,60,False
2017-11-10,37,False
2017-11-11,23,False
2017-11-12,6,False
2017-11-13,40,False
2017-11-14,55,False
2017-11-15,35,False
2017-11-16,25,False
2017-11-17,26,False
2017-11-18,17,False
2017-11-19,11,False
2017-11-20,50,False
2017-11-21,40,False
2017-11-22,25,False
2017-11-23,21,False
2017-11-24,47,False
2017-11-25,6,False
2017-11-26,23,False
2017-11-27,15,False
2017-11-28,34,False
2017-11-29,35,False
2017-11-30,30,False
2017-12-01,16,False
2017-12-02,6,False
2017-12-03,11,False
2017-12-04,44,False
2017-12-05,50,False
2017-12-06,40,False
2017-12-07,41,False
2017-12-08,21,False
2017-12-09,12,False
2017-12-10,6,False
2017-12-11,24,False
2017-12-12,20,False
2017-12-13,35,False
2017-12-14,15,False
2017-12-15,16,False
2017-12-16,12,False
2017-12-17,0,False
2017-12-18,41,False
2017-12-19,21,False
2017-12-20,52,False
2017-12-21,43,False
2017-12-22,23,False
2017-12-23,24,False
2017-12-24,32,False
2017-12-25,0,False
2017-12-26,34,False
2017-12-27,32,False
2017-12-28,16,False
2017-12-29,22,False
2017-12-30,6,False
2017-12-31,6,False
2018-01-01,25,False
2018-01-02,52,False
2018-01-03,60,False
2018-01-04,30,False
2018-01-05,46,False
2018-01-06,17,False
2018-01-07,0,False
2018-01-08,54,False
2018-01-09,73,False
2018-01-10,39,False
2018-01-11,83,False
2018-01-12,56,False
2018-01-13,6,False
2018-01-14,6,False
2018-01-15,10,False
2018-01-16,62,False
2018-01-17,53,False
2018-01-18,58,False
2018-01-19,51,False
2018-01-20,6,False
2018-01-21,16,False
2018-01-22,14,False
2018-01-23,24,False
2018-01-24,38,False
2018-01-25,49,False
2018-01-26,36,False
2018-01-27,11,False
2018-01-28,22,False
2018-01-29,34,False
2018-01-30,48,False
2018-01-31,43,False
2018-02-01,59,False
2018-02-02,36,False
2018-02-03,0,False
2018-02-04,0,False
2018-02-05,73,False
2018-02-06,43,False
2018-02-07,29,False
2018-02-08,39,False
2018-02-09,40,False
2018-02-10,11,False
2018-02-11,6,False
2018-02-12,63,False
2018-02-13,34,False
