date,Incyte,isPartial
2016-05-04,53,False
2016-05-05,7,False
2016-05-06,7,False
2016-05-07,8,False
2016-05-08,0,False
2016-05-09,100,False
2016-05-10,46,False
2016-05-11,33,False
2016-05-12,47,False
2016-05-13,14,False
2016-05-14,8,False
2016-05-15,15,False
2016-05-16,33,False
2016-05-17,20,False
2016-05-18,20,False
2016-05-19,20,False
2016-05-20,42,False
2016-05-21,16,False
2016-05-22,23,False
2016-05-23,52,False
2016-05-24,33,False
2016-05-25,40,False
2016-05-26,35,False
2016-05-27,21,False
2016-05-28,8,False
2016-05-29,16,False
2016-05-30,14,False
2016-05-31,33,False
2016-06-01,33,False
2016-06-02,34,False
2016-06-03,28,False
2016-06-04,8,False
2016-06-05,15,False
2016-06-06,20,False
2016-06-07,60,False
2016-06-08,54,False
2016-06-09,20,False
2016-06-10,56,False
2016-06-11,8,False
2016-06-12,15,False
2016-06-13,20,False
2016-06-14,33,False
2016-06-15,26,False
2016-06-16,40,False
2016-06-17,21,False
2016-06-18,8,False
2016-06-19,16,False
2016-06-20,13,False
2016-06-21,54,False
2016-06-22,40,False
2016-06-23,42,False
2016-06-24,36,False
2016-06-25,40,False
2016-06-26,0,False
2016-06-27,47,False
2016-06-28,20,False
2016-06-29,34,False
2016-06-30,7,False
2016-07-01,14,False
2016-07-02,0,False
2016-07-03,8,False
2016-07-04,0,False
2016-07-05,36,False
2016-07-06,29,False
2016-07-07,29,False
2016-07-08,30,False
2016-07-09,17,False
2016-07-10,8,False
2016-07-11,28,False
2016-07-12,49,False
2016-07-13,29,False
2016-07-14,14,False
2016-07-15,15,False
2016-07-16,8,False
2016-07-17,0,False
2016-07-18,14,False
2016-07-19,21,False
2016-07-20,0,False
2016-07-21,29,False
2016-07-22,14,False
2016-07-23,25,False
2016-07-24,8,False
2016-07-25,28,False
2016-07-26,7,False
2016-07-27,42,False
2016-07-28,14,False
2016-07-29,29,False
2016-07-30,8,False
2016-07-31,0,False
2016-08-01,49,False
2016-08-02,56,False
2016-08-03,21,False
2016-08-04,29,False
2016-08-05,23,False
2016-08-06,9,False
2016-08-07,17,False
2016-08-08,22,False
2016-08-09,44,False
2016-08-10,58,False
2016-08-11,30,False
2016-08-12,23,False
2016-08-13,9,False
2016-08-14,0,False
2016-08-15,47,False
2016-08-16,15,False
2016-08-17,30,False
2016-08-18,61,False
2016-08-19,8,False
2016-08-20,9,False
2016-08-21,9,False
2016-08-22,52,False
2016-08-23,37,False
2016-08-24,58,False
2016-08-25,71,False
2016-08-26,29,False
2016-08-27,16,False
2016-08-28,8,False
2016-08-29,34,False
2016-08-30,14,False
2016-08-31,42,False
2016-09-01,70,False
2016-09-02,43,False
2016-09-03,16,False
2016-09-04,16,False
2016-09-05,7,False
2016-09-06,27,False
2016-09-07,7,False
2016-09-08,21,False
2016-09-09,66,False
2016-09-10,33,False
2016-09-11,8,False
2016-09-12,7,False
2016-09-13,14,False
2016-09-14,42,False
2016-09-15,14,False
2016-09-16,36,False
2016-09-17,0,False
2016-09-18,23,False
2016-09-19,7,False
2016-09-20,13,False
2016-09-21,20,False
2016-09-22,7,False
2016-09-23,14,False
2016-09-24,16,False
2016-09-25,0,False
2016-09-26,14,False
2016-09-27,54,False
2016-09-28,41,False
2016-09-29,27,False
2016-09-30,14,False
2016-10-01,0,False
2016-10-02,8,False
2016-10-03,40,False
2016-10-04,47,False
2016-10-05,34,False
2016-10-06,20,False
2016-10-07,76,False
2016-10-08,31,False
2016-10-09,15,False
2016-10-10,54,False
2016-10-11,47,False
2016-10-12,34,False
2016-10-13,34,False
2016-10-14,43,False
2016-10-15,0,False
2016-10-16,8,False
2016-10-17,7,False
2016-10-18,66,False
2016-10-19,20,False
2016-10-20,20,False
2016-10-21,28,False
2016-10-22,8,False
2016-10-23,23,False
2016-10-24,26,False
2016-10-25,27,False
2016-10-26,20,False
2016-10-27,41,False
2016-10-28,42,False
2016-10-29,0,False
2016-10-30,8,False
2016-10-31,48,False
2016-11-01,41,False
2016-11-02,34,False
2016-11-03,53,False
2016-11-04,28,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,33,False
