date,Incyte,isPartial
2011-10-04,17,False
2011-10-05,34,False
2011-10-06,26,False
2011-10-07,27,False
2011-10-08,21,False
2011-10-09,0,False
2011-10-10,0,False
2011-10-11,24,False
2011-10-12,8,False
2011-10-13,9,False
2011-10-14,0,False
2011-10-15,21,False
2011-10-16,10,False
2011-10-17,0,False
2011-10-18,8,False
2011-10-19,0,False
2011-10-20,9,False
2011-10-21,0,False
2011-10-22,0,False
2011-10-23,10,False
2011-10-24,16,False
2011-10-25,8,False
2011-10-26,34,False
2011-10-27,0,False
2011-10-28,0,False
2011-10-29,32,False
2011-10-30,0,False
2011-10-31,9,False
2011-11-01,9,False
2011-11-02,25,False
2011-11-03,8,False
2011-11-04,9,False
2011-11-05,0,False
2011-11-06,0,False
2011-11-07,25,False
2011-11-08,8,False
2011-11-09,34,False
2011-11-10,17,False
2011-11-11,18,False
2011-11-12,0,False
2011-11-13,10,False
2011-11-14,8,False
2011-11-15,17,False
2011-11-16,50,False
2011-11-17,100,False
2011-11-18,27,False
2011-11-19,20,False
2011-11-20,0,False
2011-11-21,16,False
2011-11-22,8,False
2011-11-23,8,False
2011-11-24,27,False
2011-11-25,0,False
2011-11-26,10,False
2011-11-27,10,False
2011-11-28,0,False
2011-11-29,8,False
2011-11-30,41,False
2011-12-01,8,False
2011-12-02,9,False
2011-12-03,0,False
2011-12-04,10,False
2011-12-05,16,False
2011-12-06,25,False
2011-12-07,8,False
2011-12-08,25,False
2011-12-09,44,False
2011-12-10,10,False
2011-12-11,20,False
2011-12-12,16,False
2011-12-13,8,False
2011-12-14,33,False
2011-12-15,8,False
2011-12-16,9,False
2011-12-17,0,False
2011-12-18,10,False
2011-12-19,16,False
2011-12-20,17,False
2011-12-21,0,False
2011-12-22,36,False
2011-12-23,10,False
2011-12-24,0,False
2011-12-25,0,False
2011-12-26,29,False
2011-12-27,0,False
2011-12-28,0,False
2011-12-29,18,False
2011-12-30,9,False
2011-12-31,0,False
2012-01-01,11,False
2012-01-02,35,False
2012-01-03,24,False
2012-01-04,8,False
2012-01-05,0,False
2012-01-06,17,False
2012-01-07,10,False
2012-01-08,0,False
2012-01-09,24,False
2012-01-10,16,False
2012-01-11,23,False
2012-01-12,8,False
2012-01-13,0,False
2012-01-14,0,False
2012-01-15,9,False
2012-01-16,0,False
2012-01-17,23,False
2012-01-18,15,False
2012-01-19,31,False
2012-01-20,24,False
2012-01-21,19,False
2012-01-22,18,False
2012-01-23,31,False
2012-01-24,23,False
2012-01-25,15,False
2012-01-26,16,False
