date,Incyte,isPartial
2011-01-01,0,False
2011-01-02,24,False
2011-01-03,0,False
2011-01-04,36,False
2011-01-05,0,False
2011-01-06,37,False
2011-01-07,19,False
2011-01-08,22,False
2011-01-09,0,False
2011-01-10,18,False
2011-01-11,17,False
2011-01-12,0,False
2011-01-13,18,False
2011-01-14,18,False
2011-01-15,22,False
2011-01-16,0,False
2011-01-17,17,False
2011-01-18,17,False
2011-01-19,52,False
2011-01-20,17,False
2011-01-21,36,False
2011-01-22,43,False
2011-01-23,21,False
2011-01-24,0,False
2011-01-25,34,False
2011-01-26,52,False
2011-01-27,17,False
2011-01-28,0,False
2011-01-29,21,False
2011-01-30,0,False
2011-01-31,16,False
2011-02-01,49,False
2011-02-02,33,False
2011-02-03,51,False
2011-02-04,0,False
2011-02-05,0,False
2011-02-06,41,False
2011-02-07,0,False
2011-02-08,0,False
2011-02-09,17,False
2011-02-10,0,False
2011-02-11,0,False
2011-02-12,0,False
2011-02-13,0,False
2011-02-14,0,False
2011-02-15,33,False
2011-02-16,34,False
2011-02-17,17,False
2011-02-18,18,False
2011-02-19,21,False
2011-02-20,0,False
2011-02-21,34,False
2011-02-22,17,False
2011-02-23,51,False
2011-02-24,34,False
2011-02-25,18,False
2011-02-26,0,False
2011-02-27,41,False
2011-02-28,0,False
2011-03-01,100,False
2011-03-02,50,False
2011-03-03,52,False
2011-03-04,36,False
2011-03-05,0,False
2011-03-06,0,False
2011-03-07,17,False
2011-03-08,0,False
2011-03-09,17,False
2011-03-10,0,False
2011-03-11,52,False
2011-03-12,21,False
2011-03-13,0,False
2011-03-14,53,False
2011-03-15,51,False
2011-03-16,50,False
2011-03-17,0,False
2011-03-18,18,False
2011-03-19,0,False
2011-03-20,0,False
2011-03-21,33,False
2011-03-22,33,False
2011-03-23,17,False
2011-03-24,51,False
2011-03-25,18,False
2011-03-26,21,False
2011-03-27,0,False
2011-03-28,33,False
2011-03-29,33,False
2011-03-30,67,False
2011-03-31,34,False
2011-04-01,0,False
2011-04-02,22,False
2011-04-03,0,False
2011-04-04,49,False
2011-04-05,17,False
2011-04-06,0,False
2011-04-07,0,False
2011-04-08,90,False
2011-04-09,0,False
2011-04-10,21,False
2011-04-11,17,False
2011-04-12,17,False
2011-04-13,34,False
2011-04-14,34,False
2011-04-15,18,False
2011-04-16,22,False
2011-04-17,0,False
2011-04-18,51,False
2011-04-19,34,False
2011-04-20,35,False
2011-04-21,37,False
2011-04-22,21,False
2011-04-23,0,False
2011-04-24,0,False
2011-04-25,18,False
2011-04-26,17,False
2011-04-27,0,False
2011-04-28,0,False
2011-04-29,18,False
2011-04-30,0,False
2011-05-01,21,False
2011-05-02,17,False
2011-05-03,0,False
2011-05-04,34,False
2011-05-05,17,False
2011-05-06,72,False
2011-05-07,22,False
2011-05-08,0,False
2011-05-09,50,False
2011-05-10,17,False
2011-05-11,34,False
2011-05-12,33,False
2011-05-13,53,False
2011-05-14,21,False
2011-05-15,61,False
2011-05-16,16,False
2011-05-17,17,False
2011-05-18,49,False
2011-05-19,68,False
2011-05-20,18,False
2011-05-21,0,False
2011-05-22,21,False
2011-05-23,16,False
2011-05-24,17,False
2011-05-25,33,False
2011-05-26,33,False
2011-05-27,18,False
2011-05-28,0,False
2011-05-29,65,False
2011-05-30,18,False
2011-05-31,50,False
2011-06-01,17,False
2011-06-02,18,False
2011-06-03,18,False
2011-06-04,0,False
2011-06-05,42,False
2011-06-06,33,False
2011-06-07,49,False
2011-06-08,0,False
2011-06-09,66,False
2011-06-10,52,False
2011-06-11,21,False
2011-06-12,21,False
2011-06-13,50,False
2011-06-14,33,False
2011-06-15,33,False
2011-06-16,34,False
2011-06-17,71,False
2011-06-18,0,False
2011-06-19,0,False
2011-06-20,32,False
2011-06-21,65,False
2011-06-22,50,False
2011-06-23,35,False
2011-06-24,0,False
2011-06-25,21,False
2011-06-26,0,False
2011-06-27,17,False
2011-06-28,33,False
2011-06-29,66,False
2011-06-30,51,False
2011-07-01,18,False
2011-07-02,0,False
2011-07-03,0,False
2011-07-04,18,False
2011-07-05,17,False
2011-07-06,50,False
2011-07-07,0,False
2011-07-08,18,False
2011-07-09,0,False
2011-07-10,0,False
2011-07-11,17,False
2011-07-12,0,False
2011-07-13,34,False
2011-07-14,52,False
2011-07-15,18,False
2011-07-16,22,False
2011-07-17,0,False
2011-07-18,50,False
2011-07-19,17,False
2011-07-20,34,False
2011-07-21,51,False
2011-07-22,18,False
2011-07-23,0,False
2011-07-24,42,False
2011-07-25,0,False
2011-07-26,49,False
2011-07-27,33,False
2011-07-28,0,False
2011-07-29,18,False
2011-07-30,21,False
2011-07-31,0,False
2011-08-01,17,False
2011-08-02,17,False
2011-08-03,17,False
2011-08-04,34,False
2011-08-05,35,False
2011-08-06,0,False
2011-08-07,0,False
2011-08-08,16,False
2011-08-09,0,False
2011-08-10,65,False
2011-08-11,17,False
2011-08-12,0,False
2011-08-13,0,False
2011-08-14,21,False
2011-08-15,34,False
2011-08-16,49,False
2011-08-17,17,False
2011-08-18,33,False
2011-08-19,34,False
2011-08-20,0,False
2011-08-21,0,False
2011-08-22,16,False
2011-08-23,48,False
2011-08-24,16,False
2011-08-25,32,False
2011-08-26,0,False
2011-08-27,0,False
2011-08-28,0,False
2011-08-29,16,False
2011-08-30,32,False
2011-08-31,16,False
2011-09-01,33,False
2011-09-02,33,False
2011-09-03,0,False
2011-09-04,19,False
2011-09-05,0,False
2011-09-06,61,False
2011-09-07,16,False
2011-09-08,62,False
2011-09-09,32,False
2011-09-10,0,False
2011-09-11,0,False
2011-09-12,61,False
2011-09-13,46,False
2011-09-14,30,False
2011-09-15,31,False
2011-09-16,0,False
2011-09-17,0,False
2011-09-18,0,False
