date,Ulta,isPartial
2015-08-18,24,False
2015-08-19,26,False
2015-08-20,25,False
2015-08-21,26,False
2015-08-22,31,False
2015-08-23,30,False
2015-08-24,23,False
2015-08-25,22,False
2015-08-26,21,False
2015-08-27,23,False
2015-08-28,26,False
2015-08-29,30,False
2015-08-30,34,False
2015-08-31,22,False
2015-09-01,23,False
2015-09-02,24,False
2015-09-03,24,False
2015-09-04,29,False
2015-09-05,34,False
2015-09-06,34,False
2015-09-07,33,False
2015-09-08,25,False
2015-09-09,25,False
2015-09-10,25,False
2015-09-11,25,False
2015-09-12,31,False
2015-09-13,34,False
2015-09-14,24,False
2015-09-15,23,False
2015-09-16,23,False
2015-09-17,24,False
2015-09-18,30,False
2015-09-19,34,False
2015-09-20,34,False
2015-09-21,23,False
2015-09-22,24,False
2015-09-23,24,False
2015-09-24,24,False
2015-09-25,27,False
2015-09-26,32,False
2015-09-27,33,False
2015-09-28,23,False
2015-09-29,24,False
2015-09-30,25,False
2015-10-01,24,False
2015-10-02,28,False
2015-10-03,34,False
2015-10-04,34,False
2015-10-05,23,False
2015-10-06,22,False
2015-10-07,23,False
2015-10-08,24,False
2015-10-09,26,False
2015-10-10,32,False
2015-10-11,32,False
2015-10-12,24,False
2015-10-13,22,False
2015-10-14,22,False
2015-10-15,22,False
2015-10-16,28,False
2015-10-17,30,False
2015-10-18,30,False
2015-10-19,24,False
2015-10-20,21,False
2015-10-21,23,False
2015-10-22,25,False
2015-10-23,27,False
2015-10-24,33,False
2015-10-25,31,False
2015-10-26,23,False
2015-10-27,24,False
2015-10-28,25,False
2015-10-29,24,False
2015-10-30,27,False
2015-10-31,32,False
2015-11-01,28,False
2015-11-02,23,False
2015-11-03,24,False
2015-11-04,23,False
2015-11-05,25,False
2015-11-06,26,False
2015-11-07,35,False
2015-11-08,35,False
2015-11-09,25,False
2015-11-10,25,False
2015-11-11,28,False
2015-11-12,26,False
2015-11-13,30,False
2015-11-14,32,False
2015-11-15,35,False
2015-11-16,26,False
2015-11-17,28,False
2015-11-18,27,False
2015-11-19,30,False
2015-11-20,37,False
2015-11-21,43,False
2015-11-22,42,False
2015-11-23,35,False
2015-11-24,36,False
2015-11-25,38,False
2015-11-26,55,False
2015-11-27,100,False
2015-11-28,55,False
2015-11-29,44,False
2015-11-30,55,False
2015-12-01,43,False
2015-12-02,36,False
2015-12-03,35,False
2015-12-04,38,False
2015-12-05,45,False
2015-12-06,45,False
2015-12-07,38,False
2015-12-08,38,False
2015-12-09,38,False
2015-12-10,41,False
2015-12-11,44,False
2015-12-12,52,False
2015-12-13,54,False
2015-12-14,41,False
2015-12-15,44,False
2015-12-16,45,False
2015-12-17,47,False
2015-12-18,51,False
2015-12-19,65,False
2015-12-20,65,False
2015-12-21,56,False
2015-12-22,58,False
2015-12-23,67,False
2015-12-24,76,False
2015-12-25,35,False
2015-12-26,59,False
2015-12-27,55,False
2015-12-28,46,False
2015-12-29,45,False
2015-12-30,46,False
2015-12-31,51,False
2016-01-01,44,False
2016-01-02,44,False
2016-01-03,42,False
2016-01-04,30,False
2016-01-05,30,False
2016-01-06,29,False
2016-01-07,28,False
2016-01-08,31,False
2016-01-09,35,False
2016-01-10,34,False
2016-01-11,25,False
2016-01-12,23,False
2016-01-13,24,False
2016-01-14,26,False
2016-01-15,30,False
2016-01-16,37,False
2016-01-17,36,False
2016-01-18,28,False
2016-01-19,24,False
2016-01-20,25,False
2016-01-21,26,False
2016-01-22,26,False
2016-01-23,33,False
2016-01-24,34,False
2016-01-25,25,False
2016-01-26,24,False
2016-01-27,25,False
2016-01-28,27,False
2016-01-29,28,False
2016-01-30,38,False
2016-01-31,35,False
2016-02-01,24,False
2016-02-02,22,False
2016-02-03,24,False
2016-02-04,25,False
2016-02-05,28,False
2016-02-06,37,False
2016-02-07,32,False
2016-02-08,24,False
2016-02-09,26,False
2016-02-10,25,False
2016-02-11,26,False
