date,Ulta,isPartial
2013-06-29,35,False
2013-06-30,37,False
2013-07-01,28,False
2013-07-02,31,False
2013-07-03,31,False
2013-07-04,29,False
2013-07-05,30,False
2013-07-06,35,False
2013-07-07,42,False
2013-07-08,31,False
2013-07-09,30,False
2013-07-10,30,False
2013-07-11,31,False
2013-07-12,34,False
2013-07-13,39,False
2013-07-14,35,False
2013-07-15,26,False
2013-07-16,30,False
2013-07-17,34,False
2013-07-18,31,False
2013-07-19,36,False
2013-07-20,40,False
2013-07-21,38,False
2013-07-22,32,False
2013-07-23,32,False
2013-07-24,33,False
2013-07-25,33,False
2013-07-26,36,False
2013-07-27,43,False
2013-07-28,41,False
2013-07-29,33,False
2013-07-30,32,False
2013-07-31,34,False
2013-08-01,34,False
2013-08-02,35,False
2013-08-03,41,False
2013-08-04,44,False
2013-08-05,31,False
2013-08-06,34,False
2013-08-07,34,False
2013-08-08,37,False
2013-08-09,39,False
2013-08-10,44,False
2013-08-11,44,False
2013-08-12,33,False
2013-08-13,31,False
2013-08-14,31,False
2013-08-15,34,False
2013-08-16,38,False
2013-08-17,40,False
2013-08-18,37,False
2013-08-19,30,False
2013-08-20,30,False
2013-08-21,31,False
2013-08-22,28,False
2013-08-23,31,False
2013-08-24,37,False
2013-08-25,38,False
2013-08-26,26,False
2013-08-27,26,False
2013-08-28,28,False
2013-08-29,27,False
2013-08-30,28,False
2013-08-31,37,False
2013-09-01,42,False
2013-09-02,36,False
2013-09-03,28,False
2013-09-04,28,False
2013-09-05,30,False
2013-09-06,35,False
2013-09-07,48,False
2013-09-08,46,False
2013-09-09,28,False
2013-09-10,26,False
2013-09-11,28,False
2013-09-12,29,False
2013-09-13,34,False
2013-09-14,40,False
2013-09-15,40,False
2013-09-16,28,False
2013-09-17,27,False
2013-09-18,28,False
2013-09-19,25,False
2013-09-20,30,False
2013-09-21,40,False
2013-09-22,36,False
2013-09-23,27,False
2013-09-24,26,False
2013-09-25,29,False
2013-09-26,29,False
2013-09-27,29,False
2013-09-28,38,False
2013-09-29,38,False
2013-09-30,27,False
2013-10-01,26,False
2013-10-02,27,False
2013-10-03,32,False
2013-10-04,35,False
2013-10-05,40,False
2013-10-06,38,False
2013-10-07,27,False
2013-10-08,28,False
2013-10-09,29,False
2013-10-10,28,False
2013-10-11,30,False
2013-10-12,39,False
2013-10-13,37,False
2013-10-14,33,False
2013-10-15,31,False
2013-10-16,29,False
2013-10-17,29,False
2013-10-18,34,False
2013-10-19,38,False
2013-10-20,37,False
2013-10-21,27,False
2013-10-22,31,False
2013-10-23,31,False
2013-10-24,30,False
2013-10-25,33,False
2013-10-26,41,False
2013-10-27,38,False
2013-10-28,27,False
2013-10-29,29,False
2013-10-30,30,False
2013-10-31,27,False
2013-11-01,33,False
2013-11-02,47,False
2013-11-03,40,False
2013-11-04,32,False
2013-11-05,28,False
2013-11-06,30,False
2013-11-07,33,False
2013-11-08,36,False
2013-11-09,44,False
2013-11-10,46,False
2013-11-11,33,False
2013-11-12,30,False
2013-11-13,32,False
2013-11-14,31,False
2013-11-15,34,False
2013-11-16,45,False
2013-11-17,45,False
2013-11-18,35,False
2013-11-19,33,False
2013-11-20,33,False
2013-11-21,33,False
2013-11-22,37,False
2013-11-23,45,False
2013-11-24,42,False
2013-11-25,40,False
2013-11-26,39,False
2013-11-27,44,False
2013-11-28,51,False
2013-11-29,100,False
2013-11-30,58,False
2013-12-01,54,False
2013-12-02,64,False
2013-12-03,50,False
2013-12-04,40,False
2013-12-05,38,False
2013-12-06,46,False
2013-12-07,55,False
2013-12-08,55,False
2013-12-09,41,False
2013-12-10,45,False
2013-12-11,49,False
2013-12-12,51,False
2013-12-13,56,False
2013-12-14,66,False
2013-12-15,73,False
2013-12-16,58,False
2013-12-17,56,False
2013-12-18,56,False
2013-12-19,58,False
2013-12-20,66,False
2013-12-21,75,False
2013-12-22,72,False
2013-12-23,73,False
2013-12-24,73,False
2013-12-25,35,False
2013-12-26,60,False
2013-12-27,57,False
2013-12-28,54,False
2013-12-29,51,False
2013-12-30,48,False
2013-12-31,52,False
2014-01-01,42,False
2014-01-02,41,False
2014-01-03,43,False
2014-01-04,49,False
2014-01-05,45,False
2014-01-06,34,False
2014-01-07,32,False
2014-01-08,31,False
2014-01-09,30,False
2014-01-10,35,False
2014-01-11,39,False
2014-01-12,44,False
2014-01-13,30,False
2014-01-14,31,False
2014-01-15,30,False
2014-01-16,32,False
2014-01-17,34,False
2014-01-18,42,False
2014-01-19,41,False
2014-01-20,32,False
2014-01-21,29,False
2014-01-22,28,False
2014-01-23,30,False
2014-01-24,33,False
2014-01-25,44,False
2014-01-26,43,False
2014-01-27,31,False
2014-01-28,30,False
2014-01-29,32,False
2014-01-30,34,False
2014-01-31,39,False
2014-02-01,53,False
2014-02-02,41,False
2014-02-03,28,False
2014-02-04,29,False
2014-02-05,27,False
2014-02-06,24,False
2014-02-07,31,False
2014-02-08,40,False
2014-02-09,39,False
2014-02-10,28,False
2014-02-11,28,False
2014-02-12,30,False
2014-02-13,31,False
2014-02-14,34,False
2014-02-15,41,False
2014-02-16,43,False
2014-02-17,35,False
2014-02-18,33,False
2014-02-19,28,False
2014-02-20,34,False
2014-02-21,35,False
2014-02-22,46,False
2014-02-23,45,False
2014-02-24,30,False
2014-02-25,29,False
2014-02-26,28,False
2014-02-27,33,False
2014-02-28,33,False
2014-03-01,44,False
2014-03-02,40,False
2014-03-03,29,False
2014-03-04,29,False
2014-03-05,33,False
2014-03-06,33,False
2014-03-07,36,False
2014-03-08,42,False
2014-03-09,42,False
2014-03-10,31,False
2014-03-11,31,False
2014-03-12,34,False
2014-03-13,37,False
2014-03-14,36,False
2014-03-15,47,False
2014-03-16,48,False
