date,Ulta,isPartial
2016-03-26,74,False
2016-03-27,72,False
2016-03-28,54,False
2016-03-29,53,False
2016-03-30,52,False
2016-03-31,52,False
2016-04-01,63,False
2016-04-02,72,False
2016-04-03,74,False
2016-04-04,49,False
2016-04-05,46,False
2016-04-06,46,False
2016-04-07,52,False
2016-04-08,58,False
2016-04-09,68,False
2016-04-10,64,False
2016-04-11,53,False
2016-04-12,48,False
2016-04-13,49,False
2016-04-14,50,False
2016-04-15,57,False
2016-04-16,67,False
2016-04-17,61,False
2016-04-18,44,False
2016-04-19,47,False
2016-04-20,48,False
2016-04-21,48,False
2016-04-22,52,False
2016-04-23,59,False
2016-04-24,57,False
2016-04-25,44,False
2016-04-26,44,False
2016-04-27,51,False
2016-04-28,49,False
2016-04-29,52,False
2016-04-30,63,False
2016-05-01,63,False
2016-05-02,47,False
2016-05-03,50,False
2016-05-04,48,False
2016-05-05,54,False
2016-05-06,56,False
2016-05-07,68,False
2016-05-08,68,False
2016-05-09,50,False
2016-05-10,52,False
2016-05-11,49,False
2016-05-12,53,False
2016-05-13,55,False
2016-05-14,65,False
2016-05-15,62,False
2016-05-16,50,False
2016-05-17,47,False
2016-05-18,45,False
2016-05-19,46,False
2016-05-20,55,False
2016-05-21,63,False
2016-05-22,59,False
2016-05-23,45,False
2016-05-24,45,False
2016-05-25,45,False
2016-05-26,51,False
2016-05-27,52,False
2016-05-28,57,False
2016-05-29,53,False
2016-05-30,51,False
2016-05-31,46,False
2016-06-01,46,False
2016-06-02,52,False
2016-06-03,51,False
2016-06-04,61,False
2016-06-05,59,False
2016-06-06,48,False
2016-06-07,47,False
2016-06-08,45,False
2016-06-09,49,False
2016-06-10,56,False
2016-06-11,54,False
2016-06-12,58,False
2016-06-13,47,False
2016-06-14,47,False
2016-06-15,50,False
2016-06-16,52,False
2016-06-17,52,False
2016-06-18,58,False
2016-06-19,54,False
2016-06-20,43,False
2016-06-21,48,False
2016-06-22,48,False
2016-06-23,53,False
2016-06-24,49,False
2016-06-25,62,False
2016-06-26,61,False
2016-06-27,48,False
2016-06-28,56,False
2016-06-29,59,False
2016-06-30,56,False
2016-07-01,65,False
2016-07-02,71,False
2016-07-03,73,False
2016-07-04,54,False
2016-07-05,50,False
2016-07-06,51,False
2016-07-07,55,False
2016-07-08,60,False
2016-07-09,60,False
2016-07-10,63,False
2016-07-11,52,False
2016-07-12,53,False
2016-07-13,50,False
2016-07-14,50,False
2016-07-15,59,False
2016-07-16,66,False
2016-07-17,71,False
2016-07-18,53,False
2016-07-19,53,False
2016-07-20,56,False
2016-07-21,56,False
2016-07-22,60,False
2016-07-23,67,False
2016-07-24,72,False
2016-07-25,59,False
2016-07-26,52,False
2016-07-27,51,False
2016-07-28,55,False
2016-07-29,66,False
2016-07-30,100,False
2016-07-31,80,False
2016-08-01,60,False
2016-08-02,60,False
2016-08-03,59,False
2016-08-04,58,False
2016-08-05,64,False
2016-08-06,64,False
2016-08-07,67,False
2016-08-08,51,False
2016-08-09,52,False
2016-08-10,54,False
2016-08-11,55,False
2016-08-12,59,False
2016-08-13,72,False
2016-08-14,69,False
2016-08-15,60,False
2016-08-16,57,False
2016-08-17,56,False
2016-08-18,55,False
2016-08-19,61,False
2016-08-20,66,False
2016-08-21,66,False
2016-08-22,54,False
2016-08-23,52,False
2016-08-24,51,False
2016-08-25,56,False
2016-08-26,61,False
2016-08-27,69,False
2016-08-28,78,False
2016-08-29,55,False
2016-08-30,51,False
2016-08-31,54,False
2016-09-01,58,False
2016-09-02,65,False
2016-09-03,79,False
2016-09-04,78,False
2016-09-05,77,False
2016-09-06,58,False
2016-09-07,56,False
2016-09-08,58,False
2016-09-09,64,False
2016-09-10,81,False
2016-09-11,82,False
