date,Ulta,isPartial
2013-11-06,29,False
2013-11-07,33,False
2013-11-08,33,False
2013-11-09,45,False
2013-11-10,46,False
2013-11-11,34,False
2013-11-12,31,False
2013-11-13,35,False
2013-11-14,31,False
2013-11-15,38,False
2013-11-16,44,False
2013-11-17,42,False
2013-11-18,34,False
2013-11-19,35,False
2013-11-20,32,False
2013-11-21,35,False
2013-11-22,38,False
2013-11-23,44,False
2013-11-24,40,False
2013-11-25,39,False
2013-11-26,36,False
2013-11-27,42,False
2013-11-28,51,False
2013-11-29,100,False
2013-11-30,54,False
2013-12-01,53,False
2013-12-02,64,False
2013-12-03,49,False
2013-12-04,38,False
2013-12-05,41,False
2013-12-06,47,False
2013-12-07,54,False
2013-12-08,55,False
2013-12-09,41,False
2013-12-10,44,False
2013-12-11,46,False
2013-12-12,52,False
2013-12-13,58,False
2013-12-14,63,False
2013-12-15,76,False
2013-12-16,58,False
2013-12-17,60,False
2013-12-18,54,False
2013-12-19,59,False
2013-12-20,66,False
2013-12-21,75,False
2013-12-22,77,False
2013-12-23,70,False
2013-12-24,72,False
2013-12-25,36,False
2013-12-26,61,False
2013-12-27,57,False
2013-12-28,55,False
2013-12-29,56,False
2013-12-30,49,False
2013-12-31,50,False
2014-01-01,47,False
2014-01-02,43,False
2014-01-03,47,False
2014-01-04,47,False
2014-01-05,45,False
2014-01-06,35,False
2014-01-07,31,False
2014-01-08,32,False
2014-01-09,31,False
2014-01-10,36,False
2014-01-11,43,False
2014-01-12,43,False
2014-01-13,30,False
2014-01-14,31,False
2014-01-15,33,False
2014-01-16,30,False
2014-01-17,35,False
2014-01-18,40,False
2014-01-19,40,False
2014-01-20,33,False
2014-01-21,30,False
2014-01-22,27,False
2014-01-23,29,False
2014-01-24,32,False
2014-01-25,40,False
2014-01-26,45,False
2014-01-27,30,False
2014-01-28,30,False
2014-01-29,31,False
2014-01-30,36,False
2014-01-31,39,False
2014-02-01,55,False
2014-02-02,42,False
2014-02-03,25,False
2014-02-04,27,False
2014-02-05,27,False
2014-02-06,26,False
2014-02-07,29,False
2014-02-08,41,False
2014-02-09,42,False
2014-02-10,30,False
2014-02-11,28,False
2014-02-12,29,False
2014-02-13,30,False
2014-02-14,34,False
2014-02-15,42,False
2014-02-16,44,False
2014-02-17,35,False
2014-02-18,36,False
2014-02-19,30,False
2014-02-20,35,False
2014-02-21,38,False
2014-02-22,46,False
2014-02-23,45,False
2014-02-24,31,False
2014-02-25,27,False
2014-02-26,27,False
2014-02-27,33,False
2014-02-28,36,False
2014-03-01,41,False
2014-03-02,39,False
2014-03-03,30,False
2014-03-04,30,False
2014-03-05,30,False
2014-03-06,33,False
2014-03-07,35,False
2014-03-08,41,False
2014-03-09,47,False
2014-03-10,31,False
2014-03-11,33,False
2014-03-12,33,False
2014-03-13,38,False
2014-03-14,38,False
2014-03-15,43,False
2014-03-16,44,False
2014-03-17,32,False
2014-03-18,36,False
2014-03-19,31,False
2014-03-20,35,False
2014-03-21,35,False
2014-03-22,43,False
2014-03-23,44,False
2014-03-24,33,False
2014-03-25,29,False
2014-03-26,32,False
2014-03-27,32,False
2014-03-28,39,False
2014-03-29,50,False
2014-03-30,45,False
2014-03-31,36,False
2014-04-01,36,False
2014-04-02,34,False
2014-04-03,36,False
2014-04-04,40,False
2014-04-05,54,False
2014-04-06,46,False
2014-04-07,30,False
2014-04-08,32,False
2014-04-09,30,False
2014-04-10,32,False
2014-04-11,36,False
2014-04-12,42,False
2014-04-13,42,False
2014-04-14,34,False
2014-04-15,32,False
2014-04-16,34,False
2014-04-17,35,False
2014-04-18,43,False
2014-04-19,49,False
2014-04-20,42,False
2014-04-21,34,False
2014-04-22,32,False
2014-04-23,34,False
2014-04-24,32,False
2014-04-25,36,False
2014-04-26,41,False
2014-04-27,36,False
2014-04-28,28,False
2014-04-29,34,False
2014-04-30,31,False
2014-05-01,33,False
2014-05-02,36,False
2014-05-03,41,False
2014-05-04,38,False
2014-05-05,30,False
2014-05-06,30,False
2014-05-07,34,False
2014-05-08,40,False
2014-05-09,42,False
2014-05-10,47,False
2014-05-11,48,False
2014-05-12,32,False
2014-05-13,32,False
2014-05-14,33,False
2014-05-15,34,False
2014-05-16,37,False
2014-05-17,43,False
2014-05-18,38,False
2014-05-19,32,False
2014-05-20,33,False
2014-05-21,30,False
2014-05-22,31,False
2014-05-23,34,False
2014-05-24,34,False
2014-05-25,34,False
2014-05-26,30,False
2014-05-27,26,False
2014-05-28,27,False
2014-05-29,30,False
2014-05-30,32,False
2014-05-31,39,False
2014-06-01,37,False
2014-06-02,28,False
2014-06-03,31,False
2014-06-04,30,False
2014-06-05,32,False
2014-06-06,34,False
2014-06-07,36,False
2014-06-08,40,False
2014-06-09,33,False
2014-06-10,28,False
2014-06-11,33,False
2014-06-12,31,False
2014-06-13,37,False
2014-06-14,33,False
2014-06-15,35,False
2014-06-16,32,False
2014-06-17,32,False
2014-06-18,29,False
2014-06-19,32,False
2014-06-20,38,False
2014-06-21,36,False
2014-06-22,39,False
2014-06-23,29,False
2014-06-24,32,False
2014-06-25,35,False
2014-06-26,30,False
2014-06-27,38,False
2014-06-28,39,False
2014-06-29,42,False
2014-06-30,38,False
2014-07-01,36,False
2014-07-02,39,False
2014-07-03,40,False
2014-07-04,39,False
2014-07-05,37,False
2014-07-06,48,False
2014-07-07,35,False
2014-07-08,36,False
2014-07-09,37,False
2014-07-10,31,False
2014-07-11,40,False
2014-07-12,38,False
2014-07-13,40,False
2014-07-14,33,False
2014-07-15,34,False
2014-07-16,34,False
2014-07-17,36,False
2014-07-18,43,False
2014-07-19,42,False
2014-07-20,42,False
2014-07-21,32,False
2014-07-22,35,False
2014-07-23,36,False
2014-07-24,40,False
