date,Ulta,isPartial
2016-05-04,18,False
2016-05-05,20,False
2016-05-06,21,False
2016-05-07,26,False
2016-05-08,25,False
2016-05-09,18,False
2016-05-10,19,False
2016-05-11,18,False
2016-05-12,18,False
2016-05-13,19,False
2016-05-14,23,False
2016-05-15,23,False
2016-05-16,17,False
2016-05-17,17,False
2016-05-18,17,False
2016-05-19,17,False
2016-05-20,20,False
2016-05-21,23,False
2016-05-22,22,False
2016-05-23,16,False
2016-05-24,15,False
2016-05-25,16,False
2016-05-26,18,False
2016-05-27,19,False
2016-05-28,21,False
2016-05-29,19,False
2016-05-30,19,False
2016-05-31,17,False
2016-06-01,17,False
2016-06-02,18,False
2016-06-03,19,False
2016-06-04,23,False
2016-06-05,22,False
2016-06-06,18,False
2016-06-07,17,False
2016-06-08,16,False
2016-06-09,18,False
2016-06-10,19,False
2016-06-11,21,False
2016-06-12,22,False
2016-06-13,16,False
2016-06-14,17,False
2016-06-15,17,False
2016-06-16,18,False
2016-06-17,20,False
2016-06-18,21,False
2016-06-19,19,False
2016-06-20,15,False
2016-06-21,17,False
2016-06-22,18,False
2016-06-23,19,False
2016-06-24,19,False
2016-06-25,22,False
2016-06-26,21,False
2016-06-27,18,False
2016-06-28,19,False
2016-06-29,20,False
2016-06-30,20,False
2016-07-01,25,False
2016-07-02,27,False
2016-07-03,26,False
2016-07-04,21,False
2016-07-05,18,False
2016-07-06,20,False
2016-07-07,20,False
2016-07-08,21,False
2016-07-09,23,False
2016-07-10,22,False
2016-07-11,19,False
2016-07-12,19,False
2016-07-13,18,False
2016-07-14,18,False
2016-07-15,22,False
2016-07-16,24,False
2016-07-17,24,False
2016-07-18,20,False
2016-07-19,19,False
2016-07-20,21,False
2016-07-21,20,False
2016-07-22,21,False
2016-07-23,25,False
2016-07-24,26,False
2016-07-25,20,False
2016-07-26,19,False
2016-07-27,19,False
2016-07-28,21,False
2016-07-29,24,False
2016-07-30,36,False
2016-07-31,29,False
2016-08-01,21,False
2016-08-02,20,False
2016-08-03,22,False
2016-08-04,21,False
2016-08-05,23,False
2016-08-06,23,False
2016-08-07,25,False
2016-08-08,19,False
2016-08-09,19,False
2016-08-10,19,False
2016-08-11,20,False
2016-08-12,23,False
2016-08-13,26,False
2016-08-14,26,False
2016-08-15,22,False
2016-08-16,20,False
2016-08-17,20,False
2016-08-18,21,False
2016-08-19,22,False
2016-08-20,25,False
2016-08-21,25,False
2016-08-22,19,False
2016-08-23,20,False
2016-08-24,18,False
2016-08-25,21,False
2016-08-26,22,False
2016-08-27,25,False
2016-08-28,28,False
2016-08-29,19,False
2016-08-30,19,False
2016-08-31,20,False
2016-09-01,21,False
2016-09-02,24,False
2016-09-03,29,False
2016-09-04,29,False
2016-09-05,27,False
2016-09-06,20,False
2016-09-07,19,False
2016-09-08,20,False
2016-09-09,24,False
2016-09-10,31,False
2016-09-11,30,False
2016-09-12,21,False
2016-09-13,20,False
2016-09-14,20,False
