date,Ulta,isPartial
2017-05-23,41,False
2017-05-24,45,False
2017-05-25,51,False
2017-05-26,54,False
2017-05-27,59,False
2017-05-28,55,False
2017-05-29,54,False
2017-05-30,47,False
2017-05-31,46,False
2017-06-01,49,False
2017-06-02,53,False
2017-06-03,63,False
2017-06-04,58,False
2017-06-05,48,False
2017-06-06,46,False
2017-06-07,48,False
2017-06-08,43,False
2017-06-09,52,False
2017-06-10,56,False
2017-06-11,53,False
2017-06-12,45,False
2017-06-13,44,False
2017-06-14,43,False
2017-06-15,46,False
2017-06-16,56,False
2017-06-17,58,False
2017-06-18,51,False
2017-06-19,43,False
2017-06-20,44,False
2017-06-21,49,False
2017-06-22,53,False
2017-06-23,61,False
2017-06-24,65,False
2017-06-25,58,False
2017-06-26,51,False
2017-06-27,52,False
2017-06-28,53,False
2017-06-29,57,False
2017-06-30,59,False
2017-07-01,68,False
2017-07-02,65,False
2017-07-03,57,False
2017-07-04,52,False
2017-07-05,47,False
2017-07-06,52,False
2017-07-07,60,False
2017-07-08,63,False
2017-07-09,60,False
2017-07-10,49,False
2017-07-11,52,False
2017-07-12,47,False
2017-07-13,51,False
2017-07-14,58,False
2017-07-15,61,False
2017-07-16,60,False
2017-07-17,48,False
2017-07-18,51,False
2017-07-19,48,False
2017-07-20,51,False
2017-07-21,56,False
2017-07-22,60,False
2017-07-23,63,False
2017-07-24,47,False
2017-07-25,50,False
2017-07-26,48,False
2017-07-27,49,False
2017-07-28,65,False
2017-07-29,100,False
2017-07-30,62,False
2017-07-31,49,False
2017-08-01,52,False
2017-08-02,58,False
2017-08-03,55,False
2017-08-04,57,False
2017-08-05,66,False
2017-08-06,66,False
2017-08-07,52,False
2017-08-08,52,False
2017-08-09,56,False
2017-08-10,60,False
2017-08-11,60,False
2017-08-12,68,False
2017-08-13,62,False
2017-08-14,47,False
2017-08-15,52,False
2017-08-16,53,False
2017-08-17,56,False
2017-08-18,54,False
2017-08-19,60,False
2017-08-20,62,False
2017-08-21,41,False
2017-08-22,46,False
2017-08-23,43,False
2017-08-24,46,False
2017-08-25,53,False
2017-08-26,56,False
2017-08-27,56,False
2017-08-28,43,False
2017-08-29,43,False
2017-08-30,47,False
2017-08-31,49,False
2017-09-01,59,False
2017-09-02,72,False
2017-09-03,76,False
2017-09-04,70,False
2017-09-05,49,False
2017-09-06,49,False
2017-09-07,53,False
2017-09-08,60,False
2017-09-09,74,False
2017-09-10,67,False
2017-09-11,50,False
2017-09-12,51,False
2017-09-13,51,False
2017-09-14,52,False
2017-09-15,66,False
2017-09-16,77,False
2017-09-17,72,False
2017-09-18,51,False
2017-09-19,46,False
2017-09-20,61,False
2017-09-21,56,False
2017-09-22,57,False
2017-09-23,72,False
2017-09-24,63,False
2017-09-25,44,False
2017-09-26,43,False
2017-09-27,45,False
2017-09-28,46,False
2017-09-29,56,False
2017-09-30,68,False
2017-10-01,64,False
2017-10-02,46,False
2017-10-03,44,False
2017-10-04,46,False
2017-10-05,49,False
2017-10-06,54,False
