date,Ulta,isPartial
2014-11-08,39,False
2014-11-09,37,False
2014-11-10,27,False
2014-11-11,28,False
2014-11-12,25,False
2014-11-13,26,False
2014-11-14,30,False
2014-11-15,34,False
2014-11-16,36,False
2014-11-17,25,False
2014-11-18,26,False
2014-11-19,28,False
2014-11-20,30,False
2014-11-21,38,False
2014-11-22,40,False
2014-11-23,44,False
2014-11-24,33,False
2014-11-25,32,False
2014-11-26,40,False
2014-11-27,51,False
2014-11-28,100,False
2014-11-29,55,False
2014-11-30,44,False
2014-12-01,61,False
2014-12-02,44,False
2014-12-03,35,False
2014-12-04,32,False
2014-12-05,39,False
2014-12-06,46,False
2014-12-07,46,False
2014-12-08,37,False
2014-12-09,40,False
2014-12-10,40,False
2014-12-11,39,False
2014-12-12,44,False
2014-12-13,55,False
2014-12-14,54,False
2014-12-15,44,False
2014-12-16,43,False
2014-12-17,47,False
2014-12-18,46,False
2014-12-19,54,False
2014-12-20,61,False
2014-12-21,61,False
2014-12-22,58,False
2014-12-23,64,False
2014-12-24,69,False
2014-12-25,32,False
2014-12-26,51,False
2014-12-27,47,False
2014-12-28,47,False
2014-12-29,40,False
2014-12-30,35,False
2014-12-31,48,False
2015-01-01,40,False
2015-01-02,44,False
2015-01-03,42,False
2015-01-04,40,False
2015-01-05,28,False
2015-01-06,27,False
2015-01-07,27,False
2015-01-08,27,False
2015-01-09,28,False
2015-01-10,35,False
2015-01-11,38,False
2015-01-12,28,False
2015-01-13,22,False
2015-01-14,26,False
2015-01-15,24,False
2015-01-16,28,False
2015-01-17,36,False
2015-01-18,31,False
2015-01-19,29,False
2015-01-20,24,False
2015-01-21,26,False
2015-01-22,26,False
2015-01-23,29,False
2015-01-24,35,False
2015-01-25,37,False
2015-01-26,27,False
2015-01-27,27,False
2015-01-28,27,False
2015-01-29,29,False
2015-01-30,35,False
2015-01-31,42,False
2015-02-01,38,False
2015-02-02,25,False
2015-02-03,26,False
2015-02-04,24,False
2015-02-05,27,False
2015-02-06,30,False
2015-02-07,36,False
2015-02-08,34,False
2015-02-09,24,False
2015-02-10,25,False
2015-02-11,24,False
2015-02-12,25,False
2015-02-13,30,False
2015-02-14,33,False
2015-02-15,33,False
2015-02-16,28,False
2015-02-17,26,False
2015-02-18,28,False
2015-02-19,28,False
2015-02-20,32,False
2015-02-21,39,False
2015-02-22,35,False
2015-02-23,27,False
2015-02-24,25,False
2015-02-25,24,False
2015-02-26,26,False
2015-02-27,30,False
2015-02-28,38,False
2015-03-01,38,False
2015-03-02,29,False
2015-03-03,27,False
2015-03-04,28,False
2015-03-05,30,False
2015-03-06,31,False
2015-03-07,38,False
2015-03-08,37,False
2015-03-09,26,False
2015-03-10,27,False
2015-03-11,26,False
2015-03-12,28,False
2015-03-13,34,False
2015-03-14,36,False
2015-03-15,39,False
2015-03-16,27,False
2015-03-17,29,False
2015-03-18,29,False
2015-03-19,28,False
2015-03-20,32,False
2015-03-21,42,False
2015-03-22,42,False
2015-03-23,28,False
2015-03-24,30,False
2015-03-25,24,False
2015-03-26,28,False
2015-03-27,35,False
2015-03-28,40,False
2015-03-29,36,False
2015-03-30,29,False
2015-03-31,31,False
2015-04-01,29,False
2015-04-02,33,False
2015-04-03,42,False
2015-04-04,45,False
2015-04-05,33,False
2015-04-06,29,False
2015-04-07,29,False
2015-04-08,29,False
2015-04-09,28,False
2015-04-10,33,False
