date,Ulta,isPartial
2012-06-04,30,False
2012-06-05,27,False
2012-06-06,29,False
2012-06-07,30,False
2012-06-08,30,False
2012-06-09,33,False
2012-06-10,32,False
2012-06-11,30,False
2012-06-12,28,False
2012-06-13,31,False
2012-06-14,29,False
2012-06-15,33,False
2012-06-16,35,False
2012-06-17,30,False
2012-06-18,28,False
2012-06-19,30,False
2012-06-20,29,False
2012-06-21,28,False
2012-06-22,33,False
2012-06-23,43,False
2012-06-24,38,False
2012-06-25,33,False
2012-06-26,35,False
2012-06-27,37,False
2012-06-28,32,False
2012-06-29,37,False
2012-06-30,39,False
2012-07-01,44,False
2012-07-02,36,False
2012-07-03,31,False
2012-07-04,28,False
2012-07-05,30,False
2012-07-06,33,False
2012-07-07,39,False
2012-07-08,37,False
2012-07-09,34,False
2012-07-10,33,False
2012-07-11,37,False
2012-07-12,33,False
2012-07-13,35,False
2012-07-14,38,False
2012-07-15,40,False
2012-07-16,33,False
2012-07-17,29,False
2012-07-18,33,False
2012-07-19,33,False
2012-07-20,35,False
2012-07-21,41,False
2012-07-22,48,False
2012-07-23,31,False
2012-07-24,31,False
2012-07-25,32,False
2012-07-26,32,False
2012-07-27,38,False
2012-07-28,44,False
2012-07-29,43,False
2012-07-30,33,False
2012-07-31,35,False
2012-08-01,34,False
2012-08-02,40,False
2012-08-03,38,False
2012-08-04,46,False
2012-08-05,39,False
2012-08-06,31,False
2012-08-07,34,False
2012-08-08,33,False
2012-08-09,35,False
2012-08-10,33,False
2012-08-11,38,False
2012-08-12,40,False
2012-08-13,28,False
2012-08-14,31,False
2012-08-15,34,False
2012-08-16,31,False
2012-08-17,35,False
2012-08-18,42,False
2012-08-19,40,False
2012-08-20,30,False
2012-08-21,33,False
2012-08-22,33,False
2012-08-23,31,False
2012-08-24,34,False
2012-08-25,38,False
2012-08-26,42,False
2012-08-27,27,False
2012-08-28,27,False
2012-08-29,31,False
2012-08-30,32,False
2012-08-31,36,False
2012-09-01,48,False
2012-09-02,43,False
2012-09-03,36,False
2012-09-04,31,False
2012-09-05,29,False
2012-09-06,37,False
2012-09-07,33,False
2012-09-08,43,False
2012-09-09,49,False
2012-09-10,35,False
2012-09-11,26,False
2012-09-12,31,False
2012-09-13,31,False
2012-09-14,35,False
2012-09-15,42,False
2012-09-16,34,False
2012-09-17,31,False
2012-09-18,29,False
2012-09-19,31,False
2012-09-20,34,False
2012-09-21,32,False
2012-09-22,36,False
2012-09-23,36,False
2012-09-24,32,False
2012-09-25,33,False
2012-09-26,33,False
2012-09-27,35,False
2012-09-28,37,False
2012-09-29,42,False
2012-09-30,42,False
2012-10-01,33,False
2012-10-02,31,False
2012-10-03,30,False
2012-10-04,32,False
2012-10-05,38,False
2012-10-06,41,False
2012-10-07,36,False
2012-10-08,34,False
2012-10-09,26,False
2012-10-10,28,False
2012-10-11,34,False
2012-10-12,35,False
2012-10-13,45,False
2012-10-14,44,False
2012-10-15,31,False
2012-10-16,34,False
2012-10-17,29,False
2012-10-18,32,False
2012-10-19,34,False
2012-10-20,42,False
2012-10-21,40,False
2012-10-22,28,False
2012-10-23,28,False
2012-10-24,31,False
2012-10-25,32,False
2012-10-26,35,False
2012-10-27,41,False
2012-10-28,37,False
2012-10-29,25,False
2012-10-30,29,False
2012-10-31,27,False
2012-11-01,30,False
2012-11-02,39,False
2012-11-03,44,False
2012-11-04,46,False
2012-11-05,30,False
2012-11-06,29,False
2012-11-07,28,False
2012-11-08,32,False
2012-11-09,37,False
2012-11-10,51,False
2012-11-11,45,False
2012-11-12,41,False
2012-11-13,33,False
2012-11-14,31,False
2012-11-15,32,False
2012-11-16,38,False
2012-11-17,42,False
2012-11-18,47,False
2012-11-19,36,False
2012-11-20,40,False
2012-11-21,40,False
2012-11-22,46,False
2012-11-23,100,False
2012-11-24,63,False
2012-11-25,54,False
2012-11-26,64,False
2012-11-27,49,False
2012-11-28,39,False
2012-11-29,43,False
2012-11-30,46,False
2012-12-01,54,False
2012-12-02,54,False
2012-12-03,42,False
2012-12-04,40,False
2012-12-05,37,False
2012-12-06,43,False
2012-12-07,51,False
2012-12-08,55,False
2012-12-09,49,False
2012-12-10,43,False
2012-12-11,44,False
2012-12-12,43,False
2012-12-13,46,False
2012-12-14,50,False
2012-12-15,57,False
2012-12-16,62,False
2012-12-17,58,False
2012-12-18,51,False
2012-12-19,58,False
2012-12-20,58,False
2012-12-21,65,False
2012-12-22,71,False
2012-12-23,78,False
2012-12-24,71,False
2012-12-25,33,False
2012-12-26,54,False
2012-12-27,54,False
2012-12-28,48,False
2012-12-29,51,False
2012-12-30,57,False
2012-12-31,52,False
2013-01-01,38,False
2013-01-02,34,False
2013-01-03,33,False
2013-01-04,40,False
2013-01-05,43,False
2013-01-06,40,False
2013-01-07,31,False
2013-01-08,29,False
2013-01-09,28,False
2013-01-10,31,False
2013-01-11,33,False
2013-01-12,39,False
2013-01-13,40,False
2013-01-14,28,False
2013-01-15,27,False
2013-01-16,31,False
2013-01-17,31,False
2013-01-18,36,False
2013-01-19,40,False
2013-01-20,42,False
2013-01-21,33,False
2013-01-22,29,False
2013-01-23,28,False
2013-01-24,31,False
2013-01-25,37,False
2013-01-26,46,False
2013-01-27,47,False
2013-01-28,30,False
2013-01-29,30,False
2013-01-30,29,False
2013-01-31,31,False
2013-02-01,38,False
2013-02-02,53,False
2013-02-03,40,False
2013-02-04,33,False
2013-02-05,25,False
2013-02-06,32,False
2013-02-07,31,False
2013-02-08,34,False
2013-02-09,44,False
2013-02-10,41,False
2013-02-11,34,False
2013-02-12,35,False
2013-02-13,36,False
2013-02-14,35,False
2013-02-15,34,False
2013-02-16,53,False
2013-02-17,44,False
2013-02-18,34,False
2013-02-19,34,False
