date,Ulta,isPartial
2012-01-26,68,False
2012-01-27,67,False
2012-01-28,88,False
2012-01-29,82,False
2012-01-30,60,False
2012-01-31,52,False
2012-02-01,58,False
2012-02-02,54,False
2012-02-03,67,False
2012-02-04,73,False
2012-02-05,67,False
2012-02-06,61,False
2012-02-07,58,False
2012-02-08,57,False
2012-02-09,54,False
2012-02-10,62,False
2012-02-11,82,False
2012-02-12,71,False
2012-02-13,62,False
2012-02-14,58,False
2012-02-15,61,False
2012-02-16,64,False
2012-02-17,74,False
2012-02-18,72,False
2012-02-19,85,False
2012-02-20,71,False
2012-02-21,63,False
2012-02-22,60,False
2012-02-23,53,False
2012-02-24,67,False
2012-02-25,77,False
2012-02-26,68,False
2012-02-27,50,False
2012-02-28,49,False
2012-02-29,55,False
2012-03-01,58,False
2012-03-02,60,False
2012-03-03,68,False
2012-03-04,72,False
2012-03-05,53,False
2012-03-06,55,False
2012-03-07,50,False
2012-03-08,69,False
2012-03-09,72,False
2012-03-10,83,False
2012-03-11,86,False
2012-03-12,66,False
2012-03-13,66,False
2012-03-14,57,False
2012-03-15,55,False
2012-03-16,65,False
2012-03-17,75,False
2012-03-18,76,False
2012-03-19,53,False
2012-03-20,50,False
2012-03-21,54,False
2012-03-22,52,False
2012-03-23,56,False
2012-03-24,77,False
2012-03-25,75,False
2012-03-26,49,False
2012-03-27,54,False
2012-03-28,55,False
2012-03-29,55,False
2012-03-30,59,False
2012-03-31,78,False
2012-04-01,78,False
2012-04-02,60,False
2012-04-03,58,False
2012-04-04,55,False
2012-04-05,64,False
2012-04-06,73,False
2012-04-07,86,False
2012-04-08,70,False
2012-04-09,65,False
2012-04-10,60,False
2012-04-11,65,False
2012-04-12,63,False
2012-04-13,76,False
2012-04-14,78,False
2012-04-15,71,False
2012-04-16,67,False
2012-04-17,60,False
2012-04-18,63,False
2012-04-19,64,False
2012-04-20,58,False
2012-04-21,79,False
2012-04-22,76,False
2012-04-23,54,False
2012-04-24,57,False
2012-04-25,49,False
2012-04-26,54,False
2012-04-27,67,False
2012-04-28,71,False
2012-04-29,69,False
2012-04-30,60,False
2012-05-01,61,False
2012-05-02,54,False
2012-05-03,60,False
2012-05-04,64,False
2012-05-05,69,False
2012-05-06,76,False
2012-05-07,60,False
2012-05-08,59,False
2012-05-09,70,False
2012-05-10,75,False
2012-05-11,67,False
2012-05-12,81,False
2012-05-13,88,False
2012-05-14,59,False
2012-05-15,58,False
2012-05-16,58,False
2012-05-17,64,False
2012-05-18,61,False
2012-05-19,74,False
2012-05-20,72,False
2012-05-21,52,False
2012-05-22,70,False
2012-05-23,58,False
2012-05-24,68,False
2012-05-25,67,False
2012-05-26,74,False
2012-05-27,78,False
2012-05-28,69,False
2012-05-29,62,False
2012-05-30,65,False
2012-05-31,69,False
2012-06-01,74,False
2012-06-02,81,False
2012-06-03,81,False
2012-06-04,58,False
2012-06-05,64,False
2012-06-06,66,False
2012-06-07,62,False
2012-06-08,65,False
2012-06-09,70,False
2012-06-10,73,False
2012-06-11,58,False
2012-06-12,63,False
2012-06-13,60,False
2012-06-14,66,False
2012-06-15,58,False
2012-06-16,72,False
2012-06-17,69,False
2012-06-18,65,False
2012-06-19,62,False
2012-06-20,67,False
2012-06-21,63,False
2012-06-22,71,False
2012-06-23,81,False
2012-06-24,69,False
2012-06-25,66,False
2012-06-26,65,False
2012-06-27,75,False
2012-06-28,68,False
2012-06-29,81,False
2012-06-30,94,False
2012-07-01,94,False
2012-07-02,77,False
2012-07-03,69,False
2012-07-04,67,False
2012-07-05,62,False
2012-07-06,76,False
2012-07-07,92,False
2012-07-08,78,False
2012-07-09,66,False
2012-07-10,60,False
2012-07-11,69,False
2012-07-12,63,False
2012-07-13,74,False
2012-07-14,79,False
2012-07-15,71,False
2012-07-16,68,False
2012-07-17,72,False
2012-07-18,65,False
2012-07-19,68,False
2012-07-20,69,False
2012-07-21,80,False
2012-07-22,84,False
2012-07-23,65,False
2012-07-24,63,False
2012-07-25,74,False
2012-07-26,64,False
2012-07-27,72,False
2012-07-28,86,False
2012-07-29,88,False
2012-07-30,73,False
2012-07-31,72,False
2012-08-01,76,False
2012-08-02,74,False
2012-08-03,82,False
2012-08-04,89,False
2012-08-05,100,False
2012-08-06,73,False
2012-08-07,70,False
2012-08-08,60,False
2012-08-09,68,False
2012-08-10,77,False
2012-08-11,80,False
2012-08-12,80,False
2012-08-13,58,False
2012-08-14,58,False
2012-08-15,79,False
2012-08-16,61,False
2012-08-17,75,False
2012-08-18,82,False
2012-08-19,83,False
2012-08-20,65,False
2012-08-21,74,False
2012-08-22,61,False
2012-08-23,66,False
2012-08-24,65,False
2012-08-25,78,False
2012-08-26,91,False
2012-08-27,58,False
2012-08-28,64,False
2012-08-29,70,False
2012-08-30,71,False
2012-08-31,78,False
2012-09-01,98,False
2012-09-02,86,False
2012-09-03,70,False
2012-09-04,64,False
2012-09-05,54,False
2012-09-06,55,False
2012-09-07,69,False
2012-09-08,97,False
2012-09-09,82,False
2012-09-10,72,False
2012-09-11,64,False
2012-09-12,65,False
2012-09-13,60,False
2012-09-14,67,False
2012-09-15,93,False
2012-09-16,96,False
2012-09-17,61,False
2012-09-18,62,False
2012-09-19,60,False
2012-09-20,65,False
2012-09-21,67,False
2012-09-22,77,False
2012-09-23,77,False
2012-09-24,60,False
2012-09-25,52,False
2012-09-26,68,False
2012-09-27,69,False
2012-09-28,77,False
2012-09-29,96,False
2012-09-30,89,False
2012-10-01,63,False
2012-10-02,60,False
2012-10-03,59,False
2012-10-04,61,False
