date,Ulta,isPartial
2014-12-01,97,False
2014-12-02,68,False
2014-12-03,58,False
2014-12-04,50,False
2014-12-05,63,False
2014-12-06,69,False
2014-12-07,74,False
2014-12-08,61,False
2014-12-09,62,False
2014-12-10,66,False
2014-12-11,66,False
2014-12-12,72,False
2014-12-13,81,False
2014-12-14,86,False
2014-12-15,75,False
2014-12-16,67,False
2014-12-17,76,False
2014-12-18,77,False
2014-12-19,83,False
2014-12-20,96,False
2014-12-21,97,False
2014-12-22,88,False
2014-12-23,96,False
2014-12-24,100,False
2014-12-25,50,False
2014-12-26,82,False
2014-12-27,74,False
2014-12-28,70,False
2014-12-29,65,False
2014-12-30,62,False
2014-12-31,74,False
2015-01-01,63,False
2015-01-02,62,False
2015-01-03,65,False
2015-01-04,66,False
2015-01-05,45,False
2015-01-06,44,False
2015-01-07,42,False
2015-01-08,46,False
2015-01-09,43,False
2015-01-10,59,False
2015-01-11,58,False
2015-01-12,42,False
2015-01-13,35,False
2015-01-14,43,False
2015-01-15,38,False
2015-01-16,43,False
2015-01-17,59,False
2015-01-18,48,False
2015-01-19,48,False
2015-01-20,34,False
2015-01-21,38,False
2015-01-22,41,False
2015-01-23,48,False
2015-01-24,56,False
2015-01-25,57,False
2015-01-26,42,False
2015-01-27,40,False
2015-01-28,45,False
2015-01-29,42,False
2015-01-30,56,False
2015-01-31,66,False
2015-02-01,58,False
2015-02-02,43,False
2015-02-03,40,False
2015-02-04,38,False
2015-02-05,39,False
2015-02-06,46,False
2015-02-07,59,False
2015-02-08,54,False
2015-02-09,37,False
2015-02-10,40,False
2015-02-11,42,False
2015-02-12,38,False
2015-02-13,50,False
2015-02-14,53,False
2015-02-15,55,False
2015-02-16,48,False
2015-02-17,41,False
2015-02-18,43,False
2015-02-19,45,False
2015-02-20,52,False
2015-02-21,61,False
2015-02-22,54,False
2015-02-23,38,False
2015-02-24,41,False
2015-02-25,37,False
2015-02-26,40,False
2015-02-27,47,False
2015-02-28,62,False
2015-03-01,60,False
2015-03-02,47,False
2015-03-03,41,False
2015-03-04,40,False
2015-03-05,45,False
2015-03-06,47,False
2015-03-07,61,False
2015-03-08,60,False
2015-03-09,41,False
2015-03-10,42,False
2015-03-11,40,False
2015-03-12,44,False
2015-03-13,52,False
2015-03-14,58,False
2015-03-15,62,False
2015-03-16,47,False
2015-03-17,46,False
2015-03-18,44,False
2015-03-19,46,False
2015-03-20,49,False
2015-03-21,65,False
2015-03-22,62,False
2015-03-23,47,False
2015-03-24,46,False
2015-03-25,35,False
2015-03-26,46,False
2015-03-27,53,False
2015-03-28,59,False
2015-03-29,60,False
2015-03-30,45,False
2015-03-31,46,False
2015-04-01,46,False
2015-04-02,52,False
2015-04-03,65,False
2015-04-04,70,False
2015-04-05,55,False
2015-04-06,47,False
2015-04-07,47,False
2015-04-08,45,False
2015-04-09,47,False
2015-04-10,51,False
2015-04-11,68,False
2015-04-12,63,False
2015-04-13,44,False
2015-04-14,43,False
2015-04-15,45,False
2015-04-16,45,False
2015-04-17,51,False
2015-04-18,63,False
2015-04-19,58,False
2015-04-20,46,False
2015-04-21,43,False
2015-04-22,45,False
2015-04-23,45,False
2015-04-24,50,False
2015-04-25,58,False
2015-04-26,62,False
2015-04-27,44,False
2015-04-28,44,False
2015-04-29,40,False
2015-04-30,45,False
2015-05-01,52,False
2015-05-02,49,False
2015-05-03,48,False
2015-05-04,38,False
2015-05-05,39,False
2015-05-06,40,False
2015-05-07,50,False
2015-05-08,52,False
2015-05-09,64,False
2015-05-10,56,False
2015-05-11,44,False
2015-05-12,40,False
2015-05-13,43,False
2015-05-14,45,False
2015-05-15,52,False
2015-05-16,53,False
2015-05-17,51,False
2015-05-18,38,False
2015-05-19,38,False
2015-05-20,40,False
2015-05-21,45,False
2015-05-22,46,False
2015-05-23,53,False
2015-05-24,53,False
2015-05-25,47,False
2015-05-26,40,False
2015-05-27,42,False
2015-05-28,46,False
2015-05-29,52,False
2015-05-30,55,False
2015-05-31,56,False
2015-06-01,39,False
2015-06-02,48,False
2015-06-03,43,False
2015-06-04,45,False
2015-06-05,48,False
2015-06-06,54,False
2015-06-07,53,False
2015-06-08,41,False
2015-06-09,42,False
2015-06-10,44,False
2015-06-11,44,False
2015-06-12,48,False
2015-06-13,48,False
2015-06-14,50,False
2015-06-15,44,False
2015-06-16,43,False
2015-06-17,43,False
2015-06-18,45,False
2015-06-19,47,False
2015-06-20,50,False
2015-06-21,47,False
2015-06-22,44,False
2015-06-23,45,False
2015-06-24,42,False
2015-06-25,50,False
2015-06-26,45,False
2015-06-27,50,False
2015-06-28,61,False
2015-06-29,47,False
2015-06-30,44,False
2015-07-01,51,False
2015-07-02,54,False
2015-07-03,59,False
2015-07-04,62,False
2015-07-05,60,False
2015-07-06,44,False
2015-07-07,46,False
2015-07-08,49,False
2015-07-09,52,False
2015-07-10,52,False
2015-07-11,61,False
2015-07-12,57,False
2015-07-13,45,False
2015-07-14,48,False
2015-07-15,52,False
2015-07-16,49,False
2015-07-17,51,False
2015-07-18,56,False
2015-07-19,54,False
2015-07-20,44,False
2015-07-21,49,False
2015-07-22,49,False
2015-07-23,50,False
2015-07-24,55,False
2015-07-25,61,False
2015-07-26,57,False
2015-07-27,47,False
2015-07-28,48,False
2015-07-29,43,False
2015-07-30,50,False
2015-07-31,60,False
2015-08-01,61,False
2015-08-02,62,False
2015-08-03,52,False
2015-08-04,50,False
2015-08-05,49,False
2015-08-06,52,False
2015-08-07,51,False
2015-08-08,60,False
2015-08-09,57,False
2015-08-10,50,False
2015-08-11,47,False
2015-08-12,49,False
2015-08-13,51,False
2015-08-14,52,False
2015-08-15,59,False
2015-08-16,57,False
2015-08-17,46,False
2015-08-18,47,False
