date,Ulta,isPartial
2014-03-16,35,False
2014-03-17,26,False
2014-03-18,27,False
2014-03-19,23,False
2014-03-20,26,False
2014-03-21,26,False
2014-03-22,31,False
2014-03-23,32,False
2014-03-24,24,False
2014-03-25,24,False
2014-03-26,24,False
2014-03-27,26,False
2014-03-28,28,False
2014-03-29,34,False
2014-03-30,32,False
2014-03-31,26,False
2014-04-01,25,False
2014-04-02,25,False
2014-04-03,26,False
2014-04-04,30,False
2014-04-05,38,False
2014-04-06,32,False
2014-04-07,25,False
2014-04-08,22,False
2014-04-09,24,False
2014-04-10,24,False
2014-04-11,27,False
2014-04-12,33,False
2014-04-13,29,False
2014-04-14,24,False
2014-04-15,23,False
2014-04-16,24,False
2014-04-17,27,False
2014-04-18,31,False
2014-04-19,35,False
2014-04-20,29,False
2014-04-21,24,False
2014-04-22,23,False
2014-04-23,23,False
2014-04-24,24,False
2014-04-25,26,False
2014-04-26,28,False
2014-04-27,29,False
2014-04-28,20,False
2014-04-29,22,False
2014-04-30,23,False
2014-05-01,25,False
2014-05-02,25,False
2014-05-03,30,False
2014-05-04,30,False
2014-05-05,22,False
2014-05-06,23,False
2014-05-07,24,False
2014-05-08,25,False
2014-05-09,29,False
2014-05-10,37,False
2014-05-11,34,False
2014-05-12,24,False
2014-05-13,22,False
2014-05-14,23,False
2014-05-15,26,False
2014-05-16,25,False
2014-05-17,32,False
2014-05-18,28,False
2014-05-19,24,False
2014-05-20,23,False
2014-05-21,21,False
2014-05-22,22,False
2014-05-23,23,False
2014-05-24,26,False
2014-05-25,26,False
2014-05-26,22,False
2014-05-27,19,False
2014-05-28,21,False
2014-05-29,22,False
2014-05-30,23,False
2014-05-31,27,False
2014-06-01,28,False
2014-06-02,22,False
2014-06-03,22,False
2014-06-04,24,False
2014-06-05,24,False
2014-06-06,25,False
2014-06-07,29,False
2014-06-08,30,False
2014-06-09,24,False
2014-06-10,23,False
2014-06-11,24,False
2014-06-12,24,False
2014-06-13,26,False
2014-06-14,27,False
2014-06-15,26,False
2014-06-16,22,False
2014-06-17,22,False
2014-06-18,22,False
2014-06-19,22,False
2014-06-20,25,False
2014-06-21,27,False
2014-06-22,27,False
2014-06-23,22,False
2014-06-24,23,False
2014-06-25,22,False
2014-06-26,24,False
2014-06-27,26,False
2014-06-28,30,False
2014-06-29,30,False
2014-06-30,26,False
2014-07-01,26,False
2014-07-02,29,False
2014-07-03,28,False
2014-07-04,28,False
2014-07-05,28,False
2014-07-06,36,False
2014-07-07,26,False
2014-07-08,25,False
2014-07-09,26,False
2014-07-10,23,False
2014-07-11,29,False
2014-07-12,29,False
2014-07-13,30,False
2014-07-14,23,False
2014-07-15,24,False
2014-07-16,25,False
2014-07-17,24,False
2014-07-18,30,False
2014-07-19,32,False
2014-07-20,30,False
2014-07-21,26,False
2014-07-22,26,False
2014-07-23,27,False
2014-07-24,27,False
2014-07-25,30,False
2014-07-26,33,False
2014-07-27,34,False
2014-07-28,25,False
2014-07-29,27,False
2014-07-30,25,False
2014-07-31,27,False
2014-08-01,30,False
2014-08-02,33,False
2014-08-03,33,False
2014-08-04,26,False
2014-08-05,26,False
2014-08-06,28,False
2014-08-07,26,False
2014-08-08,30,False
2014-08-09,33,False
2014-08-10,34,False
2014-08-11,25,False
2014-08-12,25,False
2014-08-13,26,False
2014-08-14,26,False
2014-08-15,29,False
2014-08-16,31,False
2014-08-17,33,False
2014-08-18,25,False
2014-08-19,22,False
2014-08-20,23,False
2014-08-21,25,False
2014-08-22,25,False
2014-08-23,29,False
2014-08-24,33,False
2014-08-25,23,False
2014-08-26,21,False
2014-08-27,21,False
2014-08-28,23,False
2014-08-29,27,False
2014-08-30,31,False
2014-08-31,32,False
2014-09-01,30,False
2014-09-02,21,False
2014-09-03,23,False
2014-09-04,25,False
2014-09-05,29,False
2014-09-06,37,False
2014-09-07,38,False
2014-09-08,24,False
2014-09-09,23,False
2014-09-10,23,False
2014-09-11,27,False
2014-09-12,28,False
2014-09-13,31,False
2014-09-14,32,False
2014-09-15,26,False
2014-09-16,24,False
2014-09-17,26,False
2014-09-18,26,False
2014-09-19,28,False
2014-09-20,34,False
2014-09-21,31,False
2014-09-22,23,False
2014-09-23,22,False
2014-09-24,22,False
2014-09-25,24,False
2014-09-26,27,False
2014-09-27,32,False
2014-09-28,33,False
2014-09-29,25,False
2014-09-30,23,False
2014-10-01,26,False
2014-10-02,26,False
2014-10-03,30,False
2014-10-04,33,False
2014-10-05,34,False
2014-10-06,23,False
2014-10-07,23,False
2014-10-08,23,False
2014-10-09,23,False
2014-10-10,26,False
2014-10-11,30,False
2014-10-12,30,False
2014-10-13,24,False
2014-10-14,22,False
2014-10-15,22,False
2014-10-16,23,False
2014-10-17,26,False
2014-10-18,32,False
2014-10-19,30,False
2014-10-20,23,False
2014-10-21,22,False
2014-10-22,23,False
2014-10-23,25,False
2014-10-24,27,False
2014-10-25,32,False
2014-10-26,31,False
2014-10-27,22,False
2014-10-28,24,False
2014-10-29,25,False
2014-10-30,25,False
2014-10-31,26,False
2014-11-01,28,False
2014-11-02,33,False
2014-11-03,26,False
2014-11-04,25,False
2014-11-05,24,False
2014-11-06,26,False
2014-11-07,31,False
2014-11-08,39,False
2014-11-09,35,False
2014-11-10,25,False
2014-11-11,27,False
2014-11-12,24,False
2014-11-13,26,False
2014-11-14,29,False
2014-11-15,35,False
2014-11-16,36,False
2014-11-17,26,False
2014-11-18,26,False
2014-11-19,28,False
2014-11-20,28,False
2014-11-21,38,False
2014-11-22,40,False
2014-11-23,41,False
2014-11-24,33,False
2014-11-25,34,False
2014-11-26,38,False
2014-11-27,50,False
2014-11-28,100,False
2014-11-29,55,False
2014-11-30,46,False
2014-12-01,58,False
