date,Cognizant,isPartial
2016-05-20,65,False
2016-05-21,42,False
2016-05-22,22,False
2016-05-23,64,False
2016-05-24,68,False
2016-05-25,50,False
2016-05-26,69,False
2016-05-27,63,False
2016-05-28,48,False
2016-05-29,37,False
2016-05-30,52,False
2016-05-31,65,False
2016-06-01,63,False
2016-06-02,67,False
2016-06-03,54,False
2016-06-04,42,False
2016-06-05,35,False
2016-06-06,61,False
2016-06-07,66,False
2016-06-08,61,False
2016-06-09,67,False
2016-06-10,69,False
2016-06-11,41,False
2016-06-12,38,False
2016-06-13,68,False
2016-06-14,68,False
2016-06-15,68,False
2016-06-16,57,False
2016-06-17,54,False
2016-06-18,40,False
2016-06-19,45,False
2016-06-20,70,False
2016-06-21,68,False
2016-06-22,77,False
2016-06-23,71,False
2016-06-24,69,False
2016-06-25,40,False
2016-06-26,40,False
2016-06-27,77,False
2016-06-28,61,False
2016-06-29,78,False
2016-06-30,70,False
2016-07-01,62,False
2016-07-02,39,False
2016-07-03,36,False
2016-07-04,54,False
2016-07-05,66,False
2016-07-06,61,False
2016-07-07,57,False
2016-07-08,73,False
2016-07-09,39,False
2016-07-10,34,False
2016-07-11,75,False
2016-07-12,80,False
2016-07-13,61,False
2016-07-14,71,False
2016-07-15,76,False
2016-07-16,47,False
2016-07-17,34,False
2016-07-18,56,False
2016-07-19,70,False
2016-07-20,71,False
2016-07-21,65,False
2016-07-22,67,False
2016-07-23,34,False
2016-07-24,36,False
2016-07-25,74,False
2016-07-26,79,False
2016-07-27,67,False
2016-07-28,87,False
2016-07-29,69,False
2016-07-30,51,False
2016-07-31,32,False
2016-08-01,59,False
2016-08-02,70,False
2016-08-03,78,False
2016-08-04,70,False
2016-08-05,97,False
2016-08-06,44,False
2016-08-07,40,False
2016-08-08,60,False
2016-08-09,70,False
2016-08-10,56,False
2016-08-11,68,False
2016-08-12,57,False
2016-08-13,39,False
2016-08-14,30,False
2016-08-15,44,False
2016-08-16,60,False
2016-08-17,69,False
2016-08-18,59,False
2016-08-19,52,False
2016-08-20,35,False
2016-08-21,38,False
2016-08-22,60,False
2016-08-23,69,False
2016-08-24,66,False
2016-08-25,63,False
2016-08-26,65,False
2016-08-27,53,False
2016-08-28,43,False
2016-08-29,64,False
2016-08-30,69,False
2016-08-31,68,False
2016-09-01,73,False
2016-09-02,68,False
2016-09-03,45,False
2016-09-04,38,False
2016-09-05,48,False
2016-09-06,69,False
2016-09-07,75,False
2016-09-08,74,False
2016-09-09,78,False
2016-09-10,50,False
2016-09-11,38,False
