date,Cognizant,isPartial
2014-12-01,65,False
2014-12-02,62,False
2014-12-03,77,False
2014-12-04,62,False
2014-12-05,69,False
2014-12-06,38,False
2014-12-07,35,False
2014-12-08,67,False
2014-12-09,71,False
2014-12-10,76,False
2014-12-11,72,False
2014-12-12,69,False
2014-12-13,32,False
2014-12-14,46,False
2014-12-15,70,False
2014-12-16,79,False
2014-12-17,77,False
2014-12-18,67,False
2014-12-19,77,False
2014-12-20,43,False
2014-12-21,37,False
2014-12-22,58,False
2014-12-23,50,False
2014-12-24,59,False
2014-12-25,46,False
2014-12-26,56,False
2014-12-27,32,False
2014-12-28,35,False
2014-12-29,67,False
2014-12-30,44,False
2014-12-31,44,False
2015-01-01,33,False
2015-01-02,61,False
2015-01-03,37,False
2015-01-04,41,False
2015-01-05,73,False
2015-01-06,67,False
2015-01-07,71,False
2015-01-08,64,False
2015-01-09,68,False
2015-01-10,44,False
2015-01-11,34,False
2015-01-12,69,False
2015-01-13,60,False
2015-01-14,73,False
2015-01-15,52,False
2015-01-16,49,False
2015-01-17,43,False
2015-01-18,34,False
2015-01-19,61,False
2015-01-20,65,False
2015-01-21,63,False
2015-01-22,81,False
2015-01-23,75,False
2015-01-24,29,False
2015-01-25,31,False
2015-01-26,46,False
2015-01-27,61,False
2015-01-28,71,False
2015-01-29,82,False
2015-01-30,77,False
2015-01-31,54,False
2015-02-01,50,False
2015-02-02,78,False
2015-02-03,85,False
2015-02-04,92,False
2015-02-05,83,False
2015-02-06,80,False
2015-02-07,45,False
2015-02-08,33,False
2015-02-09,67,False
2015-02-10,85,False
2015-02-11,97,False
2015-02-12,86,False
2015-02-13,77,False
2015-02-14,51,False
2015-02-15,48,False
2015-02-16,77,False
2015-02-17,75,False
2015-02-18,83,False
2015-02-19,75,False
2015-02-20,66,False
2015-02-21,51,False
2015-02-22,36,False
2015-02-23,69,False
2015-02-24,65,False
2015-02-25,74,False
2015-02-26,76,False
2015-02-27,69,False
2015-02-28,44,False
2015-03-01,32,False
2015-03-02,68,False
2015-03-03,77,False
2015-03-04,61,False
2015-03-05,67,False
2015-03-06,61,False
2015-03-07,43,False
2015-03-08,46,False
2015-03-09,62,False
2015-03-10,71,False
2015-03-11,73,False
2015-03-12,90,False
2015-03-13,70,False
2015-03-14,39,False
2015-03-15,39,False
2015-03-16,69,False
2015-03-17,87,False
2015-03-18,60,False
2015-03-19,62,False
2015-03-20,57,False
2015-03-21,38,False
2015-03-22,41,False
2015-03-23,75,False
2015-03-24,63,False
