date,Cognizant,isPartial
2013-02-19,69,False
2013-02-20,73,False
2013-02-21,79,False
2013-02-22,63,False
2013-02-23,37,False
2013-02-24,43,False
2013-02-25,61,False
2013-02-26,77,False
2013-02-27,82,False
2013-02-28,89,False
2013-03-01,62,False
2013-03-02,36,False
2013-03-03,33,False
2013-03-04,65,False
2013-03-05,69,False
2013-03-06,70,False
2013-03-07,77,False
2013-03-08,70,False
2013-03-09,44,False
2013-03-10,51,False
2013-03-11,72,False
2013-03-12,67,False
2013-03-13,56,False
2013-03-14,76,False
2013-03-15,73,False
2013-03-16,58,False
2013-03-17,34,False
2013-03-18,67,False
2013-03-19,85,False
2013-03-20,78,False
2013-03-21,66,False
2013-03-22,56,False
2013-03-23,43,False
2013-03-24,32,False
2013-03-25,59,False
2013-03-26,50,False
2013-03-27,65,False
2013-03-28,71,False
2013-03-29,51,False
2013-03-30,49,False
2013-03-31,41,False
2013-04-01,66,False
2013-04-02,63,False
2013-04-03,67,False
2013-04-04,58,False
2013-04-05,59,False
2013-04-06,38,False
2013-04-07,32,False
2013-04-08,69,False
2013-04-09,53,False
2013-04-10,65,False
2013-04-11,60,False
2013-04-12,85,False
2013-04-13,43,False
2013-04-14,43,False
2013-04-15,50,False
2013-04-16,59,False
2013-04-17,77,False
2013-04-18,81,False
2013-04-19,70,False
2013-04-20,44,False
2013-04-21,40,False
2013-04-22,64,False
2013-04-23,67,False
2013-04-24,70,False
2013-04-25,65,False
2013-04-26,47,False
2013-04-27,35,False
2013-04-28,32,False
2013-04-29,81,False
2013-04-30,59,False
2013-05-01,48,False
2013-05-02,59,False
2013-05-03,49,False
2013-05-04,46,False
2013-05-05,35,False
2013-05-06,76,False
2013-05-07,81,False
2013-05-08,100,False
2013-05-09,91,False
2013-05-10,74,False
2013-05-11,39,False
2013-05-12,38,False
2013-05-13,67,False
2013-05-14,64,False
2013-05-15,52,False
2013-05-16,66,False
2013-05-17,60,False
2013-05-18,51,False
2013-05-19,42,False
2013-05-20,50,False
2013-05-21,60,False
2013-05-22,52,False
2013-05-23,58,False
2013-05-24,57,False
2013-05-25,24,False
2013-05-26,27,False
2013-05-27,49,False
2013-05-28,68,False
2013-05-29,74,False
2013-05-30,61,False
2013-05-31,65,False
2013-06-01,38,False
2013-06-02,27,False
2013-06-03,57,False
2013-06-04,69,False
2013-06-05,58,False
2013-06-06,56,False
2013-06-07,76,False
2013-06-08,42,False
2013-06-09,60,False
2013-06-10,62,False
2013-06-11,52,False
2013-06-12,82,False
2013-06-13,66,False
2013-06-14,81,False
2013-06-15,40,False
2013-06-16,43,False
2013-06-17,80,False
2013-06-18,61,False
2013-06-19,61,False
2013-06-20,51,False
2013-06-21,64,False
2013-06-22,64,False
2013-06-23,37,False
2013-06-24,70,False
2013-06-25,74,False
2013-06-26,50,False
2013-06-27,58,False
2013-06-28,78,False
2013-06-29,46,False
2013-06-30,36,False
2013-07-01,75,False
2013-07-02,69,False
2013-07-03,65,False
2013-07-04,57,False
2013-07-05,65,False
2013-07-06,56,False
2013-07-07,54,False
2013-07-08,76,False
2013-07-09,74,False
2013-07-10,64,False
2013-07-11,66,False
2013-07-12,44,False
2013-07-13,32,False
2013-07-14,36,False
2013-07-15,54,False
2013-07-16,75,False
2013-07-17,76,False
2013-07-18,75,False
2013-07-19,66,False
2013-07-20,40,False
2013-07-21,31,False
2013-07-22,67,False
2013-07-23,61,False
2013-07-24,66,False
2013-07-25,53,False
2013-07-26,61,False
2013-07-27,32,False
2013-07-28,31,False
2013-07-29,74,False
2013-07-30,70,False
2013-07-31,75,False
2013-08-01,60,False
2013-08-02,70,False
2013-08-03,45,False
2013-08-04,28,False
2013-08-05,71,False
2013-08-06,86,False
2013-08-07,85,False
2013-08-08,83,False
2013-08-09,50,False
2013-08-10,47,False
2013-08-11,47,False
2013-08-12,80,False
2013-08-13,76,False
2013-08-14,62,False
2013-08-15,52,False
2013-08-16,59,False
2013-08-17,36,False
2013-08-18,38,False
2013-08-19,64,False
2013-08-20,69,False
2013-08-21,59,False
2013-08-22,57,False
2013-08-23,60,False
2013-08-24,44,False
2013-08-25,41,False
2013-08-26,56,False
2013-08-27,52,False
2013-08-28,61,False
2013-08-29,64,False
2013-08-30,64,False
2013-08-31,47,False
2013-09-01,34,False
2013-09-02,53,False
2013-09-03,78,False
2013-09-04,85,False
2013-09-05,64,False
2013-09-06,67,False
2013-09-07,41,False
2013-09-08,42,False
2013-09-09,66,False
2013-09-10,65,False
2013-09-11,86,False
2013-09-12,85,False
2013-09-13,72,False
2013-09-14,58,False
2013-09-15,57,False
2013-09-16,85,False
2013-09-17,72,False
2013-09-18,89,False
2013-09-19,76,False
2013-09-20,65,False
2013-09-21,56,False
2013-09-22,36,False
2013-09-23,81,False
2013-09-24,89,False
2013-09-25,76,False
2013-09-26,76,False
2013-09-27,65,False
2013-09-28,51,False
2013-09-29,51,False
2013-09-30,73,False
2013-10-01,80,False
2013-10-02,64,False
2013-10-03,79,False
2013-10-04,74,False
2013-10-05,36,False
2013-10-06,32,False
2013-10-07,68,False
2013-10-08,69,False
2013-10-09,76,False
2013-10-10,72,False
2013-10-11,48,False
2013-10-12,39,False
2013-10-13,25,False
2013-10-14,53,False
2013-10-15,68,False
2013-10-16,60,False
2013-10-17,72,False
2013-10-18,51,False
2013-10-19,45,False
2013-10-20,34,False
2013-10-21,67,False
2013-10-22,64,False
2013-10-23,75,False
2013-10-24,66,False
2013-10-25,68,False
2013-10-26,60,False
2013-10-27,38,False
2013-10-28,68,False
2013-10-29,77,False
2013-10-30,64,False
2013-10-31,67,False
2013-11-01,56,False
2013-11-02,32,False
2013-11-03,26,False
2013-11-04,68,False
2013-11-05,97,False
2013-11-06,94,False
