date,Cognizant,isPartial
2016-09-11,27,False
2016-09-12,47,False
2016-09-13,47,False
2016-09-14,47,False
2016-09-15,49,False
2016-09-16,48,False
2016-09-17,33,False
2016-09-18,30,False
2016-09-19,45,False
2016-09-20,43,False
2016-09-21,48,False
2016-09-22,47,False
2016-09-23,43,False
2016-09-24,25,False
2016-09-25,27,False
2016-09-26,44,False
2016-09-27,48,False
2016-09-28,49,False
2016-09-29,45,False
2016-09-30,96,False
2016-10-01,61,False
2016-10-02,42,False
2016-10-03,73,False
2016-10-04,58,False
2016-10-05,49,False
2016-10-06,47,False
2016-10-07,44,False
2016-10-08,24,False
2016-10-09,19,False
2016-10-10,30,False
2016-10-11,38,False
2016-10-12,47,False
2016-10-13,46,False
2016-10-14,41,False
2016-10-15,24,False
2016-10-16,22,False
2016-10-17,46,False
2016-10-18,48,False
2016-10-19,45,False
2016-10-20,44,False
2016-10-21,41,False
2016-10-22,24,False
2016-10-23,21,False
2016-10-24,40,False
2016-10-25,43,False
2016-10-26,46,False
2016-10-27,45,False
2016-10-28,39,False
2016-10-29,16,False
2016-10-30,18,False
2016-10-31,35,False
2016-11-01,40,False
2016-11-02,44,False
2016-11-03,39,False
2016-11-04,42,False
2016-11-05,26,False
2016-11-06,24,False
2016-11-07,52,False
2016-11-08,53,False
2016-11-09,38,False
2016-11-10,40,False
2016-11-11,39,False
2016-11-12,24,False
2016-11-13,21,False
2016-11-14,39,False
2016-11-15,47,False
2016-11-16,40,False
2016-11-17,40,False
2016-11-18,35,False
2016-11-19,20,False
2016-11-20,22,False
2016-11-21,33,False
2016-11-22,40,False
2016-11-23,34,False
2016-11-24,31,False
2016-11-25,33,False
2016-11-26,25,False
2016-11-27,18,False
2016-11-28,41,False
2016-11-29,50,False
2016-11-30,41,False
2016-12-01,42,False
2016-12-02,40,False
2016-12-03,26,False
2016-12-04,20,False
2016-12-05,37,False
2016-12-06,40,False
2016-12-07,43,False
2016-12-08,40,False
2016-12-09,35,False
2016-12-10,27,False
2016-12-11,22,False
2016-12-12,36,False
2016-12-13,37,False
2016-12-14,41,False
2016-12-15,39,False
2016-12-16,40,False
2016-12-17,20,False
2016-12-18,20,False
2016-12-19,35,False
2016-12-20,41,False
2016-12-21,38,False
2016-12-22,32,False
2016-12-23,29,False
2016-12-24,17,False
2016-12-25,20,False
2016-12-26,25,False
2016-12-27,31,False
2016-12-28,29,False
2016-12-29,33,False
2016-12-30,26,False
2016-12-31,18,False
2017-01-01,13,False
2017-01-02,31,False
2017-01-03,39,False
2017-01-04,39,False
2017-01-05,41,False
2017-01-06,43,False
2017-01-07,19,False
2017-01-08,22,False
2017-01-09,37,False
2017-01-10,44,False
2017-01-11,39,False
2017-01-12,40,False
2017-01-13,37,False
2017-01-14,22,False
2017-01-15,18,False
2017-01-16,37,False
2017-01-17,42,False
2017-01-18,45,False
2017-01-19,42,False
2017-01-20,33,False
2017-01-21,26,False
2017-01-22,20,False
2017-01-23,36,False
2017-01-24,38,False
2017-01-25,37,False
2017-01-26,33,False
2017-01-27,34,False
2017-01-28,24,False
2017-01-29,20,False
2017-01-30,44,False
2017-01-31,56,False
2017-02-01,47,False
2017-02-02,43,False
2017-02-03,44,False
2017-02-04,29,False
2017-02-05,20,False
2017-02-06,42,False
2017-02-07,46,False
2017-02-08,55,False
2017-02-09,59,False
2017-02-10,45,False
2017-02-11,24,False
2017-02-12,23,False
2017-02-13,41,False
2017-02-14,40,False
2017-02-15,41,False
2017-02-16,40,False
2017-02-17,41,False
2017-02-18,26,False
2017-02-19,23,False
2017-02-20,33,False
2017-02-21,44,False
2017-02-22,43,False
2017-02-23,42,False
2017-02-24,39,False
2017-02-25,26,False
2017-02-26,21,False
2017-02-27,41,False
2017-02-28,46,False
2017-03-01,41,False
2017-03-02,43,False
2017-03-03,46,False
2017-03-04,27,False
2017-03-05,23,False
2017-03-06,42,False
2017-03-07,44,False
2017-03-08,42,False
2017-03-09,40,False
2017-03-10,52,False
2017-03-11,24,False
2017-03-12,26,False
2017-03-13,43,False
2017-03-14,54,False
2017-03-15,51,False
2017-03-16,47,False
2017-03-17,48,False
2017-03-18,27,False
2017-03-19,40,False
2017-03-20,100,False
2017-03-21,75,False
2017-03-22,50,False
2017-03-23,49,False
2017-03-24,42,False
2017-03-25,26,False
2017-03-26,25,False
2017-03-27,44,False
2017-03-28,40,False
2017-03-29,38,False
2017-03-30,40,False
2017-03-31,38,False
2017-04-01,24,False
2017-04-02,19,False
2017-04-03,42,False
2017-04-04,42,False
2017-04-05,35,False
2017-04-06,44,False
2017-04-07,35,False
2017-04-08,19,False
2017-04-09,20,False
2017-04-10,37,False
2017-04-11,38,False
2017-04-12,37,False
2017-04-13,39,False
2017-04-14,31,False
2017-04-15,19,False
2017-04-16,21,False
2017-04-17,37,False
2017-04-18,39,False
2017-04-19,39,False
2017-04-20,46,False
2017-04-21,42,False
2017-04-22,23,False
2017-04-23,19,False
2017-04-24,42,False
2017-04-25,45,False
2017-04-26,47,False
2017-04-27,49,False
2017-04-28,38,False
2017-04-29,19,False
2017-04-30,21,False
2017-05-01,32,False
2017-05-02,39,False
2017-05-03,49,False
2017-05-04,77,False
2017-05-05,76,False
2017-05-06,34,False
2017-05-07,24,False
2017-05-08,54,False
2017-05-09,66,False
2017-05-10,52,False
2017-05-11,53,False
2017-05-12,44,False
2017-05-13,23,False
2017-05-14,15,False
2017-05-15,41,False
2017-05-16,40,False
2017-05-17,37,False
2017-05-18,43,False
2017-05-19,37,False
2017-05-20,24,False
2017-05-21,18,False
2017-05-22,42,False
2017-05-23,46,False
2017-05-24,55,False
2017-05-25,45,False
2017-05-26,34,False
2017-05-27,18,False
2017-05-28,15,False
2017-05-29,31,False
