date,Cognizant,isPartial
2015-04-10,73,False
2015-04-11,41,False
2015-04-12,34,False
2015-04-13,76,False
2015-04-14,64,False
2015-04-15,70,False
2015-04-16,64,False
2015-04-17,61,False
2015-04-18,34,False
2015-04-19,40,False
2015-04-20,70,False
2015-04-21,68,False
2015-04-22,58,False
2015-04-23,59,False
2015-04-24,52,False
2015-04-25,47,False
2015-04-26,43,False
2015-04-27,70,False
2015-04-28,70,False
2015-04-29,60,False
2015-04-30,64,False
2015-05-01,54,False
2015-05-02,39,False
2015-05-03,40,False
2015-05-04,92,False
2015-05-05,89,False
2015-05-06,85,False
2015-05-07,61,False
2015-05-08,66,False
2015-05-09,41,False
2015-05-10,36,False
2015-05-11,71,False
2015-05-12,56,False
2015-05-13,57,False
2015-05-14,59,False
2015-05-15,58,False
2015-05-16,46,False
2015-05-17,29,False
2015-05-18,61,False
2015-05-19,57,False
2015-05-20,60,False
2015-05-21,56,False
2015-05-22,55,False
2015-05-23,39,False
2015-05-24,24,False
2015-05-25,43,False
2015-05-26,53,False
2015-05-27,71,False
2015-05-28,67,False
2015-05-29,61,False
2015-05-30,38,False
2015-05-31,36,False
2015-06-01,68,False
2015-06-02,69,False
2015-06-03,56,False
2015-06-04,63,False
2015-06-05,56,False
2015-06-06,39,False
2015-06-07,26,False
2015-06-08,64,False
2015-06-09,60,False
2015-06-10,69,False
2015-06-11,59,False
2015-06-12,64,False
2015-06-13,34,False
2015-06-14,37,False
2015-06-15,68,False
2015-06-16,71,False
2015-06-17,76,False
2015-06-18,59,False
2015-06-19,62,False
2015-06-20,41,False
2015-06-21,42,False
2015-06-22,62,False
2015-06-23,64,False
2015-06-24,66,False
2015-06-25,80,False
2015-06-26,72,False
2015-06-27,34,False
2015-06-28,31,False
2015-06-29,71,False
2015-06-30,75,False
2015-07-01,67,False
2015-07-02,71,False
2015-07-03,63,False
2015-07-04,43,False
2015-07-05,34,False
2015-07-06,76,False
2015-07-07,66,False
2015-07-08,72,False
2015-07-09,87,False
2015-07-10,78,False
2015-07-11,46,False
