date,Cognizant,isPartial
2018-04-07,35,False
2018-04-08,24,False
2018-04-09,44,False
2018-04-10,40,False
2018-04-11,47,False
2018-04-12,44,False
2018-04-13,41,False
2018-04-14,30,False
2018-04-15,24,False
2018-04-16,41,False
2018-04-17,42,False
2018-04-18,37,False
2018-04-19,55,False
2018-04-20,42,False
2018-04-21,30,False
2018-04-22,20,False
2018-04-23,41,False
2018-04-24,40,False
2018-04-25,39,False
2018-04-26,44,False
2018-04-27,38,False
2018-04-28,23,False
2018-04-29,21,False
2018-04-30,48,False
2018-05-01,35,False
2018-05-02,50,False
2018-05-03,46,False
2018-05-04,50,False
2018-05-05,31,False
2018-05-06,21,False
2018-05-07,55,False
2018-05-08,46,False
2018-05-09,51,False
2018-05-10,40,False
2018-05-11,43,False
2018-05-12,31,False
2018-05-13,26,False
2018-05-14,44,False
2018-05-15,43,False
2018-05-16,42,False
2018-05-17,54,False
2018-05-18,51,False
2018-05-19,29,False
2018-05-20,27,False
2018-05-21,45,False
2018-05-22,38,False
2018-05-23,42,False
2018-05-24,48,False
2018-05-25,47,False
2018-05-26,29,False
2018-05-27,22,False
2018-05-28,37,False
2018-05-29,40,False
2018-05-30,40,False
2018-05-31,48,False
2018-06-01,51,False
2018-06-02,33,False
2018-06-03,29,False
2018-06-04,47,False
2018-06-05,43,False
2018-06-06,48,False
2018-06-07,41,False
2018-06-08,45,False
2018-06-09,32,False
2018-06-10,29,False
2018-06-11,51,False
2018-06-12,49,False
2018-06-13,53,False
2018-06-14,47,False
2018-06-15,34,False
2018-06-16,24,False
2018-06-17,20,False
2018-06-18,47,False
2018-06-19,44,False
2018-06-20,45,False
2018-06-21,51,False
2018-06-22,46,False
2018-06-23,29,False
