date,BioMarin,isPartial
2011-01-01,21,False
2011-01-02,18,False
2011-01-03,15,False
2011-01-04,28,False
2011-01-05,49,False
2011-01-06,29,False
2011-01-07,51,False
2011-01-08,35,False
2011-01-09,17,False
2011-01-10,27,False
2011-01-11,13,False
2011-01-12,20,False
2011-01-13,48,False
2011-01-14,49,False
2011-01-15,0,False
2011-01-16,16,False
2011-01-17,20,False
2011-01-18,20,False
2011-01-19,27,False
2011-01-20,40,False
2011-01-21,28,False
2011-01-22,33,False
2011-01-23,0,False
2011-01-24,33,False
2011-01-25,53,False
2011-01-26,27,False
2011-01-27,27,False
2011-01-28,35,False
2011-01-29,16,False
2011-01-30,16,False
2011-01-31,44,False
2011-02-01,32,False
2011-02-02,25,False
2011-02-03,26,False
2011-02-04,27,False
2011-02-05,32,False
2011-02-06,16,False
2011-02-07,25,False
2011-02-08,33,False
2011-02-09,26,False
2011-02-10,53,False
2011-02-11,28,False
2011-02-12,16,False
2011-02-13,16,False
2011-02-14,13,False
2011-02-15,51,False
2011-02-16,45,False
2011-02-17,33,False
2011-02-18,56,False
2011-02-19,24,False
2011-02-20,32,False
2011-02-21,13,False
2011-02-22,52,False
2011-02-23,39,False
2011-02-24,20,False
2011-02-25,27,False
2011-02-26,32,False
2011-02-27,16,False
2011-02-28,25,False
2011-03-01,38,False
2011-03-02,52,False
2011-03-03,26,False
2011-03-04,28,False
2011-03-05,24,False
2011-03-06,16,False
2011-03-07,13,False
2011-03-08,33,False
2011-03-09,58,False
2011-03-10,26,False
2011-03-11,26,False
2011-03-12,16,False
2011-03-13,16,False
2011-03-14,40,False
2011-03-15,19,False
2011-03-16,52,False
2011-03-17,20,False
2011-03-18,41,False
2011-03-19,16,False
2011-03-20,16,False
2011-03-21,32,False
2011-03-22,38,False
2011-03-23,26,False
2011-03-24,33,False
2011-03-25,41,False
2011-03-26,0,False
2011-03-27,16,False
2011-03-28,25,False
2011-03-29,32,False
2011-03-30,45,False
2011-03-31,20,False
2011-04-01,47,False
2011-04-02,17,False
2011-04-03,0,False
2011-04-04,13,False
2011-04-05,45,False
2011-04-06,52,False
2011-04-07,46,False
2011-04-08,55,False
2011-04-09,25,False
2011-04-10,0,False
2011-04-11,38,False
2011-04-12,13,False
2011-04-13,39,False
2011-04-14,13,False
2011-04-15,41,False
2011-04-16,33,False
2011-04-17,25,False
2011-04-18,46,False
2011-04-19,0,False
2011-04-20,47,False
2011-04-21,36,False
2011-04-22,16,False
2011-04-23,18,False
2011-04-24,0,False
2011-04-25,28,False
2011-04-26,39,False
2011-04-27,38,False
2011-04-28,65,False
2011-04-29,34,False
2011-04-30,17,False
2011-05-01,16,False
2011-05-02,26,False
2011-05-03,19,False
2011-05-04,26,False
2011-05-05,26,False
2011-05-06,14,False
2011-05-07,17,False
2011-05-08,16,False
2011-05-09,51,False
2011-05-10,32,False
2011-05-11,51,False
2011-05-12,19,False
2011-05-13,54,False
2011-05-14,0,False
2011-05-15,16,False
2011-05-16,31,False
2011-05-17,32,False
2011-05-18,32,False
2011-05-19,33,False
2011-05-20,20,False
2011-05-21,25,False
2011-05-22,16,False
2011-05-23,44,False
2011-05-24,38,False
2011-05-25,76,False
2011-05-26,19,False
2011-05-27,20,False
2011-05-28,33,False
2011-05-29,17,False
2011-05-30,14,False
2011-05-31,44,False
2011-06-01,32,False
2011-06-02,41,False
2011-06-03,41,False
2011-06-04,25,False
2011-06-05,16,False
2011-06-06,38,False
2011-06-07,25,False
2011-06-08,32,False
2011-06-09,32,False
2011-06-10,13,False
2011-06-11,33,False
2011-06-12,0,False
2011-06-13,39,False
2011-06-14,31,False
2011-06-15,57,False
2011-06-16,26,False
2011-06-17,41,False
2011-06-18,33,False
2011-06-19,16,False
2011-06-20,44,False
2011-06-21,31,False
2011-06-22,38,False
2011-06-23,100,False
2011-06-24,75,False
2011-06-25,16,False
2011-06-26,0,False
2011-06-27,38,False
2011-06-28,76,False
2011-06-29,13,False
2011-06-30,39,False
2011-07-01,14,False
2011-07-02,17,False
2011-07-03,0,False
2011-07-04,0,False
2011-07-05,19,False
2011-07-06,26,False
2011-07-07,13,False
2011-07-08,27,False
2011-07-09,17,False
2011-07-10,17,False
2011-07-11,26,False
2011-07-12,26,False
2011-07-13,0,False
2011-07-14,20,False
2011-07-15,28,False
2011-07-16,25,False
2011-07-17,16,False
2011-07-18,32,False
2011-07-19,38,False
2011-07-20,26,False
2011-07-21,13,False
