date,BioMarin,isPartial
2016-05-04,31,False
2016-05-05,14,False
2016-05-06,33,False
2016-05-07,0,False
2016-05-08,21,False
2016-05-09,40,False
2016-05-10,17,False
2016-05-11,13,False
2016-05-12,36,False
2016-05-13,18,False
2016-05-14,5,False
2016-05-15,0,False
2016-05-16,22,False
2016-05-17,39,False
2016-05-18,39,False
2016-05-19,13,False
2016-05-20,14,False
2016-05-21,0,False
2016-05-22,10,False
2016-05-23,22,False
2016-05-24,22,False
2016-05-25,13,False
2016-05-26,60,False
2016-05-27,19,False
2016-05-28,16,False
2016-05-29,0,False
2016-05-30,14,False
2016-05-31,44,False
2016-06-01,75,False
2016-06-02,55,False
2016-06-03,51,False
2016-06-04,5,False
2016-06-05,10,False
2016-06-06,18,False
2016-06-07,27,False
2016-06-08,40,False
2016-06-09,23,False
2016-06-10,33,False
2016-06-11,5,False
2016-06-12,0,False
2016-06-13,22,False
2016-06-14,22,False
2016-06-15,39,False
2016-06-16,18,False
2016-06-17,42,False
2016-06-18,5,False
2016-06-19,5,False
2016-06-20,27,False
2016-06-21,31,False
2016-06-22,35,False
2016-06-23,28,False
2016-06-24,28,False
2016-06-25,11,False
2016-06-26,5,False
2016-06-27,35,False
2016-06-28,40,False
2016-06-29,45,False
2016-06-30,18,False
2016-07-01,14,False
2016-07-02,16,False
2016-07-03,5,False
2016-07-04,9,False
2016-07-05,28,False
2016-07-06,19,False
2016-07-07,92,False
2016-07-08,100,False
2016-07-09,11,False
2016-07-10,11,False
2016-07-11,47,False
2016-07-12,19,False
2016-07-13,24,False
2016-07-14,32,False
2016-07-15,44,False
2016-07-16,16,False
2016-07-17,0,False
2016-07-18,19,False
2016-07-19,28,False
2016-07-20,33,False
2016-07-21,53,False
2016-07-22,48,False
2016-07-23,0,False
2016-07-24,17,False
2016-07-25,42,False
2016-07-26,42,False
2016-07-27,51,False
2016-07-28,57,False
2016-07-29,34,False
2016-07-30,6,False
2016-07-31,5,False
2016-08-01,51,False
2016-08-02,42,False
2016-08-03,28,False
2016-08-04,43,False
2016-08-05,20,False
2016-08-06,12,False
2016-08-07,6,False
2016-08-08,44,False
2016-08-09,24,False
2016-08-10,34,False
2016-08-11,15,False
2016-08-12,31,False
2016-08-13,17,False
2016-08-14,6,False
2016-08-15,26,False
2016-08-16,35,False
2016-08-17,15,False
2016-08-18,25,False
2016-08-19,31,False
2016-08-20,17,False
2016-08-21,17,False
2016-08-22,59,False
2016-08-23,29,False
2016-08-24,48,False
2016-08-25,9,False
2016-08-26,15,False
2016-08-27,5,False
2016-08-28,5,False
2016-08-29,0,False
2016-08-30,14,False
2016-08-31,23,False
2016-09-01,51,False
2016-09-02,29,False
2016-09-03,16,False
2016-09-04,16,False
2016-09-05,19,False
2016-09-06,23,False
2016-09-07,5,False
2016-09-08,33,False
2016-09-09,53,False
2016-09-10,0,False
2016-09-11,11,False
2016-09-12,33,False
2016-09-13,23,False
2016-09-14,42,False
2016-09-15,28,False
2016-09-16,38,False
2016-09-17,16,False
2016-09-18,10,False
2016-09-19,22,False
2016-09-20,45,False
2016-09-21,27,False
2016-09-22,23,False
2016-09-23,19,False
2016-09-24,37,False
2016-09-25,5,False
2016-09-26,27,False
2016-09-27,18,False
2016-09-28,23,False
2016-09-29,36,False
2016-09-30,14,False
2016-10-01,5,False
2016-10-02,10,False
2016-10-03,40,False
2016-10-04,4,False
2016-10-05,27,False
2016-10-06,36,False
2016-10-07,37,False
2016-10-08,5,False
2016-10-09,5,False
2016-10-10,31,False
2016-10-11,9,False
2016-10-12,45,False
2016-10-13,45,False
2016-10-14,24,False
2016-10-15,10,False
2016-10-16,31,False
2016-10-17,27,False
2016-10-18,31,False
2016-10-19,27,False
2016-10-20,27,False
2016-10-21,28,False
2016-10-22,5,False
2016-10-23,0,False
2016-10-24,52,False
2016-10-25,40,False
2016-10-26,36,False
2016-10-27,14,False
2016-10-28,19,False
2016-10-29,16,False
2016-10-30,0,False
2016-10-31,27,False
2016-11-01,9,False
2016-11-02,36,False
2016-11-03,58,False
2016-11-04,37,False
2016-11-05,26,False
2016-11-06,5,False
2016-11-07,39,False
2016-11-08,31,False
2016-11-09,28,False
2016-11-10,36,False
2016-11-11,14,False
2016-11-12,10,False
2016-11-13,15,False
2016-11-14,4,False
2016-11-15,27,False
2016-11-16,75,False
2016-11-17,9,False
2016-11-18,23,False
2016-11-19,10,False
2016-11-20,5,False
2016-11-21,17,False
2016-11-22,22,False
2016-11-23,13,False
2016-11-24,9,False
2016-11-25,13,False
2016-11-26,10,False
2016-11-27,14,False
2016-11-28,12,False
2016-11-29,38,False
2016-11-30,29,False
2016-12-01,39,False
2016-12-02,22,False
2016-12-03,5,False
2016-12-04,0,False
2016-12-05,27,False
2016-12-06,21,False
2016-12-07,34,False
2016-12-08,22,False
2016-12-09,9,False
2016-12-10,10,False
2016-12-11,10,False
2016-12-12,42,False
2016-12-13,33,False
2016-12-14,30,False
2016-12-15,13,False
2016-12-16,23,False
2016-12-17,10,False
2016-12-18,5,False
2016-12-19,18,False
2016-12-20,18,False
2016-12-21,36,False
2016-12-22,33,False
2016-12-23,5,False
2016-12-24,5,False
2016-12-25,6,False
2016-12-26,24,False
2016-12-27,23,False
2016-12-28,5,False
2016-12-29,14,False
2016-12-30,19,False
2016-12-31,0,False
2017-01-01,11,False
2017-01-02,14,False
2017-01-03,22,False
2017-01-04,26,False
2017-01-05,30,False
2017-01-06,22,False
2017-01-07,19,False
2017-01-08,0,False
2017-01-09,46,False
2017-01-10,29,False
2017-01-11,37,False
2017-01-12,29,False
2017-01-13,39,False
2017-01-14,24,False
2017-01-15,9,False
2017-01-16,21,False
2017-01-17,12,False
2017-01-18,25,False
2017-01-19,17,False
