date,BioMarin,isPartial
2016-09-11,22,False
2016-09-12,42,False
2016-09-13,34,False
2016-09-14,41,False
2016-09-15,23,False
2016-09-16,47,False
2016-09-17,17,False
2016-09-18,33,False
2016-09-19,59,False
2016-09-20,69,False
2016-09-21,48,False
2016-09-22,38,False
2016-09-23,55,False
2016-09-24,35,False
2016-09-25,8,False
2016-09-26,70,False
2016-09-27,44,False
2016-09-28,37,False
2016-09-29,59,False
2016-09-30,46,False
2016-10-01,13,False
2016-10-02,25,False
2016-10-03,40,False
2016-10-04,44,False
2016-10-05,37,False
2016-10-06,56,False
2016-10-07,54,False
2016-10-08,17,False
2016-10-09,17,False
2016-10-10,30,False
2016-10-11,55,False
2016-10-12,60,False
2016-10-13,59,False
2016-10-14,54,False
2016-10-15,17,False
2016-10-16,37,False
2016-10-17,29,False
2016-10-18,22,False
2016-10-19,29,False
2016-10-20,36,False
2016-10-21,38,False
2016-10-22,17,False
2016-10-23,21,False
2016-10-24,51,False
2016-10-25,51,False
2016-10-26,58,False
2016-10-27,52,False
2016-10-28,73,False
2016-10-29,17,False
2016-10-30,13,False
2016-10-31,34,False
2016-11-01,57,False
2016-11-02,29,False
2016-11-03,55,False
2016-11-04,34,False
2016-11-05,17,False
2016-11-06,16,False
2016-11-07,54,False
2016-11-08,39,False
2016-11-09,49,False
2016-11-10,51,False
2016-11-11,38,False
2016-11-12,34,False
2016-11-13,16,False
2016-11-14,36,False
2016-11-15,36,False
2016-11-16,69,False
2016-11-17,29,False
2016-11-18,38,False
2016-11-19,29,False
2016-11-20,8,False
2016-11-21,25,False
2016-11-22,47,False
2016-11-23,32,False
2016-11-24,33,False
2016-11-25,22,False
2016-11-26,12,False
2016-11-27,24,False
2016-11-28,34,False
2016-11-29,41,False
2016-11-30,42,False
2016-12-01,50,False
2016-12-02,18,False
2016-12-03,16,False
2016-12-04,8,False
2016-12-05,29,False
2016-12-06,34,False
2016-12-07,58,False
2016-12-08,57,False
2016-12-09,22,False
2016-12-10,12,False
2016-12-11,27,False
2016-12-12,41,False
2016-12-13,48,False
2016-12-14,63,False
2016-12-15,46,False
2016-12-16,22,False
2016-12-17,25,False
2016-12-18,8,False
2016-12-19,25,False
2016-12-20,40,False
2016-12-21,41,False
2016-12-22,42,False
2016-12-23,12,False
2016-12-24,18,False
2016-12-25,9,False
2016-12-26,12,False
2016-12-27,30,False
2016-12-28,11,False
2016-12-29,34,False
2016-12-30,16,False
2016-12-31,9,False
2017-01-01,9,False
2017-01-02,11,False
2017-01-03,39,False
2017-01-04,35,False
2017-01-05,47,False
2017-01-06,29,False
2017-01-07,24,False
2017-01-08,12,False
2017-01-09,72,False
2017-01-10,48,False
2017-01-11,48,False
2017-01-12,66,False
2017-01-13,60,False
2017-01-14,31,False
2017-01-15,8,False
2017-01-16,45,False
2017-01-17,20,False
2017-01-18,57,False
2017-01-19,48,False
2017-01-20,32,False
2017-01-21,16,False
2017-01-22,11,False
2017-01-23,47,False
2017-01-24,20,False
2017-01-25,61,False
2017-01-26,40,False
2017-01-27,43,False
2017-01-28,16,False
2017-01-29,15,False
2017-01-30,36,False
2017-01-31,40,False
2017-02-01,36,False
2017-02-02,58,False
2017-02-03,39,False
2017-02-04,15,False
2017-02-05,30,False
2017-02-06,43,False
2017-02-07,43,False
2017-02-08,70,False
2017-02-09,37,False
2017-02-10,49,False
2017-02-11,16,False
2017-02-12,15,False
2017-02-13,39,False
2017-02-14,33,False
2017-02-15,41,False
2017-02-16,50,False
2017-02-17,44,False
2017-02-18,19,False
2017-02-19,15,False
2017-02-20,13,False
2017-02-21,50,False
2017-02-22,53,False
2017-02-23,41,False
2017-02-24,45,False
2017-02-25,15,False
2017-02-26,53,False
2017-02-27,42,False
2017-02-28,40,False
2017-03-01,90,False
2017-03-02,29,False
2017-03-03,61,False
2017-03-04,15,False
2017-03-05,22,False
2017-03-06,76,False
2017-03-07,47,False
2017-03-08,39,False
2017-03-09,49,False
2017-03-10,65,False
2017-03-11,15,False
2017-03-12,14,False
2017-03-13,37,False
2017-03-14,47,False
2017-03-15,43,False
2017-03-16,47,False
2017-03-17,38,False
2017-03-18,11,False
2017-03-19,26,False
2017-03-20,43,False
2017-03-21,46,False
2017-03-22,63,False
2017-03-23,23,False
2017-03-24,55,False
2017-03-25,19,False
2017-03-26,19,False
2017-03-27,40,False
2017-03-28,33,False
2017-03-29,40,False
2017-03-30,44,False
2017-03-31,66,False
2017-04-01,23,False
2017-04-02,0,False
2017-04-03,50,False
2017-04-04,27,False
2017-04-05,36,False
2017-04-06,30,False
2017-04-07,31,False
2017-04-08,8,False
2017-04-09,27,False
2017-04-10,37,False
2017-04-11,40,False
2017-04-12,48,False
2017-04-13,43,False
2017-04-14,19,False
2017-04-15,32,False
2017-04-16,16,False
2017-04-17,31,False
2017-04-18,33,False
2017-04-19,49,False
2017-04-20,30,False
2017-04-21,70,False
2017-04-22,23,False
2017-04-23,19,False
2017-04-24,46,False
2017-04-25,59,False
2017-04-26,52,False
2017-04-27,77,False
2017-04-28,97,False
2017-04-29,35,False
2017-04-30,31,False
2017-05-01,68,False
2017-05-02,36,False
2017-05-03,40,False
2017-05-04,100,False
2017-05-05,42,False
2017-05-06,12,False
2017-05-07,15,False
2017-05-08,60,False
2017-05-09,23,False
2017-05-10,56,False
2017-05-11,37,False
2017-05-12,24,False
2017-05-13,12,False
2017-05-14,8,False
2017-05-15,31,False
2017-05-16,43,False
2017-05-17,28,False
2017-05-18,35,False
2017-05-19,34,False
2017-05-20,8,False
2017-05-21,16,False
2017-05-22,36,False
2017-05-23,38,False
2017-05-24,43,False
2017-05-25,44,False
2017-05-26,31,False
2017-05-27,17,False
2017-05-28,9,False
2017-05-29,26,False
